block n60 sum_rr60 bad60 hold drowsy alert
0 5 938 1 1 0 0
1 12 2187 1 1 0 0
2 18 3293 1 1 0 0
3 24 4466 1 1 0 0
4 30 5631 1 1 0 0
5 37 6986 1 1 0 0
6 42 8052 1 1 0 0
7 48 9227 1 1 0 0
8 55 10562 1 1 0 0
9 61 11782 1 1 0 0
10 66 12809 1 1 0 0
11 72 14005 1 1 0 0
12 73 14335 0 1 0 0
13 73 14409 0 1 0 0
14 73 14476 0 1 0 0
15 73 14536 0 1 0 0
16 73 14541 0 1 0 0
17 71 14251 0 1 0 0
18 72 14498 0 1 0 0
19 71 14395 0 1 0 0
20 70 14340 0 1 0 0
21 70 14312 0 1 0 0
22 71 14475 0 1 0 0
23 72 14578 0 1 0 0
24 71 14332 0 1 0 0
25 70 14227 0 1 0 0
26 70 14263 0 1 0 0
27 71 14397 0 1 0 0
28 70 14247 0 1 0 0
29 72 14558 0 1 0 0
30 72 14403 0 1 0 0
31 73 14462 0 1 0 0
32 73 14439 0 1 0 0
33 73 14474 0 1 0 0
34 72 14339 0 1 0 0
35 71 14306 0 1 0 0
36 72 14464 0 0 0 0
37 72 14467 0 0 0 0
38 73 14556 0 0 0 0
39 72 14371 0 0 0 0
40 73 14488 0 0 0 0
41 72 14271 0 0 0 0
42 73 14413 0 0 0 0
43 72 14380 0 0 0 0
44 72 14343 0 0 0 0
45 72 14332 0 0 0 0
46 73 14534 0 0 0 0
47 73 14462 0 0 0 0
48 73 14442 0 0 0 0
49 73 14412 0 0 0 0
50 72 14262 0 0 0 0
51 73 14408 0 0 0 0
52 73 14412 0 0 0 0
53 73 14395 0 0 0 0
54 72 14299 0 0 0 0
55 73 14371 0 0 0 0
56 73 14360 0 0 0 0
57 73 14311 0 0 0 0
58 74 14431 0 0 0 0
59 74 14373 0 0 0 0
60 74 14417 0 0 0 0
61 74 14442 0 0 0 0
62 74 14476 0 0 0 0
63 73 14351 0 0 0 0
64 73 14334 0 0 0 0
65 73 14363 0 0 0 0
66 73 14362 0 0 0 0
