block n60 sum_rr60 bad60 hold drowsy alert
0 5 959 1 1 0 0
1 11 2120 1 1 0 0
2 17 3229 1 1 0 0
3 24 4528 1 1 0 0
4 31 5714 1 1 0 0
5 38 6994 1 1 0 0
6 44 8118 1 1 0 0
7 51 9350 1 1 0 0
8 58 10568 1 1 0 0
9 64 11649 1 1 0 0
10 71 12912 1 1 0 0
11 78 14168 1 1 0 0
12 79 14288 0 1 0 0
13 80 14406 0 1 0 0
14 80 14409 0 1 0 0
15 80 14435 0 1 0 0
16 79 14388 0 1 0 0
17 78 14245 0 1 0 0
18 79 14424 0 1 0 0
19 78 14280 0 1 0 0
20 78 14329 0 1 0 0
21 79 14508 0 1 0 0
22 79 14476 0 1 0 0
23 79 14433 0 1 0 0
24 79 14404 0 1 0 0
25 79 14342 0 1 0 0
26 80 14476 0 1 0 0
27 80 14409 0 1 0 0
28 80 14336 0 1 0 0
29 81 14448 0 1 0 0
30 81 14403 0 1 0 0
31 82 14555 0 1 0 0
32 81 14375 0 1 0 0
33 81 14368 0 1 0 0
34 81 14415 0 1 0 0
35 80 14288 0 1 0 0
36 81 14462 0 0 0 0
37 81 14480 0 0 0 0
38 80 14389 0 0 0 0
39 79 14312 0 0 0 0
40 79 14392 0 0 0 0
41 79 14476 0 0 0 0
42 78 14355 0 0 0 0
43 77 14272 0 0 0 0
44 78 14510 0 0 0 0
45 77 14368 0 0 0 0
46 77 14388 0 0 0 0
47 77 14447 0 0 0 0
48 76 14361 0 0 0 0
49 76 14432 0 0 0 0
50 76 14388 0 0 0 0
51 77 14481 0 0 0 0
52 77 14403 0 0 0 0
53 77 14372 0 0 0 0
54 78 14488 0 0 0 0
55 78 14418 0 0 0 0
56 78 14334 0 0 0 0
57 79 14504 0 0 0 0
58 78 14286 0 0 0 0
59 79 14395 0 0 0 0
60 80 14528 0 0 0 0
61 79 14336 0 0 0 0
62 79 14371 0 0 0 0
63 78 14262 0 0 0 0
64 79 14557 0 0 0 0
65 78 14428 0 0 0 0
66 77 14311 0 0 0 0
67 78 14501 0 0 0 0
68 77 14395 0 0 0 0
69 77 14401 0 0 0 0
70 77 14520 0 0 0 0
71 75 14279 0 0 0 0
72 74 14227 0 0 1 1
73 74 14309 0 0 1 0
74 75 14541 0 0 1 0
75 75 14515 0 0 1 0
76 74 14278 0 0 1 0
77 74 14275 0 0 1 0
78 75 14494 0 0 1 1
79 74 14336 0 0 1 0
80 74 14314 0 0 1 0
81 74 14318 0 0 1 0
82 74 14269 0 0 1 0
83 75 14418 0 0 1 0
84 76 14510 0 0 0 0
85 76 14441 0 0 0 0
86 76 14366 0 0 0 0
87 76 14343 0 0 0 0
88 77 14495 0 0 0 0
89 77 14431 0 0 0 0
90 77 14347 0 0 0 0
91 77 14384 0 0 0 0
92 77 14404 0 0 0 0
93 77 14447 0 0 0 0
94 77 14399 0 0 0 0
95 78 14508 0 0 0 0
96 78 14457 0 0 0 0
97 78 14396 0 0 0 0
