block n60 sum_rr60 bad60 hold drowsy alert
97 84 14400 0 0 0 0
98 83 14371 0 0 1 1
99 82 14427 0 0 1 0
100 82 14385 0 0 1 0
101 82 14354 0 0 1 0
102 82 14377 0 0 1 0
103 81 14286 0 0 1 0
104 81 14277 0 0 1 1
105 83 14373 0 0 1 0
106 83 14364 0 0 1 0
107 84 14406 0 0 0 0
108 85 14482 0 0 0 0
109 85 14361 0 0 0 0
110 86 14408 0 0 0 0
111 87 14350 0 0 0 0
112 87 14445 0 0 0 0
113 87 14522 0 0 0 0
114 85 14275 0 0 0 0
115 87 14490 0 0 0 0
116 87 14470 0 0 0 0
117 86 14426 0 0 0 0
118 86 14400 0 0 0 0
119 86 14427 0 0 0 0
120 85 14414 0 0 0 0
121 85 14364 0 0 0 0
122 82 14129 1 0 0 0
123 83 14214 1 0 0 0
124 82 13819 2 0 0 0
125 81 13850 2 0 0 0
126 82 14008 2 0 0 0
127 81 13919 2 0 0 0
128 81 13804 2 0 0 0
129 81 13905 2 0 0 0
130 81 13910 2 0 0 0
131 81 13965 2 0 1 1
132 82 13925 2 0 0 0
133 82 13975 2 0 0 0
134 85 14168 1 0 0 0
135 84 14108 1 0 0 0
136 85 14499 0 0 0 0
137 86 14477 0 0 0 0
138 85 14332 0 0 0 0
139 85 14360 0 0 0 0
140 86 14508 0 0 0 0
141 87 14343 0 0 0 0
142 90 14538 0 0 0 0
143 89 14286 0 0 0 0
144 88 14291 0 0 0 0
145 88 14434 0 0 0 0
146 87 14373 0 0 0 0
147 88 14470 0 0 0 0
148 89 14462 0 0 0 0
149 89 14317 0 0 0 0
150 90 14454 0 0 0 0
151 91 14474 0 0 0 0
152 90 14342 0 0 0 0
153 90 14392 0 0 0 0
154 89 14343 0 0 0 0
155 89 14406 0 0 0 0
156 89 14374 0 0 0 0
157 89 14392 0 0 0 0
158 89 14371 0 0 0 0
159 88 14323 0 0 0 0
160 88 14330 0 0 0 0
161 88 14461 0 0 0 0
162 88 14346 0 0 0 0
163 88 14318 0 0 0 0
164 89 14405 0 0 0 0
165 89 14389 0 0 0 0
166 89 14446 0 0 0 0
167 88 14382 0 0 0 0
168 88 14505 0 0 0 0
169 88 14479 0 0 0 0
170 87 14427 0 0 0 0
171 88 14466 0 0 0 0
172 88 14470 0 0 0 0
173 88 14299 0 0 0 0
174 88 14396 0 0 0 0
175 88 14476 0 0 0 0
176 87 14437 0 0 0 0
177 87 14495 0 0 0 0
178 85 14257 0 0 0 0
179 86 14469 0 0 0 0
180 86 14286 0 0 0 0
181 86 14314 0 0 0 0
182 88 14437 0 0 0 0
183 88 14459 0 0 0 0
184 87 14307 0 0 0 0
185 87 14390 0 0 0 0
186 87 14431 0 0 0 0
187 87 14355 0 0 0 0
188 87 14337 0 0 0 0
189 87 14295 0 0 0 0
190 88 14305 1 0 0 0
191 86 14173 1 0 0 0
192 85 14094 1 0 0 0
193 84 14173 1 0 0 0
194 83 14238 1 0 0 0
195 81 14102 1 0 1 1
196 81 14161 1 0 1 0
197 81 14240 1 0 1 0
198 82 14206 1 0 1 0
199 79 13962 2 0 1 0
200 78 13931 2 0 1 0
201 77 13972 2 0 1 1
202 76 14077 1 0 1 0
203 77 14027 1 0 1 0
204 78 14272 1 0 1 0
205 78 14164 1 0 1 0
206 77 14032 1 0 1 0
207 78 14055 1 0 1 1
208 78 14196 1 0 1 0
209 78 14169 1 0 1 0
210 76 14150 1 0 1 0
211 78 14404 0 0 1 0
212 79 14519 0 0 1 0
213 79 14393 0 0 1 1
214 80 14444 0 0 1 0
215 81 14474 0 0 1 0
216 81 14345 0 0 1 0
217 83 14464 0 0 1 0
218 84 14523 0 0 1 0
219 84 14561 0 0 1 1
220 84 14429 0 0 0 0
221 83 14422 0 0 1 0
222 83 14283 0 0 0 0
223 83 14342 0 0 1 0
224 84 14405 0 0 0 0
225 84 14446 0 0 0 0
226 84 14295 0 0 0 0
227 84 14451 0 0 0 0
228 83 14390 0 0 1 1
229 82 14391 0 0 1 0
230 82 14388 0 0 1 0
231 81 14271 0 0 1 0
232 81 14329 0 0 1 0
233 82 14296 0 0 1 0
234 82 14439 0 0 1 1
235 81 14322 0 0 1 0
236 80 14352 0 0 1 0
237 80 14270 0 0 1 0
238 80 14398 0 0 1 0
239 80 14299 0 0 1 0
240 81 14502 0 0 1 1
241 80 14316 0 0 1 0
242 80 14325 0 0 1 0
243 80 14489 0 0 1 0
244 79 14315 0 0 1 0
245 79 14452 0 0 1 0
246 79 14366 0 0 1 1
247 80 14469 0 0 1 0
248 80 14376 0 0 1 0
249 80 14541 0 0 1 0
250 79 14509 0 0 1 0
251 78 14411 0 0 1 0
252 78 14372 0 0 1 1
253 78 14451 0 0 1 0
254 77 14394 0 0 1 0
255 78 14438 0 0 1 0
256 77 14279 1 0 1 0
257 77 14172 1 0 1 0
258 79 14317 1 0 1 1
259 79 14110 1 0 1 0
260 80 14186 1 0 1 0
261 81 14055 1 0 1 0
262 83 14147 1 0 0 0
263 83 14161 1 0 0 0
264 84 14162 1 0 0 0
265 86 14165 1 0 0 0
266 87 14230 1 0 0 0
267 85 14005 1 0 0 0
268 87 14376 0 0 0 0
269 88 14475 0 0 0 0
270 87 14302 0 0 0 0
271 87 14393 0 0 0 0
272 86 14342 0 0 0 0
273 85 14421 0 0 0 0
274 84 14425 0 0 0 0
275 85 14493 0 0 0 0
276 84 14380 0 0 0 0
277 83 14393 0 0 1 1
278 83 14313 0 0 1 0
279 85 14402 0 0 0 0
280 85 14467 0 0 0 0
281 84 14375 0 0 0 0
282 83 14419 0 0 1 0
283 83 14514 0 0 1 1
284 82 14360 0 0 1 0
285 83 14482 0 0 1 0
286 83 14402 0 0 1 0
287 83 14355 0 0 1 0
288 83 14387 0 0 1 0
289 83 14347 0 0 1 1
290 83 14459 0 0 1 0
291 83 14527 0 0 1 0
292 83 14424 0 0 1 0
293 82 14384 0 0 1 0
294 82 14353 0 0 1 0
295 82 14367 0 0 1 1
296 83 14426 0 0 1 0
297 83 14387 0 0 1 0
298 83 14377 0 0 1 0
299 83 14366 0 0 1 0
300 83 14450 0 0 1 0
301 83 14442 0 0 1 1
302 83 14382 0 0 1 0
303 83 14439 0 0 1 0
304 82 14358 0 0 1 0
305 82 14354 0 0 1 0
306 83 14482 0 0 1 0
307 82 14309 0 0 1 1
308 82 14418 0 0 1 0
309 81 14405 0 0 1 0
310 80 14333 0 0 1 0
311 80 14384 0 0 1 0
312 80 14294 0 0 1 0
313 80 14315 0 0 1 1
314 80 14369 0 0 1 0
315 79 14359 0 0 1 0
316 80 14379 0 0 1 0
317 81 14487 0 0 1 0
318 80 14381 0 0 1 0
319 81 14503 0 0 1 1
320 81 14505 0 0 1 0
321 81 14376 0 0 1 0
322 82 14416 0 0 1 0
323 82 14502 0 0 1 0
324 81 14442 0 0 1 0
325 81 14522 0 0 1 1
326 80 14454 0 0 1 0
327 81 14409 0 0 1 0
328 80 14323 0 0 1 0
329 80 14352 0 0 1 0
330 80 14319 0 0 1 0
331 80 14389 0 0 1 1
332 79 14240 0 0 1 0
333 79 14420 0 0 1 0
334 78 14404 0 0 1 0
335 78 14372 0 0 1 0
336 79 14509 0 0 1 0
337 79 14419 0 0 1 1
338 80 14346 0 0 1 0
339 80 14314 0 0 1 0
340 81 14480 0 0 1 0
341 81 14401 0 0 1 0
342 82 14463 0 0 1 0
343 82 14482 0 0 1 1
344 82 14429 0 0 1 0
345 82 14352 0 0 1 0
346 83 14422 0 0 1 0
347 83 14431 0 0 1 0
348 82 14383 0 0 1 0
349 81 14366 0 0 1 1
350 80 14425 0 0 1 0
351 79 14330 0 0 1 0
352 79 14435 0 0 1 0
353 78 14346 0 0 1 0
354 78 14478 0 0 1 0
355 77 14309 0 0 1 1
356 77 14383 0 0 1 0
357 76 14336 0 0 1 0
358 75 14326 0 0 1 0
359 75 14406 0 0 1 0
360 75 14429 0 0 1 0
361 75 14351 0 0 1 1
362 75 14354 0 0 1 0
363 76 14531 0 0 1 0
364 75 14292 0 0 1 0
365 76 14353 0 0 1 0
366 76 14336 0 0 1 0
367 76 14326 0 0 1 1
368 76 14449 0 0 1 0
369 76 14456 0 0 1 0
370 77 14513 0 0 1 0
371 77 14322 0 0 1 0
372 78 14334 0 0 1 0
373 79 14456 0 0 1 1
374 79 14452 0 0 1 0
375 78 14264 0 0 1 0
376 79 14527 0 0 1 0
377 78 14414 0 0 1 0
378 78 14470 0 0 1 0
379 78 14436 0 0 1 1
380 78 14329 0 0 1 0
381 78 14389 0 0 1 0
382 77 14404 0 0 1 0
383 76 14502 0 0 1 0
384 75 14416 0 0 1 0
385 74 14313 0 0 1 1
386 74 14394 0 0 1 0
387 74 14437 0 0 1 0
388 74 14408 0 0 1 0
389 74 14523 0 0 1 0
390 73 14386 0 0 1 0
391 72 14341 0 0 1 1
392 72 14407 0 0 1 0
393 72 14355 0 0 1 0
394 72 14261 0 0 1 0
395 72 14273 0 0 1 0
396 73 14438 0 0 1 0
397 73 14486 0 0 1 1
398 73 14455 0 0 1 0
399 73 14553 0 0 1 0
400 71 14230 0 0 1 0
401 71 14235 0 0 1 0
402 72 14316 0 0 1 0
403 74 14534 0 0 1 1
404 74 14483 0 0 1 0
405 74 14545 0 0 1 0
406 74 14579 0 0 1 0
407 73 14358 0 0 1 0
408 73 14406 0 0 1 0
409 73 14369 0 0 1 1
410 74 14371 0 0 1 0
411 75 14384 0 0 1 0
412 76 14409 0 0 1 0
413 77 14437 0 0 1 0
414 77 14470 0 0 1 0
415 75 14270 0 0 1 1
416 75 14373 0 0 1 0
417 75 14270 0 0 1 0
418 75 14291 0 0 1 0
419 76 14422 0 0 1 0
420 76 14414 0 0 1 0
421 76 14325 0 0 1 1
422 76 14395 0 0 1 0
423 75 14315 0 0 1 0
424 75 14463 0 0 1 0
425 75 14411 0 0 1 0
426 74 14298 0 0 1 0
427 76 14510 0 0 1 1
428 76 14467 0 0 1 0
429 75 14367 0 0 1 0
430 76 14507 0 0 1 0
431 76 14427 0 0 1 0
432 76 14272 0 0 1 0
433 77 14423 0 0 1 1
434 76 14330 0 0 1 0
435 76 14421 0 0 1 0
436 76 14460 0 0 1 0
437 75 14526 0 0 1 0
438 75 14442 0 0 1 0
439 75 14474 0 0 1 1
440 75 14388 0 0 1 0
441 76 14476 0 0 1 0
442 75 14276 0 0 1 0
443 76 14527 0 0 1 0
444 75 14453 0 0 1 0
445 74 14421 0 0 1 1
446 74 14382 0 0 1 0
447 75 14437 0 0 1 0
448 75 14367 0 0 1 0
449 75 14299 0 0 1 0
450 75 14415 0 0 1 0
451 75 14395 0 0 1 1
452 75 14406 0 0 1 0
453 75 14304 0 0 1 0
454 76 14461 0 0 1 0
455 75 14270 0 0 1 0
456 75 14305 0 0 1 0
457 76 14343 0 0 1 1
458 77 14527 0 0 1 0
459 76 14382 0 0 1 0
460 76 14433 0 0 1 0
461 76 14399 0 0 1 0
462 76 14385 0 0 1 0
463 75 14296 0 0 1 1
464 75 14425 0 0 1 0
465 75 14556 0 0 1 0
466 73 14273 0 0 1 0
467 74 14507 0 0 1 0
468 74 14414 0 0 1 0
469 74 14560 0 0 1 1
470 73 14402 0 0 1 0
471 72 14275 0 0 1 0
472 73 14435 0 0 1 0
473 73 14463 0 0 1 0
474 72 14392 0 0 1 0
475 72 14350 0 0 1 1
476 72 14245 0 0 1 0
477 73 14304 0 0 1 0
478 75 14516 0 0 1 0
479 75 14309 0 0 1 0
480 76 14407 0 0 1 0
481 76 14399 0 0 1 1
482 76 14326 0 0 1 0
483 77 14481 0 0 1 0
484 76 14250 0 0 1 0
485 77 14348 0 0 1 0
486 79 14509 0 0 1 0
487 79 14411 0 0 1 1
488 80 14482 0 0 1 0
489 80 14425 0 0 1 0
490 79 14460 0 0 1 0
491 78 14429 0 0 1 0
492 78 14503 0 0 1 0
493 76 14258 0 0 1 1
494 77 14504 0 0 1 0
495 77 14502 0 0 1 0
496 77 14451 0 0 1 0
497 77 14475 0 0 1 0
498 75 14257 0 0 1 0
499 75 14438 0 0 1 1
500 74 14365 0 0 1 0
501 73 14404 0 0 1 0
502 73 14313 0 0 1 0
503 73 14392 0 0 1 0
504 73 14446 0 0 1 0
505 74 14500 0 0 1 1
506 73 14400 0 0 1 0
507 73 14380 0 0 1 0
508 73 14427 0 0 1 0
509 72 14298 0 0 1 0
510 74 14505 0 0 1 0
511 74 14460 0 0 1 1
512 74 14474 0 0 1 0
513 74 14376 0 0 1 0
514 74 14364 0 0 1 0
515 75 14346 0 0 1 0
516 75 14241 0 0 1 0
517 76 14272 0 0 1 1
518 77 14371 0 0 1 0
519 77 14287 0 0 1 0
520 78 14380 0 0 1 0
521 79 14424 0 0 1 0
522 79 14353 0 0 1 0
523 79 14290 0 0 1 1
524 80 14393 0 0 1 0
525 80 14356 0 0 1 0
526 81 14395 0 0 1 0
527 81 14440 0 0 1 0
528 82 14543 0 0 1 0
529 82 14429 0 0 1 1
530 83 14323 0 0 1 0
531 82 14020 2 0 0 0
532 80 13498 4 0 0 0
533 81 13631 4 0 0 0
534 80 13589 4 0 0 0
535 80 13540 4 0 0 0
536 79 13592 4 0 0 0
537 78 13568 4 0 1 1
538 77 13502 4 0 1 0
539 77 13639 4 0 1 0
540 75 13467 4 0 1 0
541 75 13595 4 0 1 0
542 74 13552 4 0 1 0
543 76 13906 2 0 1 1
544 79 14518 0 0 1 0
545 78 14305 0 0 1 0
546 79 14368 0 0 1 0
547 80 14490 0 0 1 0
548 81 14287 0 0 1 0
549 84 14502 0 0 1 1
550 84 14397 0 0 0 0
551 85 14403 0 0 0 0
552 86 14348 0 0 0 0
553 87 14424 0 0 0 0
554 87 14320 0 0 0 0
555 87 14544 0 0 0 0
556 86 14376 0 0 0 0
557 85 14339 0 0 0 0
558 87 14450 0 0 0 0
559 88 14374 0 0 0 0
560 89 14506 0 0 0 0
561 88 14249 0 0 0 0
562 89 14529 0 0 0 0
563 89 14384 0 0 0 0
564 89 14394 0 0 0 0
565 90 14439 0 0 0 0
566 90 14546 0 0 0 0
567 89 14255 0 0 0 0
568 89 14307 0 0 0 0
569 91 14474 0 0 0 0
570 90 14332 0 0 0 0
571 90 14393 0 0 0 0
572 90 14381 0 0 0 0
573 90 14444 0 0 0 0
574 90 14339 0 0 0 0
575 89 14270 0 0 0 0
576 89 14442 0 0 0 0
577 87 14299 0 0 0 0
578 88 14408 0 0 0 0
579 89 14421 0 0 0 0
580 90 14437 0 0 0 0
581 89 14395 0 0 0 0
582 88 14380 0 0 0 0
583 86 14376 0 0 0 0
584 85 14309 0 0 0 0
585 84 14457 0 0 0 0
586 84 14433 0 0 0 0
587 83 14375 0 0 1 1
588 83 14358 0 0 1 0
589 82 14378 0 0 1 0
590 81 14269 0 0 1 0
591 80 14319 0 0 1 0
592 77 14067 0 0 1 0
593 75 13643 2 0 1 1
594 74 13687 2 0 1 0
595 76 13781 2 0 1 0
596 76 13693 2 0 1 0
597 78 13645 2 0 1 0
598 79 13655 2 0 1 0
599 80 13722 2 0 0 0
600 80 13821 2 0 1 1
601 79 13659 2 0 1 0
602 79 13829 2 0 1 0
603 79 13791 2 0 1 0
604 82 14111 2 0 0 0
605 84 14470 0 0 0 0
606 85 14409 0 0 0 0
607 85 14402 0 0 0 0
608 86 14526 0 0 0 0
609 85 14473 0 0 0 0
610 84 14514 0 0 1 1
611 84 14515 0 0 1 0
612 82 14252 0 0 1 0
613 84 14576 0 0 1 0
614 83 14340 0 0 1 0
615 84 14427 0 0 0 0
616 84 14364 0 0 0 0
617 84 14468 0 0 0 0
618 84 14522 0 0 1 1
619 83 14407 0 0 1 0
620 80 14243 0 0 1 0
621 79 14284 0 0 1 0
622 79 14372 0 0 1 0
623 78 14269 0 0 1 0
624 80 14428 0 0 1 1
625 80 14251 0 0 1 0
626 81 14485 0 0 1 0
627 80 14369 0 0 1 0
628 78 14442 0 0 1 0
629 77 14354 0 0 1 0
630 76 14304 0 0 1 1
631 76 14419 0 0 1 0
632 78 14553 0 0 1 0
633 78 14486 0 0 1 0
634 77 14287 0 0 1 0
635 78 14534 0 0 1 0
636 78 14461 0 0 1 1
637 77 14518 0 0 1 0
638 76 14337 0 0 1 0
639 76 14425 0 0 1 0
640 75 13946 2 0 1 0
641 76 13919 2 0 1 0
642 78 14046 2 0 1 1
643 78 13908 2 0 1 0
644 76 13794 2 0 1 0
645 76 13945 2 0 1 0
646 76 13997 2 0 1 0
647 75 13905 2 0 1 0
648 75 14029 2 0 1 1
649 75 13936 2 0 1 0
650 75 13891 2 0 1 0
651 76 14050 2 0 1 0
652 77 14318 0 0 1 0
653 77 14410 0 0 1 0
654 75 14251 0 0 1 1
655 75 14447 0 0 1 0
656 76 14482 0 0 1 0
657 76 14403 0 0 1 0
658 76 14439 0 0 1 0
659 77 14478 0 0 1 0
660 76 14403 0 0 1 1
661 76 14419 0 0 1 0
662 76 14412 0 0 1 0
663 76 14409 0 0 1 0
664 76 14420 0 0 1 0
665 76 14455 0 0 1 0
666 76 14398 0 0 1 1
667 75 14277 0 0 1 0
668 77 14497 0 0 1 0
669 76 14336 0 0 1 0
670 76 14430 0 0 1 0
671 75 14289 0 0 1 0
672 75 14320 0 0 1 1
673 75 14338 0 0 1 0
674 75 14428 0 0 1 0
675 74 14324 0 0 1 0
676 74 14366 0 0 1 0
677 75 14373 0 0 1 0
678 77 14516 0 0 1 1
679 77 14446 0 0 1 0
680 75 14413 0 0 1 0
681 75 14442 0 0 1 0
682 75 14426 0 0 1 0
683 73 14022 2 0 1 0
684 73 13988 2 0 1 1
685 73 14047 2 0 1 0
686 73 13964 2 0 1 0
687 73 13922 2 0 1 0
688 74 14124 2 0 1 0
689 72 13971 2 0 1 0
690 67 13242 5 0 1 1
691 67 13256 5 0 1 0
692 69 13292 5 0 1 0
693 72 13439 5 0 1 0
694 73 13228 5 0 1 0
695 77 13826 3 0 1 0
696 77 13763 3 0 1 1
697 77 13674 3 0 1 0
698 77 13647 3 0 1 0
699 77 13745 3 0 1 0
700 76 13633 3 0 1 0
701 75 13678 3 0 1 0
702 78 14384 0 0 1 1
703 80 14560 0 0 1 0
704 79 14392 0 0 1 0
705 77 14263 0 0 1 0
706 76 14433 0 0 1 0
707 74 14290 0 0 1 0
708 74 14416 0 0 1 1
709 74 14487 0 0 1 0
710 74 14496 0 0 1 0
711 74 14385 0 0 1 0
712 74 14293 0 0 1 0
713 75 14463 0 0 1 0
714 75 14391 0 0 1 1
715 72 14192 0 0 1 0
716 71 14355 0 0 1 0
717 71 14452 0 0 1 0
718 72 14487 0 0 1 0
719 72 14484 0 0 1 0
720 72 14443 0 0 1 1
721 71 14346 0 0 1 0
722 71 14458 0 0 1 0
723 70 14399 0 0 1 0
724 70 14491 0 0 1 0
725 70 14293 0 0 1 0
726 71 14514 0 0 1 1
727 73 14537 0 0 1 0
728 74 14362 0 0 1 0
729 76 14461 0 0 1 0
730 75 14268 0 0 1 0
731 75 14421 0 0 1 0
732 74 14242 0 0 1 1
733 75 14380 0 0 1 0
734 75 14329 0 0 1 0
735 76 14439 0 0 1 0
736 75 14408 0 0 1 0
737 74 14413 0 0 1 0
738 73 14379 0 0 1 1
739 72 14371 0 0 1 0
740 71 14479 0 0 1 0
741 69 14296 0 0 1 0
742 70 14526 0 0 1 0
743 70 14292 0 0 1 0
744 73 14533 0 0 1 1
745 73 14355 0 0 1 0
746 75 14477 0 0 1 0
747 76 14377 0 0 1 0
748 78 14441 0 0 1 0
749 78 14393 0 0 1 0
750 79 14434 0 0 1 1
751 78 14366 0 0 1 0
752 78 14372 0 0 1 0
753 77 14371 0 0 1 0
754 75 14230 0 0 1 0
755 75 14458 0 0 1 0
756 73 14336 0 0 1 1
757 74 14523 0 0 1 0
758 72 14388 0 0 1 0
759 71 14454 0 0 1 0
760 69 14295 0 0 1 0
761 71 14542 0 0 1 0
762 69 14277 0 0 1 1
763 69 14327 0 0 1 0
764 68 14202 0 0 1 0
765 68 14329 0 0 1 0
766 69 14421 0 0 1 0
767 70 14452 0 0 1 0
768 70 14481 0 0 1 1
769 68 14268 0 0 1 0
770 67 14238 0 0 1 0
771 67 14476 0 0 1 0
772 67 14508 0 0 1 0
773 65 14289 0 0 1 0
774 66 14416 0 0 1 1
775 69 14584 0 0 1 0
776 71 14604 0 0 1 0
777 73 14505 0 0 1 0
778 74 14542 0 0 1 0
779 72 14287 0 0 1 0
780 72 14356 0 0 1 1
781 73 14530 0 0 1 0
782 73 14432 0 0 1 0
783 73 14348 0 0 1 0
784 74 14352 0 0 1 0
785 75 14396 0 0 1 0
786 75 14336 0 0 1 1
787 74 14402 0 0 1 0
788 72 14109 1 0 1 0
789 71 14245 1 0 1 0
790 69 14010 1 0 1 0
791 70 14241 1 0 1 0
792 70 14188 1 0 1 1
793 70 14163 1 0 1 0
794 71 14348 1 0 1 0
795 70 14030 1 0 1 0
796 71 14229 1 0 1 0
797 71 14192 1 0 1 0
798 70 14148 1 0 1 1
799 69 14095 1 0 1 0
800 69 14413 0 0 1 0
801 68 14247 0 0 1 0
802 69 14465 0 0 1 0
803 69 14246 0 0 1 0
804 69 14381 0 0 1 1
805 69 14406 0 0 1 0
806 68 14367 0 0 1 0
807 69 14482 0 0 1 0
808 68 14322 0 0 1 0
809 68 14462 0 0 1 0
810 69 14497 0 0 1 1
811 68 14312 0 0 1 0
812 70 14432 0 0 1 0
813 71 14517 0 0 1 0
814 72 14397 0 0 1 0
815 73 14464 0 0 1 0
816 73 14380 0 0 1 1
817 72 14243 0 0 1 0
818 72 14260 0 0 1 0
819 72 14480 0 0 1 0
820 71 14391 0 0 1 0
821 70 14267 0 0 1 0
822 70 14452 0 0 1 1
823 70 14539 0 0 1 0
824 68 14320 0 0 1 0
825 67 14329 0 0 1 0
826 66 14494 0 0 1 0
827 64 14484 0 0 1 0
828 63 14374 0 0 1 1
829 63 14468 0 0 1 0
830 64 14439 0 0 1 0
831 65 14301 0 0 1 0
832 67 14405 0 0 1 0
833 68 14537 0 0 1 0
834 67 14367 0 0 1 1
835 67 14355 0 0 1 0
836 67 14460 0 0 1 0
837 67 14427 0 0 1 0
838 66 14300 0 0 1 0
839 67 14384 0 0 1 0
840 67 14447 0 0 1 1
841 68 14490 0 0 1 0
842 67 14389 0 0 1 0
843 66 14430 0 0 1 0
844 64 14349 0 0 1 0
845 63 14294 0 0 1 0
846 64 14467 0 0 1 1
847 64 14383 0 0 1 0
848 64 14350 0 0 1 0
849 65 14526 0 0 1 0
850 65 14421 0 0 1 0
851 64 14286 0 0 1 0
852 65 14280 0 0 1 1
853 65 14257 0 0 1 0
854 66 14426 0 0 1 0
855 66 14392 0 0 1 0
856 67 14510 0 0 1 0
857 68 14466 0 0 1 0
858 68 14367 0 0 1 1
859 69 14515 0 0 1 0
860 70 14528 0 0 1 0
861 70 14242 0 0 1 0
862 72 14448 0 0 1 0
863 73 14457 0 0 1 0
864 74 14453 0 0 1 1
865 76 14530 0 0 1 0
866 77 14467 0 0 1 0
867 78 14499 0 0 1 0
868 78 14373 0 0 1 0
869 79 14481 0 0 1 0
870 78 14281 0 0 1 1
871 79 14334 0 0 1 0
872 79 14271 0 0 1 0
873 80 14538 0 0 1 0
874 78 14318 0 0 1 0
875 78 14417 0 0 1 0
876 77 14372 0 0 1 1
877 76 14385 0 0 1 0
878 75 14425 0 0 1 0
879 73 14283 0 0 1 0
880 73 14481 0 0 1 0
881 71 14378 0 0 1 0
882 71 14460 0 0 1 1
883 70 14418 0 0 1 0
884 69 14380 0 0 1 0
885 68 14254 0 0 1 0
886 69 14444 0 0 1 0
887 69 14497 0 0 1 0
888 68 14356 0 0 1 1
889 67 14369 0 0 1 0
890 67 14389 0 0 1 0
891 68 14361 0 0 1 0
892 68 14254 0 0 1 0
893 69 14261 0 0 1 0
894 70 14358 0 0 1 1
895 70 14309 0 0 1 0
896 71 14369 0 0 1 0
897 71 14511 0 0 1 0
898 71 14411 0 0 1 0
899 71 14277 0 0 1 0
900 72 14407 0 0 1 1
901 73 14467 0 0 1 0
902 73 14434 0 0 1 0
903 73 14410 0 0 1 0
904 74 14486 0 0 1 0
905 75 14500 0 0 1 0
906 76 14433 0 0 1 1
907 77 14396 0 0 1 0
908 78 14563 0 0 1 0
909 78 14340 0 0 1 0
910 77 14125 2 0 1 0
911 77 14000 3 0 1 0
912 76 13918 3 0 1 1
913 76 13884 3 0 1 0
914 76 13838 3 0 1 0
915 75 13851 3 0 1 0
916 74 13905 3 0 1 0
917 74 13957 3 0 1 0
918 74 14043 3 0 1 1
919 73 13887 3 0 1 0
920 72 13842 3 0 1 0
921 73 14030 3 0 1 0
922 74 14187 1 0 1 0
923 75 14418 0 0 1 0
924 78 14586 0 0 1 1
925 76 14097 1 0 1 0
926 77 14154 1 0 1 0
927 78 14226 1 0 1 0
928 79 14259 1 0 1 0
929 78 14053 1 0 1 0
