block n60 sum_rr60 hold drowsy
0 5 612 1 0
1 11 1785 1 0
2 18 3083 1 0
3 24 4225 1 0
4 30 5368 1 0
5 36 6585 1 0
6 42 7805 1 0
7 48 9018 1 0
8 54 10243 1 0
9 60 11486 1 0
10 65 12543 1 0
11 71 13791 1 0
12 72 14388 1 0
13 72 14480 1 0
14 71 14465 1 0
15 70 14376 1 0
16 70 14498 1 0
17 69 14349 1 0
18 69 14405 1 0
19 69 14488 1 0
20 68 14348 1 0
21 68 14403 1 0
22 68 14442 1 0
23 68 14464 1 0
24 68 14530 1 0
25 67 14327 1 0
26 67 14298 1 0
27 68 14500 1 0
28 68 14481 1 0
29 68 14475 1 0
30 68 14485 1 0
31 68 14439 1 0
32 68 14373 1 0
33 68 14335 1 0
34 69 14477 1 0
35 69 14444 1 0
36 69 14382 0 0
37 70 14545 0 0
38 69 14329 0 0
39 69 14299 0 0
40 69 14279 0 0
41 70 14466 0 0
42 70 14409 0 0
43 70 14366 0 0
44 70 14376 0 0
45 70 14349 0 0
46 70 14337 0 0
47 70 14320 0 0
48 70 14328 0 0
49 70 14328 0 0
50 71 14550 0 0
51 70 14369 0 0
52 70 14399 0 0
53 70 14420 0 0
54 69 14237 0 0
55 69 14313 0 0
56 70 14539 0 0
57 69 14365 0 0
58 69 14423 0 0
59 69 14406 0 0
60 69 14430 0 0
61 69 14476 0 0
62 68 14229 0 0
63 70 14580 0 0
64 70 14518 0 0
65 70 14372 0 0
66 71 14486 0 0
67 71 14375 0 0
68 71 14324 0 0
69 72 14519 0 0
70 72 14450 0 0
71 72 14460 0 0
72 72 14454 0 0
73 72 14399 0 0
74 72 14414 0 0
75 71 14246 0 0
76 71 14249 0 0
77 71 14378 0 0
78 71 14447 0 0
79 71 14518 0 0
80 70 14380 0 0
81 70 14376 0 0
82 70 14395 0 0
83 69 14250 0 0
84 69 14262 0 0
85 69 14272 0 0
86 70 14478 0 0
87 70 14475 0 0
88 70 14489 0 0
89 70 14467 0 0
90 70 14459 0 0
91 70 14429 0 0
92 70 14415 0 0
93 70 14370 0 0
94 70 14347 0 0
95 71 14514 0 0
96 71 14494 0 0
97 71 14486 0 0
98 71 14489 0 0
99 70 14288 0 0
100 70 14303 0 0
101 70 14303 0 0
102 70 14309 0 0
103 70 14332 0 0
104 71 14515 0 0
105 70 14346 0 0
106 70 14375 0 0
107 70 14389 0 0
108 70 14401 0 0
109 70 14427 0 0
110 69 14237 0 0
111 70 14447 0 0
112 70 14460 0 0
113 70 14475 0 0
114 70 14466 0 0
115 70 14426 0 0
116 70 14413 0 0
117 71 14599 0 0
118 70 14370 0 0
119 70 14334 0 0
120 70 14305 0 0
121 70 14274 0 0
122 71 14478 0 0
123 71 14466 0 0
124 71 14434 0 0
125 71 14398 0 0
126 71 14359 0 0
127 71 14366 0 0
128 71 14300 0 0
129 71 14273 0 0
130 72 14494 0 0
131 72 14537 0 0
132 72 14545 0 0
133 71 14350 0 0
134 71 14343 0 0
135 71 14351 0 0
136 71 14374 0 0
137 71 14377 0 0
138 71 14448 0 0
139 70 14282 0 0
140 70 14334 0 0
141 70 14357 0 0
142 70 14351 0 0
143 70 14321 0 0
144 70 14321 0 0
145 71 14532 0 0
146 71 14502 0 0
147 71 14483 0 0
148 71 14482 0 0
149 70 14306 0 0
150 70 14276 0 0
151 71 14466 0 0
152 71 14501 0 0
153 71 14496 0 0
154 71 14425 0 0
155 71 14461 0 0
156 71 14460 0 0
157 71 14445 0 0
158 70 14260 0 0
159 70 14276 0 0
160 70 14256 0 0
161 71 14411 0 0
162 71 14386 0 0
163 71 14372 0 0
164 71 14347 0 0
165 71 14340 0 0
166 71 14406 0 0
167 71 14321 0 0
168 71 14298 0 0
169 71 14284 0 0
170 72 14428 0 0
171 72 14432 0 0
172 72 14479 0 0
173 72 14508 0 0
174 72 14566 0 0
175 71 14397 0 0
176 71 14423 0 0
177 71 14486 0 0
178 71 14479 0 0
179 71 14537 0 0
180 70 14391 0 0
181 70 14438 0 0
182 70 14532 0 0
183 69 14334 0 0
184 69 14303 0 0
185 69 14306 0 0
186 69 14313 0 0
187 70 14500 0 0
188 70 14504 0 0
189 70 14445 0 0
190 69 14254 0 0
191 69 14277 0 0
192 70 14480 0 0
193 70 14485 0 0
194 69 14274 0 0
195 70 14521 0 0
196 70 14546 0 0
197 69 14369 0 0
198 69 14348 0 0
199 69 14314 0 0
200 69 14271 0 0
201 69 14249 0 0
202 70 14407 0 0
203 70 14328 0 0
204 71 14467 0 0
205 71 14411 0 0
206 71 14370 0 0
207 71 14294 0 0
208 71 14259 0 0
209 72 14477 0 0
210 72 14525 0 0
211 71 14393 0 0
212 71 14454 0 0
213 71 14549 0 0
214 70 14448 0 0
215 70 14535 0 0
216 69 14401 0 0
217 68 14247 0 0
218 69 14473 0 0
219 69 14542 0 0
220 68 14387 0 0
221 68 14370 0 0
222 68 14342 0 0
223 69 14544 0 0
224 68 14345 0 0
225 68 14354 0 0
226 68 14317 0 0
227 68 14334 0 0
228 68 14323 0 0
229 69 14511 0 0
230 69 14496 0 0
231 69 14437 0 0
232 69 14414 0 0
233 69 14430 0 0
234 69 14432 0 0
235 69 14325 0 0
236 70 14468 0 0
237 70 14392 0 0
238 71 14580 0 0
239 70 14349 0 0
240 70 14347 0 0
241 70 14390 0 0
242 70 14412 0 0
243 70 14407 0 0
244 70 14380 0 0
245 70 14344 0 0
246 70 14303 0 0
247 70 14293 0 0
248 71 14443 0 0
249 71 14403 0 0
250 70 14223 0 0
251 71 14408 0 0
252 71 14384 0 0
253 71 14345 0 0
254 71 14333 0 0
255 71 14353 0 0
256 71 14393 0 0
257 71 14428 0 0
258 71 14493 0 0
259 71 14582 0 0
260 69 14280 0 0
261 69 14341 0 0
262 70 14491 0 0
263 70 14477 0 0
264 70 14464 0 0
265 70 14456 0 0
266 70 14439 0 0
267 69 14243 0 0
268 70 14442 0 0
269 70 14447 0 0
270 70 14433 0 0
271 69 14250 0 0
272 70 14444 0 0
273 70 14454 0 0
274 70 14515 0 0
275 69 14340 0 0
276 69 14384 0 0
277 69 14393 0 0
278 69 14400 0 0
279 70 14602 0 0
280 70 14556 0 0
281 69 14322 0 0
282 69 14273 0 0
283 70 14450 0 0
284 70 14444 0 0
285 70 14421 0 0
286 70 14393 0 0
287 70 14375 0 0
