block n60 sum_rr60 bad60 hold drowsy
191 70 12778 10 0 0
192 71 13041 10 0 0
193 72 13251 7 0 0
194 72 13524 5 0 0
195 73 13625 5 0 0
196 74 13580 5 0 0
197 74 13536 5 0 0
198 75 13618 5 0 0
199 76 13655 5 0 0
200 76 13714 4 0 0
201 80 14494 0 0 0
202 79 14425 0 0 0
203 79 14439 0 0 0
204 79 14414 0 0 0
205 79 14346 0 0 0
206 80 14355 0 0 0
207 80 14435 0 0 0
208 79 14512 0 0 0
209 78 14485 0 0 0
210 77 14466 0 0 0
211 76 14317 0 0 0
212 77 14466 0 0 0
213 76 14323 0 0 0
214 77 14401 0 0 0
215 77 14363 0 0 0
216 77 14345 0 0 0
217 77 14422 0 0 0
218 76 14444 0 0 0
219 76 14469 0 0 0
220 76 14412 0 0 0
221 76 14378 0 0 0
222 77 14412 0 0 0
223 78 14507 0 0 0
224 78 14467 0 0 0
225 79 14488 0 0 0
226 79 14402 0 0 0
227 79 14439 0 0 0
228 79 14456 0 0 0
229 78 14335 0 0 0
230 78 14394 0 0 0
231 77 14216 1 0 0
232 77 14106 2 0 0
233 77 14078 2 0 0
234 76 13960 2 0 0
235 76 14051 2 0 0
236 76 14083 2 0 0
237 75 14028 2 0 0
238 75 14079 2 0 0
239 75 14048 2 0 0
240 75 14100 2 0 0
241 75 14094 2 0 0
242 75 14193 2 0 0
243 75 14234 1 0 0
244 74 14219 0 0 0
245 75 14468 0 0 0
246 74 14362 0 0 1
247 73 14314 0 0 1
248 73 14361 0 0 1
249 74 14508 0 0 1
250 73 14347 0 0 1
251 71 13971 3 0 1
252 70 13804 3 0 1
253 71 13928 3 0 1
254 71 13761 3 0 1
255 72 13810 3 0 0
256 73 13824 4 0 0
257 72 13576 4 0 0
258 74 13762 4 0 0
259 75 13710 4 0 0
260 75 13655 4 0 0
261 74 13501 4 0 0
262 74 13550 5 0 0
263 74 13538 4 0 0
264 75 13655 4 0 0
265 75 13607 4 0 0
266 76 13668 4 0 0
267 76 13679 4 0 0
268 76 13568 4 0 0
269 76 13644 4 0 0
270 75 13575 4 0 0
271 74 13558 4 0 0
272 74 13669 4 0 0
273 74 13676 4 0 0
274 75 13889 3 0 0
275 77 14282 1 0 0
276 77 14217 1 0 0
277 78 14277 1 0 0
278 78 14309 1 0 0
279 77 14214 1 0 0
280 77 14437 0 0 0
281 78 14540 0 0 0
282 78 14454 0 0 0
283 79 14508 0 0 0
284 79 14382 0 0 0
285 80 14548 0 0 0
286 79 14315 0 0 0
287 80 14444 0 0 0
288 79 14364 0 0 0
289 78 14393 0 0 0
290 77 14294 0 0 0
291 77 14317 0 0 0
292 78 14496 0 0 0
293 77 14364 0 0 0
294 77 14438 0 0 0
295 76 14372 0 0 0
296 75 14407 0 0 0
297 74 14331 0 0 1
298 74 14481 0 0 1
299 73 14390 0 0 1
300 73 14408 0 0 1
301 73 14336 0 0 1
302 74 14394 0 0 1
303 75 14490 0 0 0
304 74 14275 0 0 0
305 74 14258 0 0 0
306 75 14471 0 0 0
307 75 14399 0 0 0
308 75 14275 0 0 0
309 75 14310 0 0 0
310 76 14340 0 0 0
311 77 14461 0 0 0
312 77 14399 0 0 0
313 78 14514 0 0 0
314 77 14419 0 0 0
315 77 14402 0 0 0
316 78 14492 0 0 0
317 78 14423 0 0 0
318 78 14290 0 0 0
319 80 14505 0 0 0
320 80 14520 0 0 0
321 80 14474 0 0 0
322 79 14409 0 0 0
323 78 14288 0 0 0
324 78 14310 0 0 0
325 78 14389 0 0 0
326 78 14396 0 0 0
327 78 14406 0 0 0
328 78 14434 0 0 0
329 78 14398 0 0 0
330 78 14382 0 0 0
331 77 14324 0 0 0
332 78 14459 0 0 0
333 78 14384 0 0 0
334 79 14470 0 0 0
335 79 14362 0 0 0
336 79 14386 0 0 0
337 78 14276 0 0 0
338 79 14494 0 0 0
339 79 14456 0 0 0
340 78 14278 0 0 0
341 79 14513 0 0 0
342 78 14440 0 0 0
343 77 14330 0 0 0
344 77 14412 0 0 0
345 77 14480 0 0 0
346 76 13988 2 0 0
347 77 14218 2 0 0
348 78 14264 2 0 0
349 78 14102 2 0 0
350 78 13993 2 0 0
351 78 13988 2 0 0
352 78 14156 2 0 0
353 77 13975 2 0 0
354 78 14137 2 0 0
355 78 14145 2 0 0
356 78 14062 2 0 0
357 78 14038 2 0 0
358 78 14352 0 0 0
359 78 14333 0 0 0
360 77 14259 0 0 0
361 78 14545 0 0 0
362 77 14416 0 0 0
363 77 14408 0 0 0
364 75 13965 3 0 0
365 75 14021 3 0 0
366 74 13876 3 0 0
367 75 14012 3 0 0
368 74 13859 3 0 0
369 75 14024 3 0 0
370 75 14001 3 0 0
371 74 13645 5 0 0
372 74 13637 5 0 0
373 74 13632 5 0 0
374 75 13643 5 0 0
375 73 13385 6 0 0
376 76 13914 3 0 0
377 76 13887 3 0 0
378 76 13888 3 0 0
379 76 13894 3 0 0
380 76 13893 3 0 0
381 76 13866 3 0 0
382 76 13841 3 0 0
383 77 14215 1 0 0
384 78 14300 1 0 0
385 78 14169 1 0 0
386 78 14261 1 0 0
387 80 14472 0 0 0
388 80 14320 0 0 0
389 81 14384 0 0 0
390 82 14488 0 0 0
391 81 14313 0 0 0
392 82 14493 0 0 0
393 82 14446 0 0 0
394 82 14521 0 0 0
395 81 14424 0 0 0
396 80 14351 0 0 0
397 79 14442 0 0 0
398 78 14365 0 0 0
399 77 14379 0 0 0
400 77 14486 0 0 0
401 77 14489 0 0 0
402 76 14296 0 0 0
403 77 14429 0 0 0
404 77 14417 0 0 0
405 76 14225 0 0 0
406 77 14368 0 0 0
407 77 14302 0 0 0
408 77 14424 0 0 0
409 77 14437 0 0 0
410 77 14473 0 0 0
411 77 14460 0 0 0
412 76 14426 0 0 0
413 75 14365 0 0 0
414 75 14523 0 0 1
415 74 14460 0 0 1
416 73 14393 0 0 1
417 72 14383 0 0 1
418 72 14459 0 0 1
419 72 14417 0 0 1
420 73 14346 0 0 1
421 74 14242 0 0 0
422 76 14415 0 0 0
423 77 14442 0 0 0
424 78 14409 0 0 0
425 78 14354 0 0 0
426 78 14328 0 0 0
427 78 14390 0 0 0
428 77 14232 0 0 0
429 78 14483 0 0 0
430 76 14227 0 0 0
431 76 14504 0 0 0
432 74 14443 0 0 1
433 72 14326 0 0 1
434 70 14386 0 0 1
435 68 14263 0 0 1
436 67 14341 0 0 1
437 66 14326 0 0 1
438 67 14462 0 0 1
439 67 14436 0 0 1
440 68 14578 0 0 1
441 67 14370 0 0 1
442 68 14533 0 0 1
443 68 14400 0 0 1
444 69 14472 0 0 1
445 70 14517 0 0 1
446 71 14311 0 0 1
447 73 14473 0 0 1
448 73 14300 0 0 1
449 74 14433 0 0 1
450 73 14378 0 0 1
451 72 14221 0 0 1
452 72 14273 0 0 1
453 73 14490 0 0 1
454 73 14363 0 0 1
455 73 14260 0 0 1
456 74 14418 0 0 1
457 74 14435 0 0 1
458 73 14469 0 0 1
459 72 14473 0 0 1
460 71 14371 0 0 1
461 71 14385 0 0 1
462 70 13979 2 0 1
463 72 14239 2 0 1
464 72 14188 2 0 1
465 71 13935 2 0 1
466 71 14003 2 0 1
467 71 14178 2 0 1
468 71 14105 2 0 1
469 71 14156 2 0 1
470 70 14008 2 0 1
471 69 13888 2 0 1
472 70 14113 2 0 1
473 71 14213 2 0 1
474 73 14576 0 0 1
475 70 14054 1 0 1
476 69 14036 1 0 1
477 69 14241 1 0 1
478 68 14216 1 0 1
479 67 14055 1 0 1
480 66 14151 1 0 1
481 66 14139 1 0 1
482 66 14119 1 0 1
483 67 14289 1 0 1
484 67 14231 1 0 1
485 66 14112 1 0 1
486 64 14082 1 0 1
487 65 14465 0 0 1
488 65 14447 0 0 1
489 66 14509 0 0 1
490 66 14357 0 0 1
491 67 14390 0 0 1
492 68 14395 0 0 1
493 68 14331 0 0 1
494 69 14418 0 0 1
495 69 14350 0 0 1
496 68 14263 0 0 1
497 68 14451 0 0 1
498 68 14340 0 0 1
499 68 14252 0 0 1
500 69 14440 0 0 1
501 68 14202 0 0 1
502 69 14415 0 0 1
503 68 14408 0 0 1
504 67 14314 0 0 1
505 66 14367 0 0 1
506 65 14412 0 0 1
507 65 14449 0 0 1
508 65 14480 0 0 1
509 65 14410 0 0 1
510 65 14360 0 0 1
511 66 14551 0 0 1
512 66 14462 0 0 1
513 66 14525 0 0 1
514 65 14430 0 0 1
515 65 14420 0 0 1
516 64 14283 0 0 1
517 65 14457 0 0 1
518 65 14411 0 0 1
519 64 14289 0 0 1
520 65 14513 0 0 1
521 64 14311 0 0 1
522 64 14393 0 0 1
523 64 14464 0 0 1
524 63 14385 0 0 1
525 63 14364 0 0 1
526 64 14478 0 0 1
527 65 14465 0 0 1
528 66 14446 0 0 1
529 67 14435 0 0 1
530 68 14431 0 0 1
531 69 14552 0 0 1
532 68 14250 0 0 1
533 69 14396 0 0 1
534 69 14379 0 0 1
535 69 14346 0 0 1
536 69 14283 0 0 1
537 70 14484 0 0 1
538 69 14305 0 0 1
539 69 14359 0 0 1
540 69 14386 0 0 1
541 69 14332 0 0 1
542 70 14452 0 0 1
543 70 14304 0 0 1
544 70 14293 1 0 1
545 70 14239 1 0 1
546 71 14260 1 0 1
547 72 14283 1 0 1
548 72 14184 1 0 1
549 72 14249 1 0 1
550 72 14230 1 0 1
551 71 14165 1 0 1
552 71 14311 1 0 1
553 69 14125 1 0 1
554 69 14204 1 0 1
555 69 14284 1 0 1
556 70 14494 0 0 1
557 70 14470 0 0 1
558 69 14369 0 0 1
559 68 14295 0 0 1
560 69 14471 0 0 1
561 69 14236 0 0 1
562 71 14468 0 0 1
563 72 14454 0 0 1
564 73 14472 0 0 1
565 74 14470 0 0 1
566 74 14362 0 0 1
567 74 14366 0 0 1
568 74 14259 0 0 0
569 72 13789 3 0 0
570 73 13862 3 0 0
571 74 13875 3 0 0
572 74 13825 3 0 0
573 74 13883 3 0 0
574 73 13901 3 0 0
575 72 13865 3 0 0
576 70 13683 3 0 1
577 70 13842 3 0 1
578 69 13854 3 0 1
579 69 13925 3 0 1
580 68 13832 3 0 1
581 70 14391 0 0 1
582 70 14563 0 0 1
583 68 14335 0 0 1
584 68 14437 0 0 1
585 68 14488 0 0 1
586 68 14263 0 0 1
587 70 14470 0 0 1
588 71 14557 0 0 1
589 70 14348 0 0 1
590 70 14357 0 0 1
591 70 14313 0 0 1
592 71 14443 0 0 1
593 71 14334 0 0 1
594 72 14412 0 0 1
595 73 14484 0 0 1
596 73 14397 0 0 1
597 73 14324 0 0 1
598 73 14399 0 0 1
599 72 14377 0 0 1
600 72 14403 0 0 1
601 73 14577 0 0 1
602 72 14388 0 0 1
603 73 14489 0 0 1
604 73 14502 0 0 1
605 73 14496 0 0 1
606 72 14335 0 0 1
607 72 14324 0 0 1
608 73 14462 0 0 1
609 73 14366 0 0 1
610 74 14535 0 0 1
611 74 14342 0 0 1
612 75 14351 0 0 0
613 75 14251 0 0 0
614 76 14419 0 0 0
615 75 14348 0 0 0
616 75 14410 0 0 0
617 74 14270 0 0 0
618 74 14313 0 0 0
619 74 14382 0 0 1
620 73 14301 0 0 1
621 73 14406 0 0 1
622 72 14255 0 0 1
623 72 14396 0 0 1
624 71 14399 0 0 1
625 71 14450 0 0 1
626 72 14456 0 0 1
627 73 14437 0 0 1
628 73 14350 0 0 1
629 74 14565 0 0 1
630 74 14457 0 0 1
631 74 14485 0 0 1
632 74 14518 0 0 1
633 73 14397 0 0 1
634 73 14405 0 0 1
635 73 14463 0 0 1
636 73 14445 0 0 1
637 72 14313 0 0 1
638 71 14276 0 0 1
639 70 14289 0 0 1
640 70 14342 0 0 1
641 70 14304 0 0 1
642 70 14349 0 0 1
643 70 14288 0 0 1
644 71 14282 0 0 1
645 73 14538 0 0 1
646 73 14548 0 0 1
647 72 14333 0 0 1
648 72 14323 0 0 1
649 73 14527 0 0 1
650 73 14591 0 0 1
651 72 14429 0 0 1
652 72 14448 0 0 1
653 72 14427 0 0 1
654 72 14445 0 0 1
655 72 14434 0 0 1
656 72 14516 0 0 1
657 71 14318 0 0 1
658 71 14232 0 0 1
659 72 14380 0 0 1
660 73 14476 0 0 1
661 73 14407 0 0 1
662 73 14322 0 0 1
663 74 14406 0 0 1
664 74 14318 0 0 0
665 74 14444 0 0 1
666 73 14292 0 0 1
667 73 14466 0 0 1
668 72 14305 0 0 1
669 73 14484 0 0 1
670 73 14508 0 0 1
671 74 14568 0 0 1
672 73 14412 0 0 1
673 74 14442 0 0 1
674 74 14334 0 0 1
675 74 14323 0 0 0
676 75 14473 0 0 0
677 75 14339 0 0 0
678 76 14467 0 0 0
679 76 14342 0 0 0
680 76 14370 0 0 0
681 75 14284 0 0 0
682 75 14295 0 0 0
683 75 14295 0 0 0
684 75 14251 0 0 0
685 75 14409 0 0 0
686 74 14369 0 0 1
687 74 14541 0 0 1
688 72 14336 0 0 1
689 72 14484 0 0 1
690 71 14425 0 0 1
691 70 14348 0 0 1
692 70 14461 0 0 1
693 69 14339 0 0 1
694 69 14517 0 0 1
695 67 14385 0 0 1
696 66 14357 0 0 1
697 65 14333 0 0 1
698 65 14400 0 0 1
699 65 14412 0 0 1
700 65 14487 0 0 1
701 64 14317 0 0 1
702 65 14503 0 0 1
703 65 14514 0 0 1
704 64 14296 0 0 1
705 66 14463 0 0 1
706 67 14321 0 0 1
707 70 14474 0 0 1
708 69 14102 3 0 1
709 69 13895 3 0 1
710 70 13983 3 0 1
711 70 13862 3 0 1
712 71 13969 3 0 1
713 71 13874 3 0 1
714 71 13859 3 0 1
715 71 13908 3 0 1
716 71 13962 3 0 1
717 69 13896 3 0 1
718 67 13894 3 0 1
719 64 13774 3 0 1
720 66 14432 0 0 1
721 65 14491 0 0 1
722 65 14481 0 0 1
723 65 14389 0 0 1
724 66 14285 0 0 1
725 67 14458 0 0 1
726 66 14281 0 0 1
727 67 14504 0 0 1
728 67 14431 0 0 1
729 68 14474 0 0 1
730 69 14531 0 0 1
731 70 14567 0 0 1
732 69 14360 0 0 1
733 69 14360 0 0 1
734 68 14332 0 0 1
735 67 14344 0 0 1
736 66 14513 0 0 1
737 65 14441 0 0 1
738 65 14524 0 0 1
739 64 14279 0 0 1
740 64 14362 0 0 1
741 64 14430 0 0 1
742 63 14258 0 0 1
743 63 14304 0 0 1
744 64 14426 0 0 1
745 64 14336 0 0 1
746 65 14451 0 0 1
747 65 14418 0 0 1
748 65 14407 0 0 1
749 65 14366 0 0 1
750 65 14323 0 0 1
751 66 14491 0 0 1
752 66 14441 0 0 1
753 66 14441 0 0 1
754 67 14568 0 0 1
755 66 14355 0 0 1
756 66 14283 0 0 1
757 67 14397 0 0 1
758 67 14395 0 0 1
759 67 14398 0 0 1
760 67 14340 0 0 1
761 67 14316 0 0 1
762 68 14494 0 0 1
763 67 14230 0 0 1
764 68 14385 0 0 1
765 68 14398 0 0 1
766 67 14272 0 0 1
767 67 14371 0 0 1
768 67 14442 0 0 1
769 66 14397 0 0 1
770 65 14278 0 0 1
771 66 14506 0 0 1
772 65 14348 0 0 1
773 66 14451 0 0 1
774 66 14322 0 0 1
775 67 14453 0 0 1
776 68 14523 0 0 1
777 68 14406 0 0 1
778 69 14525 0 0 1
779 69 14460 0 0 1
780 69 14336 0 0 1
781 70 14433 0 0 1
782 71 14569 0 0 1
783 71 14353 0 0 1
784 73 14521 0 0 1
785 73 14387 0 0 1
786 74 14432 0 0 1
787 75 14521 0 0 0
788 73 14214 0 0 1
789 73 14348 0 0 1
790 72 14254 0 0 1
791 73 14491 0 0 1
792 72 14354 0 0 1
793 72 14382 0 0 1
794 72 14407 0 0 1
795 71 14347 0 0 1
796 70 14375 0 0 1
797 69 14446 0 0 1
798 68 14386 0 0 1
799 67 14372 0 0 1
800 68 14560 0 0 1
801 68 14313 0 0 1
802 69 14408 0 0 1
803 70 14454 0 0 1
804 71 14527 0 0 1
805 71 14394 0 0 1
806 71 14358 0 0 1
807 71 14351 0 0 1
808 71 14396 0 0 1
809 71 14312 0 0 1
810 71 14459 0 0 1
811 70 14267 0 0 1
812 70 14325 0 0 1
813 70 14510 0 0 1
814 70 14517 0 0 1
815 69 14351 0 0 1
816 69 14473 0 0 1
817 68 14336 0 0 1
818 68 14256 0 0 1
819 69 14412 0 0 1
820 69 14272 0 0 1
821 70 14441 0 0 1
822 70 14366 0 0 1
823 71 14469 0 0 1
824 71 14438 0 0 1
825 71 14305 0 0 1
826 71 14302 0 0 1
827 71 14361 0 0 1
828 71 14296 0 0 1
829 72 14444 0 0 1
830 72 14435 0 0 1
831 73 14561 0 0 1
832 73 14422 0 0 1
833 74 14408 0 0 1
834 76 14465 0 0 0
835 76 14393 0 0 0
836 76 14326 0 0 0
837 77 14452 0 0 0
838 77 14464 0 0 0
839 78 14449 0 0 0
840 79 14475 0 0 0
841 79 14379 0 0 0
842 80 14448 0 0 0
843 80 14295 0 0 0
844 81 14424 0 0 0
845 80 14379 0 0 0
846 79 14427 0 0 0
847 79 14381 0 0 0
848 80 14451 0 0 0
849 80 14344 0 0 0
850 80 14319 0 0 0
851 79 14359 0 0 0
852 78 14372 0 0 0
853 77 14405 0 0 0
854 76 14469 0 0 0
855 74 14366 0 0 1
856 73 14450 0 0 1
857 72 14397 0 0 1
858 71 14359 0 0 1
859 71 14511 0 0 1
860 69 14314 0 0 1
861 69 14498 0 0 1
862 70 14538 0 0 1
863 71 14460 0 0 1
864 71 14376 0 0 1
865 72 14446 0 0 1
866 72 14339 0 0 1
867 73 14513 0 0 1
868 73 14408 0 0 1
869 74 14556 0 0 1
870 74 14436 0 0 1
871 74 14432 0 0 1
872 74 14398 0 0 1
873 74 14378 0 0 1
874 73 14257 0 0 1
875 72 14269 0 0 1
876 73 14484 0 0 1
877 73 14431 0 0 1
878 73 14368 0 0 1
879 73 14331 0 0 1
880 73 14304 0 0 1
881 74 14395 0 0 1
882 74 14311 0 0 0
883 74 14248 0 0 0
884 75 14456 0 0 0
885 74 14434 0 0 1
886 73 14386 0 0 1
887 73 14432 0 0 1
888 73 14381 0 0 1
889 72 14306 0 0 1
890 72 14428 0 0 1
891 72 14466 0 0 1
892 72 14539 0 0 1
893 70 14280 0 0 1
894 70 14454 0 0 1
895 69 14397 0 0 1
896 69 14467 0 0 1
897 69 14425 0 0 1
898 69 14404 0 0 1
899 69 14374 0 0 1
900 68 14299 0 0 1
901 69 14482 0 0 1
902 69 14402 0 0 1
903 70 14379 0 0 1
904 71 14417 0 0 1
905 72 14525 0 0 1
906 72 14359 0 0 1
907 73 14470 0 0 1
908 73 14368 0 0 1
909 74 14345 0 0 1
910 76 14565 0 0 0
911 76 14496 0 0 0
912 76 14518 0 0 0
913 75 14385 0 0 0
914 75 14452 0 0 0
915 73 14307 0 0 1
916 72 14384 0 0 1
917 71 14308 0 0 1
918 70 14288 0 0 1
919 70 14361 0 0 1
920 70 14419 0 0 1
921 69 14395 0 0 1
922 68 14378 0 0 1
923 67 14318 0 0 1
924 67 14358 0 0 1
925 67 14411 0 0 1
926 67 14463 0 0 1
927 67 14458 0 0 1
928 67 14391 0 0 1
929 68 14487 0 0 1
930 68 14400 0 0 1
931 68 14365 0 0 1
932 68 14429 0 0 1
933 67 14357 0 0 1
934 66 14292 0 0 1
935 67 14461 0 0 1
936 67 14412 0 0 1
937 67 14348 0 0 1
938 67 14293 0 0 1
939 68 14478 0 0 1
940 68 14400 0 0 1
941 68 14359 0 0 1
942 69 14542 0 0 1
943 69 14502 0 0 1
944 69 14376 0 0 1
945 71 14504 0 0 1
946 72 14360 0 0 1
947 73 14364 0 0 1
948 74 14282 0 0 0
949 76 14425 0 0 0
950 76 14366 0 0 0
951 77 14423 0 0 0
952 77 14364 0 0 0
953 78 14401 0 0 0
954 78 14334 0 0 0
955 79 14440 0 0 0
956 79 14423 0 0 0
957 78 14314 0 0 0
958 77 14349 0 0 0
959 76 14333 0 0 0
960 75 14436 0 0 0
961 74 14455 0 0 1
962 73 14372 0 0 1
963 72 14219 0 0 1
964 72 14276 0 0 1
965 71 14289 0 0 1
966 71 14392 0 0 1
967 70 14280 0 0 1
968 71 14456 0 0 1
969 71 14479 0 0 1
970 71 14422 0 0 1
971 71 14540 0 0 1
972 70 14368 0 0 1
973 70 14407 0 0 1
974 71 14551 0 0 1
975 70 14404 0 0 1
976 71 14582 0 0 1
977 71 14503 0 0 1
978 71 14491 0 0 1
979 71 14494 0 0 1
980 70 14377 0 0 1
981 69 14233 0 0 1
982 70 14474 0 0 1
983 70 14398 0 0 1
984 70 14389 0 0 1
985 70 14320 0 0 1
986 70 14346 0 0 1
987 71 14573 0 0 1
988 69 14266 0 0 1
989 69 14315 0 0 1
990 69 14321 0 0 1
991 69 14344 0 0 1
992 69 14334 0 0 1
993 70 14480 0 0 1
994 70 14522 0 0 1
995 69 14290 0 0 1
996 70 14472 0 0 1
997 70 14472 0 0 1
998 70 14298 0 0 1
999 71 14340 0 0 1
1000 72 14365 0 0 1
1001 72 14406 0 0 1
1002 72 14379 0 0 1
1003 72 14396 0 0 1
1004 72 14455 0 0 1
1005 71 14299 0 0 1
1006 71 14265 0 0 1
1007 72 14400 0 0 1
1008 72 14424 0 0 1
1009 71 14259 0 0 1
1010 71 14480 0 0 1
1011 70 14339 0 0 1
1012 70 14451 0 0 1
1013 70 14470 0 0 1
1014 70 14501 0 0 1
1015 70 14486 0 0 1
1016 69 14283 0 0 1
1017 70 14548 0 0 1
1018 69 14369 0 0 1
1019 69 14488 0 0 1
1020 69 14447 0 0 1
1021 70 14603 0 0 1
1022 70 14394 0 0 1
1023 71 14523 0 0 1
1024 71 14457 0 0 1
1025 71 14369 0 0 1
1026 71 14274 0 0 1
1027 72 14278 0 0 1
1028 73 14395 0 0 1
1029 73 14336 0 0 1
1030 74 14540 0 0 1
1031 74 14465 0 0 1
1032 74 14387 0 0 1
1033 74 14346 0 0 1
1034 74 14406 0 0 1
1035 73 14281 0 0 1
1036 73 14317 0 0 1
1037 73 14350 0 0 1
1038 74 14523 0 0 1
1039 73 14433 0 0 1
1040 74 14559 0 0 1
1041 74 14372 0 0 1
1042 74 14269 0 0 0
1043 75 14361 0 0 0
1044 75 14391 0 0 0
1045 74 14286 0 0 0
1046 74 14353 0 0 1
1047 74 14452 0 0 1
1048 74 14513 0 0 1
1049 74 14553 0 0 1
1050 72 14301 0 0 1
1051 72 14433 0 0 1
1052 71 14343 0 0 1
1053 71 14473 0 0 1
1054 70 14425 0 0 1
1055 69 14410 0 0 1
1056 68 14274 0 0 1
1057 69 14388 0 0 1
1058 69 14369 0 0 1
1059 69 14284 0 0 1
1060 70 14377 0 0 1
1061 70 14243 0 0 1
1062 71 14366 0 0 1
1063 71 14329 0 0 1
1064 71 14402 0 0 1
1065 70 14303 0 0 1
1066 72 14494 0 0 1
1067 72 14332 0 0 1
