block n60 sum_rr60 bad60 hold drowsy
296 80 14347 0 0 0
297 81 14404 0 0 0
298 81 14381 0 0 0
299 82 14415 0 0 0
300 82 14375 0 0 0
301 82 14383 0 0 0
302 82 14387 0 0 0
303 82 14409 0 0 0
304 82 14400 0 0 0
305 82 14440 0 0 0
306 82 14401 0 0 0
307 82 14429 0 0 0
308 82 14503 0 0 0
309 82 14433 0 0 0
310 82 14363 0 0 0
311 82 14372 0 0 0
312 82 14337 0 0 0
313 82 14376 0 0 0
314 82 14394 0 0 0
315 81 14285 0 0 0
316 81 14258 0 0 0
317 81 14354 0 0 0
318 81 14319 0 0 0
319 81 14295 0 0 0
320 81 14299 0 0 0
321 81 14385 0 0 0
322 81 14492 0 0 0
323 81 14505 0 0 0
324 79 14264 1 0 0
325 78 14073 1 0 0
326 78 14189 1 0 0
327 78 14201 1 0 0
328 78 14273 1 0 0
329 78 14188 1 0 0
330 78 14203 1 0 0
331 78 14223 1 0 0
332 78 14217 1 0 0
333 78 14136 1 0 0
334 78 14079 1 0 0
335 79 14167 1 0 0
336 80 14278 0 0 0
337 81 14465 0 0 0
338 81 14353 0 0 0
339 81 14354 0 0 0
340 81 14455 0 0 0
341 81 14485 0 0 0
342 80 14444 0 0 0
343 79 14357 0 0 0
344 79 14393 0 0 0
345 79 14341 0 0 0
346 80 14427 0 0 0
347 79 14340 0 0 0
348 80 14436 0 0 0
349 79 14353 0 0 0
350 79 14429 0 0 0
351 79 14427 0 0 0
352 79 14366 0 0 0
353 79 14373 0 0 0
354 80 14446 0 0 0
355 81 14443 0 0 0
356 82 14507 0 0 0
357 82 14412 0 0 0
358 82 14390 0 0 0
359 82 14364 0 0 0
360 82 14510 0 0 0
361 82 14447 0 0 0
362 82 14363 0 0 0
363 83 14491 0 0 0
364 83 14440 0 0 0
365 84 14472 0 0 0
366 84 14425 0 0 0
367 83 14385 0 0 0
368 81 14239 0 0 0
369 81 14369 0 0 0
370 82 14501 0 0 0
371 82 14492 0 0 0
372 81 14316 0 0 0
373 82 14454 0 0 0
374 81 14335 0 0 0
375 81 14300 0 0 0
376 81 14333 0 0 0
377 81 14387 0 0 0
378 80 14253 0 0 0
379 81 14444 0 0 0
380 82 14562 0 0 0
381 81 14408 0 0 0
382 80 14318 0 0 0
383 80 14380 0 0 0
384 80 14380 0 0 0
385 80 14428 0 0 0
386 80 14484 0 0 0
387 80 14486 0 0 0
388 79 14333 0 0 0
389 79 14380 0 0 0
390 79 14413 0 0 0
391 79 14419 0 0 0
392 79 14396 0 0 0
393 79 14441 0 0 0
394 79 14444 0 0 0
395 78 14329 0 0 0
396 79 14355 0 0 0
397 79 14291 0 0 0
398 80 14436 0 0 0
399 79 14333 0 0 0
400 80 14519 0 0 0
401 79 14329 0 0 0
402 80 14446 0 0 0
403 80 14439 0 0 0
404 79 14299 0 0 0
405 80 14414 0 0 0
406 80 14482 0 0 0
407 80 14477 0 0 0
408 79 14385 0 0 0
409 80 14520 0 0 0
410 80 14424 0 0 0
411 80 14394 0 0 0
412 80 14328 0 0 0
413 80 14362 0 0 0
414 80 14336 0 0 0
415 80 14411 0 0 0
416 80 14458 0 0 0
417 79 14329 0 0 0
418 79 14314 0 0 0
419 80 14412 0 0 0
420 80 14460 0 0 0
421 79 14331 0 0 0
422 79 14324 0 0 0
423 80 14408 0 0 0
424 81 14480 0 0 0
425 82 14497 0 0 0
426 82 14528 0 0 0
427 81 14307 0 0 0
428 82 14339 0 0 0
429 84 14522 0 0 0
430 84 14488 0 0 0
431 83 14301 0 0 0
432 83 14415 0 0 0
433 82 14313 0 0 0
434 82 14487 0 0 0
435 81 14500 0 0 0
436 79 14294 0 0 0
437 79 14461 0 0 0
438 78 14330 0 0 0
439 79 14495 0 0 0
440 78 14346 0 0 0
441 77 14283 0 0 0
442 77 14243 0 0 0
443 78 14498 0 0 0
444 78 14330 0 0 0
445 79 14458 0 0 0
446 79 14384 0 0 0
447 79 14265 0 0 0
448 80 14355 0 0 0
449 80 14258 0 0 0
450 81 14350 0 0 0
451 81 14280 0 0 0
452 82 14507 0 0 0
453 82 14517 0 0 0
454 82 14560 0 0 0
455 81 14263 0 0 0
456 82 14448 0 0 0
457 81 14336 0 0 0
458 81 14291 0 0 0
459 82 14494 0 0 0
460 81 14393 0 0 0
461 81 14519 0 0 0
462 81 14518 0 0 0
463 79 14257 1 0 0
464 79 14199 1 0 0
465 79 14180 1 0 0
466 79 14102 1 0 0
467 80 14316 1 0 0
468 79 14133 1 0 0
469 80 14347 1 0 0
470 79 14195 1 0 0
471 79 14240 1 0 0
472 79 14243 1 0 0
473 80 14197 1 0 0
474 80 14139 1 0 0
475 82 14448 0 0 0
476 81 14305 0 0 0
477 81 14435 0 0 0
478 80 14417 0 0 0
479 80 14436 0 0 0
480 80 14505 0 0 0
481 80 14397 0 0 0
482 80 14361 0 0 0
483 81 14426 0 0 0
484 81 14446 0 0 0
485 79 14278 0 0 0
486 79 14428 0 0 0
487 78 14321 0 0 0
488 78 14376 0 0 0
489 78 14358 0 0 0
490 78 14342 0 0 0
491 78 14265 0 0 0
492 79 14405 0 0 0
493 78 14271 0 0 0
494 79 14509 0 0 0
495 77 14239 0 0 0
496 78 14347 0 0 0
497 79 14505 0 0 0
498 79 14365 0 0 0
499 80 14426 0 0 0
500 82 14548 0 0 0
501 82 14450 0 0 0
502 82 14412 0 0 0
503 81 14435 0 0 0
504 80 14302 0 0 0
505 81 14429 0 0 0
506 81 14352 0 0 0
507 82 14434 0 0 0
508 83 14489 0 0 0
509 83 14373 0 0 0
510 83 14468 0 0 0
511 83 14443 0 0 0
512 82 14386 0 0 0
513 82 14384 0 0 0
514 83 14500 0 0 0
515 83 14362 0 0 0
516 85 14519 0 0 0
517 84 14348 0 0 0
518 84 14426 0 0 0
519 84 14490 0 0 0
520 83 14419 0 0 0
521 82 14310 0 0 0
522 82 14347 0 0 0
523 81 14287 0 0 0
524 81 14354 0 0 0
525 80 14289 0 0 0
526 80 14366 0 0 0
527 80 14378 0 0 0
528 79 14273 0 0 0
529 80 14479 0 0 0
530 80 14413 0 0 0
531 80 14377 0 0 0
532 79 14252 0 0 0
533 80 14503 0 0 0
534 79 14354 0 0 0
535 79 14438 0 0 0
536 78 14350 0 0 0
537 78 14385 0 0 0
538 78 14402 0 0 0
539 79 14478 0 0 0
540 80 14541 0 0 0
541 79 14378 0 0 0
542 79 14412 0 0 0
543 79 14432 0 0 0
544 79 14471 0 0 0
545 78 14302 0 0 0
546 78 14345 0 0 0
547 78 14334 0 0 0
548 79 14482 0 0 0
549 79 14403 0 0 0
550 79 14377 0 0 0
551 79 14372 0 0 0
552 78 14295 0 0 0
553 79 14414 0 0 0
554 79 14395 0 0 0
555 79 14330 0 0 0
556 80 14491 0 0 0
557 80 14519 0 0 0
558 80 14470 0 0 0
559 81 14541 0 0 0
560 80 14369 0 0 0
561 81 14535 0 0 0
562 80 14456 0 0 0
563 79 14420 0 0 0
564 77 14245 1 0 0
565 76 14161 1 0 0
566 75 14096 1 0 0
567 74 14111 1 0 0
568 74 14081 1 0 0
569 75 14099 1 0 0
570 76 14133 1 0 0
571 76 14082 1 0 0
572 77 14158 1 0 0
573 77 14079 1 0 0
574 78 14130 1 0 0
575 78 14169 1 0 0
576 79 14298 0 0 0
577 80 14403 0 0 0
578 81 14410 0 0 0
579 82 14467 0 0 0
580 82 14489 0 0 0
581 81 14351 0 0 0
582 81 14403 0 0 0
583 81 14450 0 0 0
584 80 14370 0 0 0
585 80 14428 0 0 0
586 79 14299 0 0 0
587 80 14476 0 0 0
588 80 14445 0 0 0
589 80 14406 0 0 0
590 80 14529 0 0 0
591 79 14389 0 0 0
592 79 14368 0 0 0
593 79 14419 0 0 0
594 79 14518 0 0 0
595 78 14393 0 0 0
596 79 14531 0 0 0
597 78 14363 0 0 0
598 79 14441 0 0 0
599 78 14243 0 0 0
600 79 14358 0 0 0
601 79 14449 0 0 0
602 79 14362 0 0 0
603 80 14470 0 0 0
604 79 14314 0 0 0
605 80 14437 0 0 0
606 79 14374 0 0 0
607 79 14441 0 0 0
608 78 14271 0 0 0
609 79 14395 0 0 0
610 80 14478 0 0 0
611 82 14566 0 0 0
612 82 14563 0 0 0
613 82 14401 0 0 0
614 81 14257 0 0 0
615 81 14351 0 0 0
616 81 14390 0 0 0
617 82 14514 0 0 0
618 83 14417 0 0 0
619 84 14391 0 0 0
620 85 14421 0 0 0
621 85 14429 0 0 0
622 84 14413 0 0 0
623 82 14270 0 0 0
624 82 14305 0 0 0
625 82 14380 0 0 0
626 83 14505 0 0 0
627 83 14388 0 0 0
628 83 14350 0 0 0
629 83 14365 0 0 0
630 82 14292 0 0 0
631 82 14360 0 0 0
632 82 14468 0 0 0
633 81 14354 0 0 0
634 81 14350 0 0 0
635 82 14476 0 0 0
636 82 14454 0 0 0
637 82 14440 0 0 0
638 81 14333 0 0 0
639 81 14352 0 0 0
640 82 14460 0 0 0
641 81 14416 0 0 0
642 81 14466 0 0 0
643 80 14386 0 0 0
644 80 14436 0 0 0
645 80 14397 0 0 0
646 80 14415 0 0 0
647 80 14417 0 0 0
648 79 14323 0 0 0
649 78 14278 0 0 0
650 78 14377 0 0 0
651 78 14526 0 0 0
652 77 14396 0 0 0
653 77 14379 0 0 0
654 77 14341 0 0 0
655 78 14402 0 0 0
656 78 14388 0 0 0
657 78 14434 0 0 0
658 78 14353 0 0 0
659 77 14276 0 0 0
660 78 14416 0 0 0
661 78 14412 0 0 0
662 79 14474 0 0 0
663 77 14090 1 0 0
664 78 14267 1 0 0
665 78 14136 1 0 0
666 79 14348 1 0 0
667 78 14181 1 0 0
668 77 14097 1 0 0
669 78 14244 1 0 0
670 77 14151 1 0 0
671 78 14311 1 0 0
672 78 14209 1 0 0
673 79 14233 1 0 0
674 79 14226 1 0 0
675 80 14389 0 0 0
676 80 14405 0 0 0
677 79 14338 0 0 0
678 79 14402 0 0 0
679 79 14460 0 0 0
680 80 14511 0 0 0
681 80 14445 0 0 0
682 80 14382 0 0 0
683 78 13965 2 0 0
684 77 13983 2 0 0
685 76 13959 2 0 0
686 75 13887 2 0 0
687 76 13990 2 0 0
688 75 13898 2 0 0
689 76 14034 2 0 0
690 76 13797 2 0 0
691 76 13747 2 0 0
692 74 13368 4 0 0
693 74 13396 4 0 0
694 75 13575 4 0 0
695 76 13807 2 0 0
696 76 13793 2 0 0
697 76 13841 2 0 0
698 76 13818 2 0 0
699 76 13840 2 0 0
700 77 13881 2 0 0
701 76 13828 2 0 0
702 75 13834 2 0 0
703 75 13949 2 0 0
704 77 14394 0 0 0
705 76 14328 0 0 0
706 75 14260 0 0 0
707 76 14438 0 0 0
708 76 14505 0 0 0
709 75 14323 0 0 0
710 75 14368 0 0 0
711 75 14444 0 0 1
712 73 14258 0 0 1
713 73 14333 0 0 1
714 73 14424 0 0 1
715 73 14508 0 0 1
716 72 14355 0 0 1
717 72 14366 0 0 1
718 73 14486 0 0 1
719 73 14297 0 0 1
720 75 14354 0 0 0
721 77 14572 0 0 0
722 78 14577 0 0 0
723 78 14460 0 0 0
724 80 14574 0 0 0
725 81 14486 0 0 0
726 82 14461 0 0 0
727 83 14442 0 0 0
728 83 14366 0 0 0
729 84 14387 0 0 0
730 84 14295 0 0 0
731 83 14235 0 0 0
732 80 13866 2 0 0
733 80 13905 2 0 0
734 79 13767 2 0 0
735 80 13906 2 0 0
736 79 13782 2 0 0
737 79 13854 2 0 0
738 79 13957 2 0 0
739 78 13791 2 0 0
740 79 14019 2 0 0
741 78 13894 2 0 0
742 79 14030 2 0 0
743 79 14041 2 0 0
744 81 14461 0 0 0
745 80 14342 0 0 0
746 81 14536 0 0 0
747 80 14300 0 0 0
748 81 14480 0 0 0
749 81 14419 0 0 0
750 81 14332 0 0 0
751 82 14510 0 0 0
752 81 14340 0 0 0
753 82 14519 0 0 0
754 80 14342 0 0 0
755 81 14556 0 0 0
756 80 14305 0 0 0
757 81 14343 0 0 0
758 81 14284 0 0 0
759 81 14352 0 0 0
760 81 14343 0 0 0
761 81 14415 0 0 0
762 80 14327 0 0 0
763 80 14354 0 0 0
764 80 14315 0 0 0
765 81 14408 0 0 0
766 81 14400 0 0 0
767 80 14274 0 0 0
768 81 14508 0 0 0
769 79 14344 0 0 0
770 79 14421 0 0 0
771 79 14451 0 0 0
772 79 14527 0 0 0
773 78 14397 0 0 0
774 78 14382 0 0 0
775 78 14345 0 0 0
776 79 14520 0 0 0
777 77 14260 0 0 0
778 78 14362 0 0 0
779 79 14532 0 0 0
780 77 14233 0 0 0
781 79 14484 0 0 0
782 79 14418 0 0 0
783 79 14438 0 0 0
784 79 14301 0 0 0
785 80 14419 0 0 0
786 81 14543 0 0 0
787 81 14483 0 0 0
788 81 14404 0 0 0
789 82 14503 0 0 0
790 82 14466 0 0 0
791 82 14326 0 0 0
792 84 14468 0 0 0
793 84 14419 0 0 0
794 85 14484 0 0 0
795 84 14403 0 0 0
796 83 14346 0 0 0
797 83 14345 0 0 0
798 83 14404 0 0 0
799 83 14432 0 0 0
800 82 14308 0 0 0
801 82 14412 0 0 0
802 82 14438 0 0 0
803 81 14347 0 0 0
804 82 14517 0 0 0
805 81 14347 0 0 0
806 80 14308 0 0 0
807 81 14410 0 0 0
808 81 14474 0 0 0
809 80 14390 0 0 0
810 80 14329 0 0 0
811 80 14401 0 0 0
812 80 14435 0 0 0
813 79 14238 0 0 0
814 78 14305 0 0 0
815 78 14516 0 0 0
816 76 14301 0 0 0
817 77 14391 0 0 0
818 78 14483 0 0 0
819 77 14291 0 0 0
820 78 14431 0 0 0
821 78 14409 0 0 0
822 78 14347 0 0 0
823 77 14263 0 0 0
824 77 14304 0 0 0
825 78 14569 0 0 0
826 77 14339 0 0 0
827 78 14385 0 0 0
828 78 14405 0 0 0
829 78 14467 0 0 0
830 78 14410 0 0 0
831 79 14465 0 0 0
832 78 14261 0 0 0
833 79 14462 0 0 0
834 78 14408 0 0 0
835 78 14357 0 0 0
836 79 14523 0 0 0
837 78 14328 0 0 0
838 80 14583 0 0 0
839 79 14285 0 0 0
840 80 14394 0 0 0
841 79 14315 0 0 0
842 77 14244 0 0 0
843 77 14374 0 0 0
844 78 14546 0 0 0
845 77 14348 0 0 0
846 78 14489 0 0 0
847 78 14438 0 0 0
848 78 14371 0 0 0
849 79 14462 0 0 0
850 78 14262 0 0 0
851 79 14504 0 0 0
852 79 14499 0 0 0
853 79 14504 0 0 0
854 79 14434 0 0 0
855 79 14436 0 0 0
856 78 14286 0 0 0
857 79 14493 0 0 0
858 78 14388 0 0 0
859 79 14444 0 0 0
860 80 14485 0 0 0
861 80 14418 0 0 0
862 81 14458 0 0 0
863 81 14361 0 0 0
864 82 14384 0 0 0
865 83 14372 0 0 0
866 85 14507 0 0 0
867 84 14319 0 0 0
868 85 14458 0 0 0
869 85 14338 0 0 0
870 86 14347 0 0 0
871 86 14355 0 0 0
872 85 14304 0 0 0
873 85 14346 0 0 0
874 85 14332 0 0 0
875 85 14382 0 0 0
876 84 14330 0 0 0
877 84 14436 0 0 0
878 83 14339 0 0 0
879 84 14495 0 0 0
880 84 14446 0 0 0
881 84 14480 0 0 0
882 83 14420 0 0 0
883 83 14429 0 0 0
884 83 14404 0 0 0
885 83 14431 0 0 0
886 83 14537 0 0 0
887 83 14440 0 0 0
888 83 14444 0 0 0
889 83 14450 0 0 0
890 82 14318 0 0 0
891 82 14297 0 0 0
892 82 14429 0 0 0
893 82 14324 0 0 0
894 83 14393 0 0 0
895 83 14491 0 0 0
896 82 14361 0 0 0
897 82 14437 0 0 0
898 81 14403 0 0 0
899 80 14331 0 0 0
900 80 14385 0 0 0
901 80 14403 0 0 0
902 80 14391 0 0 0
903 80 14462 0 0 0
904 80 14301 0 0 0
905 80 14385 0 0 0
906 80 14509 0 0 0
907 79 14322 0 0 0
908 79 14355 0 0 0
909 79 14376 0 0 0
910 79 14298 0 0 0
911 79 14381 0 0 0
912 79 14334 0 0 0
913 80 14401 0 0 0
914 80 14506 0 0 0
915 79 14461 0 0 0
916 78 14444 0 0 0
917 77 14422 0 0 0
918 76 14297 0 0 0
919 76 14366 0 0 0
920 77 14542 0 0 0
921 76 14305 0 0 0
922 77 14499 0 0 0
923 77 14491 0 0 0
924 76 14408 0 0 0
925 74 14269 0 0 1
926 75 14467 0 0 1
927 76 14439 0 0 0
928 76 14332 0 0 0
929 77 14370 0 0 0
930 77 14425 0 0 0
931 77 14486 0 0 0
932 76 14375 0 0 0
933 76 14454 0 0 0
934 75 14341 0 0 0
935 75 14400 0 0 1
936 75 14374 0 0 0
937 76 14444 0 0 0
938 76 14374 0 0 0
939 75 14267 0 0 0
940 75 14366 0 0 0
941 74 14332 0 0 1
942 75 14477 0 0 1
943 74 14278 0 0 1
944 74 14277 0 0 1
945 75 14461 0 0 1
946 75 14412 0 0 1
947 75 14455 0 0 1
948 74 14344 0 0 1
949 74 14326 0 0 1
950 73 14049 1 0 1
951 74 14298 1 0 1
952 75 14319 1 0 0
953 76 14281 1 0 0
954 75 14084 1 0 0
955 77 14355 1 0 0
956 77 14221 1 0 0
957 77 14059 1 0 0
958 78 14106 1 0 0
959 79 14134 1 0 0
960 81 14340 1 0 0
961 80 14180 1 0 0
962 81 14418 0 0 0
963 81 14310 0 0 0
964 81 14333 0 0 0
965 81 14422 0 0 0
966 82 14447 0 0 0
967 82 14327 0 0 0
968 83 14396 0 0 0
969 84 14532 0 0 0
970 83 14339 1 0 0
971 82 14255 1 0 0
972 81 14103 1 0 0
973 82 14233 1 0 0
974 81 14215 1 0 0
975 81 14300 1 0 0
976 80 14171 1 0 0
977 80 14231 1 0 0
978 79 14143 1 0 0
979 78 14133 1 0 0
980 78 14339 1 0 0
981 76 14131 1 0 0
982 77 14360 0 0 0
983 78 14298 0 0 0
984 79 14384 0 0 0
985 79 14451 0 0 0
986 80 14544 0 0 0
987 79 14273 0 0 0
988 80 14424 0 0 0
989 80 14394 0 0 0
990 80 14358 0 0 0
991 81 14498 0 0 0
992 80 14308 0 0 0
993 80 14345 0 0 0
994 80 14406 0 0 0
995 79 14391 0 0 0
996 79 14478 0 0 0
997 79 14453 0 0 0
998 79 14393 0 0 0
999 79 14420 0 0 0
1000 79 14477 0 0 0
1001 78 14292 0 0 0
1002 79 14445 0 0 0
1003 79 14459 0 0 0
1004 79 14443 0 0 0
1005 79 14425 0 0 0
1006 79 14336 0 0 0
1007 80 14525 0 0 0
1008 79 14397 0 0 0
1009 79 14311 0 0 0
1010 79 14250 0 0 0
1011 80 14408 0 0 0
1012 80 14440 0 0 0
1013 80 14449 0 0 0
1014 80 14505 0 0 0
1015 79 14287 0 0 0
1016 80 14430 0 0 0
1017 80 14472 0 0 0
1018 80 14472 0 0 0
1019 80 14395 0 0 0
1020 81 14484 0 0 0
1021 81 14480 0 0 0
1022 81 14550 0 0 0
1023 80 14412 0 0 0
1024 80 14417 0 0 0
1025 80 14423 0 0 0
1026 80 14356 0 0 0
1027 80 14462 0 0 0
1028 80 14427 0 0 0
1029 81 14408 0 0 0
1030 80 14280 0 0 0
1031 80 14279 0 0 0
1032 80 14304 0 0 0
1033 79 14264 0 0 0
1034 79 14364 0 0 0
1035 79 14365 0 0 0
1036 79 14337 0 0 0
1037 79 14388 0 0 0
1038 78 14332 0 0 0
1039 79 14364 0 0 0
1040 78 14272 0 0 0
1041 75 13823 2 0 0
1042 77 14023 2 0 0
1043 77 14012 2 0 0
1044 76 13882 2 0 0
1045 77 14012 2 0 0
1046 77 13899 2 0 0
1047 77 13893 2 0 0
1048 77 13848 2 0 0
1049 78 13968 2 0 0
1050 78 13860 2 0 0
1051 78 13854 2 0 0
1052 79 14003 2 0 0
1053 81 14335 0 0 0
1054 79 14291 0 0 0
1055 79 14389 0 0 0
1056 79 14428 0 0 0
1057 79 14365 0 0 0
1058 79 14359 0 0 0
1059 77 13982 2 0 0
1060 76 13826 2 0 0
1061 76 13899 2 0 0
1062 75 13825 2 0 0
1063 75 13951 2 0 0
1064 74 13749 2 0 0
1065 74 13887 2 0 0
1066 75 13980 2 0 0
1067 74 13845 2 0 0
