block n60 sum_rr60 hold drowsy
0 3 282 1 0
1 9 1500 1 0
2 15 2663 1 0
3 22 3992 1 0
4 28 5109 1 0
5 35 6366 1 0
6 41 7606 1 0
7 47 8751 1 0
8 52 9817 1 0
9 58 11056 1 0
10 64 12304 1 0
11 70 13546 1 0
12 73 14418 1 0
13 74 14516 1 0
14 74 14510 1 0
15 73 14427 1 0
16 72 14381 1 0
17 71 14333 1 0
18 71 14354 1 0
19 71 14450 1 0
20 71 14421 1 0
21 71 14392 1 0
22 71 14419 1 0
23 71 14387 1 0
24 70 14321 1 0
25 70 14399 1 0
26 69 14281 1 0
27 69 14255 1 0
28 70 14373 1 0
29 71 14500 1 0
30 72 14460 1 0
31 72 14265 1 0
32 74 14484 1 0
33 74 14458 1 0
34 74 14379 1 0
35 75 14462 1 0
36 76 14603 0 0
37 75 14345 0 0
38 77 14545 0 0
39 77 14421 0 0
40 77 14417 0 0
41 76 14288 0 0
42 75 14316 0 0
43 75 14439 0 0
44 74 14450 0 0
45 74 14492 0 0
46 73 14385 0 0
47 72 14238 0 0
48 72 14238 0 0
49 73 14467 0 0
50 71 14238 0 0
51 71 14364 0 0
52 71 14390 0 0
53 71 14407 0 0
54 71 14376 0 0
55 72 14487 0 0
56 72 14425 0 0
57 72 14421 0 0
58 72 14381 0 0
59 73 14553 0 0
60 72 14426 0 0
61 71 14274 0 0
62 72 14590 0 0
63 71 14413 0 0
64 71 14510 0 0
65 71 14456 0 0
66 71 14461 0 0
67 70 14337 0 0
68 70 14425 0 0
69 69 14263 0 0
70 70 14518 0 0
71 69 14404 0 0
72 70 14477 0 0
73 70 14371 0 0
74 71 14396 0 0
75 72 14535 0 0
76 72 14445 0 0
77 71 14315 0 0
78 71 14339 0 0
79 71 14412 0 0
80 71 14273 0 0
81 72 14478 0 0
82 72 14383 0 0
83 71 14293 0 0
84 71 14323 0 0
85 71 14444 0 0
86 70 14294 0 0
87 70 14285 0 0
88 70 14260 0 0
89 72 14554 0 0
90 71 14325 0 0
91 72 14469 0 0
92 71 14355 0 0
93 72 14424 0 0
94 72 14423 0 0
95 73 14480 0 0
96 73 14423 0 0
97 74 14481 0 0
98 74 14332 0 0
99 75 14408 0 0
100 76 14539 0 0
101 75 14357 0 0
102 76 14483 0 0
103 75 14297 0 0
104 76 14424 0 0
105 76 14415 0 0
106 76 14391 0 0
107 76 14368 0 0
108 76 14424 0 0
109 75 14303 0 0
110 75 14423 0 0
111 74 14363 0 0
112 74 14328 0 0
113 75 14404 0 0
114 75 14348 0 0
115 76 14430 0 0
116 77 14448 0 0
117 77 14425 0 0
118 77 14379 0 0
119 77 14415 0 0
120 77 14401 0 0
121 77 14397 0 0
122 77 14392 0 0
123 77 14396 0 0
124 76 14357 0 0
125 74 14255 0 0
126 74 14384 0 0
127 74 14459 0 0
128 73 14375 0 0
129 72 14218 0 0
130 72 14367 0 0
131 72 14356 0 0
132 72 14427 0 0
133 72 14465 0 0
134 72 14505 0 0
135 72 14457 0 0
136 72 14413 0 0
137 73 14486 0 0
138 73 14467 0 0
139 72 14365 0 0
140 72 14517 0 0
141 71 14446 0 0
142 71 14413 0 0
143 70 14344 0 0
144 71 14453 0 0
145 70 14311 0 0
146 71 14456 0 0
147 71 14427 0 0
148 72 14415 0 0
149 73 14459 0 0
150 74 14491 0 0
151 74 14315 0 0
152 75 14382 0 0
153 76 14456 0 0
154 76 14357 0 0
155 77 14432 0 0
156 77 14411 0 0
157 78 14543 0 0
158 77 14342 0 0
159 77 14384 0 0
160 76 14375 0 0
161 75 14309 0 0
162 74 14342 0 0
163 74 14508 0 0
164 72 14232 0 0
