block n60 sum_rr60 bad60 hold drowsy
537 69 14403 0 0 0
538 70 14501 0 0 0
539 69 14276 0 0 0
540 70 14497 0 0 0
541 69 14344 0 0 0
542 69 14380 0 0 0
543 69 14421 0 0 0
544 69 14391 0 0 0
545 68 14246 0 0 0
546 69 14506 0 0 0
547 68 14340 0 0 0
548 68 14410 0 0 0
549 68 14461 0 0 0
550 67 14348 0 0 0
551 68 14568 0 0 0
552 67 14321 0 0 0
553 68 14501 0 0 0
554 68 14460 0 0 0
555 68 14388 0 0 0
556 68 14407 0 0 0
557 69 14525 0 0 0
558 69 14397 0 0 0
559 70 14505 0 0 0
560 70 14347 0 0 0
561 70 14281 0 0 0
562 71 14385 0 0 0
563 71 14328 0 0 0
564 72 14454 0 0 0
565 72 14411 0 0 0
566 71 14267 0 0 0
567 71 14378 0 0 0
568 71 14446 0 0 0
569 70 14322 0 0 0
570 70 14397 0 0 0
571 69 14270 0 0 0
572 69 14416 0 0 0
573 69 14498 0 0 0
574 68 14355 0 0 0
575 68 14391 0 0 0
576 68 14457 0 0 0
577 68 14459 0 0 0
578 68 14433 0 0 0
579 68 14344 0 0 0
580 68 14238 0 0 0
581 69 14385 0 0 0
582 69 14336 0 0 0
583 70 14558 0 0 0
584 69 14304 0 0 0
585 69 14240 0 0 0
586 70 14388 0 0 0
587 70 14358 0 0 0
588 70 14388 0 0 0
589 70 14375 0 0 0
590 71 14521 0 0 0
591 71 14525 0 0 0
592 71 14560 0 0 0
593 71 14540 0 0 0
594 71 14503 0 0 0
595 71 14430 0 0 0
596 72 14573 0 0 0
597 72 14551 0 0 0
598 72 14532 0 0 0
599 72 14523 0 0 0
600 71 14266 0 0 0
601 71 14316 0 0 0
602 71 14350 0 0 0
603 72 14444 0 0 0
604 72 14273 0 0 0
605 72 14295 0 0 0
606 72 14384 0 0 0
607 71 14219 0 0 0
608 71 14261 0 0 0
609 71 14252 0 0 0
610 72 14393 0 0 0
611 72 14268 0 0 0
612 74 14552 0 0 0
613 74 14425 0 0 0
614 74 14371 0 0 0
615 73 14292 0 0 0
616 73 14509 0 0 0
617 73 14509 0 0 0
618 72 14320 0 0 0
619 73 14526 0 0 0
620 73 14556 0 0 0
621 72 14405 0 0 0
622 71 14310 0 0 0
623 71 14426 0 0 0
624 70 14358 0 0 0
625 70 14503 0 0 0
626 69 14382 0 0 0
627 69 14385 0 0 0
628 69 14349 0 0 0
629 69 14320 0 0 0
630 70 14429 0 0 0
631 70 14386 0 0 0
632 70 14363 0 0 0
633 70 14452 0 0 0
634 70 14542 0 0 0
635 69 14366 0 0 0
636 69 14395 0 0 0
637 69 14350 0 0 0
638 69 14349 0 0 0
639 69 14394 0 0 0
640 69 14447 0 0 0
641 68 14313 0 0 0
642 68 14406 0 0 0
643 68 14410 0 0 0
644 68 14430 0 0 0
645 68 14341 0 0 0
646 68 14280 0 0 0
647 69 14493 0 0 0
648 69 14492 0 0 0
649 68 14266 0 0 0
650 69 14474 0 0 0
651 69 14387 0 0 0
652 69 14371 0 0 0
653 70 14542 0 0 0
654 70 14359 0 0 0
655 70 14416 0 0 0
656 70 14356 0 0 0
657 71 14555 0 0 0
658 70 14341 0 0 0
659 70 14328 0 0 0
660 70 14371 0 0 0
661 70 14416 0 0 0
662 70 14398 0 0 0
663 70 14412 0 0 0
664 70 14409 0 0 0
665 69 14264 0 0 0
666 69 14513 0 0 0
667 68 14377 0 0 0
668 67 14285 0 0 0
669 67 14341 0 0 0
670 67 14366 0 0 0
671 67 14405 0 0 0
672 67 14393 0 0 0
673 67 14424 0 0 1
674 67 14443 0 0 1
675 66 14348 0 0 1
676 66 14442 0 0 1
677 66 14402 0 0 1
678 66 14347 0 0 1
679 67 14443 0 0 1
680 67 14384 0 0 0
681 67 14318 0 0 0
682 68 14491 0 0 0
683 68 14484 0 0 0
684 67 14287 0 0 0
685 68 14527 0 0 0
686 67 14356 0 0 0
687 68 14480 0 0 0
688 68 14401 0 0 0
689 68 14393 0 0 0
690 68 14366 0 0 0
691 68 14412 0 0 0
692 68 14396 0 0 0
693 68 14417 0 0 0
694 68 14388 0 0 0
695 68 14318 0 0 0
696 69 14511 0 0 0
697 68 14295 0 0 0
698 69 14431 0 0 0
699 69 14349 0 0 0
700 70 14414 0 0 0
701 70 14431 0 0 0
702 70 14472 0 0 0
703 69 14275 0 0 0
704 70 14460 0 0 0
705 70 14453 0 0 0
706 70 14494 0 0 0
707 70 14520 0 0 0
708 70 14450 0 0 0
709 70 14408 0 0 0
710 70 14494 0 0 0
711 69 14409 0 0 0
712 68 14230 0 0 0
713 69 14437 0 0 0
714 69 14421 0 0 0
715 69 14452 0 0 0
716 68 14341 0 0 0
717 68 14382 0 0 0
718 68 14401 0 0 0
719 67 14235 0 0 0
720 67 14289 0 0 0
721 67 14328 0 0 0
722 67 14317 0 0 0
723 68 14518 0 0 0
724 67 14383 0 0 0
725 68 14397 0 0 0
726 68 14352 0 0 0
727 68 14299 0 0 0
728 69 14433 0 0 0
729 69 14399 0 0 0
730 69 14370 0 0 0
731 70 14520 0 0 0
732 69 14319 0 0 0
733 70 14459 0 0 0
734 70 14406 0 0 0
735 70 14425 0 0 0
736 70 14466 0 0 0
737 69 14482 0 0 0
738 68 14289 0 0 0
739 69 14508 0 0 0
740 69 14557 0 0 0
741 68 14351 0 0 0
742 68 14412 0 0 0
743 68 14458 0 0 0
744 68 14408 0 0 0
745 68 14411 0 0 0
746 68 14412 0 0 0
747 67 14197 0 0 0
748 68 14372 0 0 0
749 68 14291 0 0 0
750 69 14468 0 0 0
751 69 14405 0 0 0
752 69 14306 0 0 0
753 70 14511 0 0 0
754 70 14335 0 0 0
755 70 14339 0 0 0
756 71 14542 0 0 0
757 70 14329 0 0 0
758 70 14333 0 0 0
759 71 14548 0 0 0
760 70 14348 0 0 0
761 70 14386 0 0 0
762 70 14407 0 0 0
763 70 14426 0 0 0
764 70 14479 0 0 0
765 69 14282 0 0 0
766 69 14414 0 0 0
767 69 14443 0 0 0
768 68 14267 0 0 0
769 69 14561 0 0 0
770 68 14398 0 0 0
771 68 14430 0 0 0
772 68 14430 0 0 0
773 68 14416 0 0 0
774 68 14421 0 0 0
775 68 14398 0 0 0
776 68 14379 0 0 0
777 69 14520 0 0 0
778 69 14515 0 0 0
779 68 14263 0 0 0
780 69 14460 0 0 0
781 69 14360 0 0 0
782 70 14452 0 0 0
783 70 14335 0 0 0
784 71 14565 0 0 0
785 70 14380 0 0 0
786 70 14384 0 0 0
787 70 14411 0 0 0
788 70 14386 0 0 0
789 69 14286 0 0 0
790 69 14327 0 0 0
791 69 14378 0 0 0
792 69 14443 0 0 0
793 69 14447 0 0 0
794 69 14489 0 0 0
795 68 14337 0 0 0
796 68 14345 0 0 0
797 68 14358 0 0 0
798 68 14438 0 0 0
799 68 14428 0 0 0
800 67 14267 0 0 0
801 68 14519 0 0 0
802 67 14308 0 0 0
803 68 14514 0 0 0
804 67 14279 0 0 0
805 67 14281 0 0 0
806 67 14252 0 0 0
807 68 14444 0 0 0
808 68 14403 0 0 0
809 69 14562 0 0 0
810 69 14425 0 0 0
811 69 14411 0 0 0
812 69 14407 0 0 0
813 69 14263 0 0 0
814 70 14453 0 0 0
815 70 14420 0 0 0
816 71 14590 0 0 0
817 70 14392 0 0 0
818 70 14469 0 0 0
819 70 14491 0 0 0
820 70 14399 0 0 0
821 69 14234 0 0 0
822 69 14376 0 0 0
823 68 14289 0 0 0
824 69 14564 0 0 0
825 68 14468 0 0 0
826 68 14504 0 0 0
827 67 14340 0 0 0
828 67 14262 0 0 0
829 68 14505 0 0 0
830 67 14304 0 0 0
831 67 14279 0 0 0
832 67 14385 0 0 0
833 67 14398 0 0 0
834 67 14360 0 0 0
835 68 14517 0 0 0
836 67 14307 0 0 0
837 68 14494 0 0 0
838 67 14239 0 0 0
839 68 14459 0 0 0
840 67 14406 0 0 0
841 67 14330 0 0 0
842 68 14416 0 0 0
843 68 14501 0 0 0
844 67 14348 0 0 0
845 67 14399 0 0 0
846 67 14435 0 0 1
847 66 14253 0 0 1
848 67 14394 0 0 0
849 67 14324 0 0 0
850 68 14508 0 0 0
851 67 14254 0 0 0
852 68 14362 0 0 0
853 68 14352 0 0 0
854 69 14500 0 0 0
855 69 14414 0 0 0
856 69 14352 0 0 0
857 70 14500 0 0 0
858 70 14421 0 0 0
859 70 14383 0 0 0
860 70 14396 0 0 0
861 70 14413 0 0 0
862 70 14458 0 0 0
863 70 14464 0 0 0
864 70 14519 0 0 0
865 70 14528 0 0 0
866 69 14417 0 0 0
867 69 14376 0 0 0
868 70 14485 0 0 0
869 70 14394 0 0 0
870 70 14357 0 0 0
871 71 14523 0 0 0
872 71 14490 0 0 0
873 71 14435 0 0 0
874 71 14370 0 0 0
875 72 14515 0 0 0
876 71 14299 0 0 0
877 71 14326 0 0 0
878 71 14335 0 0 0
879 71 14347 0 0 0
880 71 14402 0 0 0
881 71 14402 0 0 0
882 71 14433 0 0 0
883 71 14452 0 0 0
884 70 14263 0 0 0
885 70 14330 0 0 0
886 70 14359 0 0 0
887 70 14410 0 0 0
888 70 14415 0 0 0
889 71 14512 0 0 0
890 70 14375 0 0 0
891 70 14390 0 0 0
892 70 14426 0 0 0
893 70 14484 0 0 0
894 69 14305 0 0 0
895 69 14282 0 0 0
896 70 14496 0 0 0
897 70 14459 0 0 0
898 70 14393 0 0 0
899 70 14366 0 0 0
900 71 14536 0 0 0
901 69 14258 0 0 0
902 70 14375 0 0 0
903 71 14496 0 0 0
904 71 14404 0 0 0
905 71 14395 0 0 0
906 71 14395 0 0 0
907 71 14494 0 0 0
908 70 14345 0 0 0
909 70 14391 0 0 0
910 70 14439 0 0 0
911 70 14432 0 0 0
912 69 14237 0 0 0
913 70 14412 0 0 0
914 70 14440 0 0 0
915 69 14309 0 0 0
916 69 14416 0 0 0
917 68 14241 0 0 0
918 69 14388 0 0 0
919 70 14419 0 0 0
920 70 14340 0 0 0
921 70 14331 0 0 0
922 70 14321 0 0 0
923 70 14308 0 0 0
924 71 14542 0 0 0
925 70 14395 0 0 0
926 70 14459 0 0 0
927 70 14485 0 0 0
928 69 14256 0 0 0
929 70 14456 0 0 0
930 70 14520 0 0 0
931 69 14398 0 0 0
932 69 14459 0 0 0
933 69 14533 0 0 0
934 68 14413 0 0 0
935 68 14476 0 0 0
936 67 14291 0 0 0
937 68 14494 0 0 0
938 68 14457 0 0 0
939 67 14236 0 0 0
940 68 14469 0 0 0
941 68 14497 0 0 0
942 67 14311 0 0 0
943 67 14370 0 0 0
944 67 14332 0 0 0
945 67 14263 0 0 0
946 68 14374 0 0 0
947 68 14296 0 0 0
948 69 14431 0 0 0
949 69 14404 0 0 0
950 68 14231 0 0 0
951 69 14485 0 0 0
952 69 14517 0 0 0
953 68 14303 0 0 0
954 69 14414 0 0 0
955 69 14249 0 0 0
956 71 14555 0 0 0
957 71 14480 0 0 0
958 71 14510 0 0 0
959 70 14321 0 0 0
960 70 14347 0 0 0
961 70 14309 0 0 0
962 71 14439 0 0 0
963 71 14339 0 0 0
964 71 14240 0 0 0
965 72 14377 0 0 0
966 72 14386 0 0 0
967 72 14488 0 0 0
968 71 14358 0 0 0
969 72 14460 0 0 0
970 71 14316 0 0 0
971 72 14507 0 0 0
972 72 14554 0 0 0
973 71 14469 0 0 0
974 70 14375 0 0 0
975 70 14408 0 0 0
976 70 14487 0 0 0
977 70 14473 0 0 0
978 70 14492 0 0 0
979 69 14299 0 0 0
980 69 14293 0 0 0
981 69 14390 0 0 0
982 69 14312 0 0 0
983 69 14322 0 0 0
984 69 14267 0 0 0
985 70 14320 0 0 0
986 71 14446 0 0 0
987 71 14461 0 0 0
988 71 14352 0 0 0
989 71 14389 0 0 0
990 71 14385 0 0 0
991 72 14529 0 0 0
992 72 14447 0 0 0
993 71 14296 0 0 0
994 72 14516 0 0 0
995 72 14554 0 0 0
996 71 14365 0 0 0
997 71 14446 0 0 0
998 71 14432 0 0 0
999 71 14359 0 0 0
1000 71 14404 0 0 0
1001 71 14396 0 0 0
1002 71 14418 0 0 0
1003 71 14474 0 0 0
1004 71 14547 0 0 0
1005 70 14334 0 0 0
1006 70 14345 0 0 0
1007 70 14333 0 0 0
1008 70 14390 0 0 0
1009 70 14409 0 0 0
1010 70 14481 0 0 0
1011 69 14409 0 0 0
1012 69 14507 0 0 0
1013 68 14357 0 0 0
1014 68 14412 0 0 0
1015 67 14257 0 0 0
1016 67 14329 0 0 0
1017 68 14538 0 0 0
1018 67 14342 0 0 0
1019 67 14356 0 0 0
1020 68 14511 0 0 0
1021 67 14295 0 0 0
1022 68 14357 0 0 0
1023 69 14468 0 0 0
1024 69 14413 0 0 0
1025 69 14352 0 0 0
1026 69 14277 0 0 0
1027 70 14446 0 0 0
1028 70 14340 0 0 0
1029 70 14405 0 0 0
1030 70 14438 0 0 0
1031 70 14416 0 0 0
1032 70 14368 0 0 0
1033 71 14576 0 0 0
1034 69 14297 0 0 0
1035 69 14371 0 0 0
1036 69 14367 0 0 0
1037 69 14409 0 0 0
1038 69 14438 0 0 0
1039 69 14430 0 0 0
1040 69 14529 0 0 0
1041 69 14393 0 0 0
1042 70 14524 0 0 0
1043 70 14500 0 0 0
1044 69 14316 0 0 0
1045 69 14270 0 0 0
1046 70 14414 0 0 0
1047 70 14299 0 0 0
1048 70 14373 0 0 0
1049 71 14548 0 0 0
1050 71 14491 0 0 0
1051 71 14434 0 0 0
1052 71 14402 0 0 0
1053 71 14450 0 0 0
1054 70 14228 0 0 0
1055 70 14273 0 0 0
1056 71 14442 0 0 0
1057 71 14405 0 0 0
1058 72 14520 0 0 0
1059 72 14585 0 0 0
1060 72 14457 0 0 0
1061 71 14246 0 0 0
1062 71 14280 0 0 0
1063 71 14293 0 0 0
1064 71 14248 0 0 0
1065 71 14298 0 0 0
1066 72 14554 0 0 0
1067 72 14454 0 0 0
