block n60 sum_rr60 bad60 hold drowsy alert
147 81 14425 0 0 0 0
148 82 14549 0 0 0 0
149 82 14463 0 0 0 0
150 83 14477 0 0 0 0
151 83 14432 0 0 0 0
152 82 14240 0 0 0 0
153 83 14432 0 0 0 0
154 83 14502 0 0 0 0
155 82 14336 0 0 0 0
156 82 14383 0 0 0 0
157 82 14463 0 0 0 0
158 82 14529 0 0 0 0
159 81 14417 0 0 0 0
160 81 14393 0 0 0 0
161 80 14221 0 0 0 0
162 80 14310 0 0 0 0
163 80 14321 0 0 0 0
164 79 14158 1 0 0 0
165 76 13612 2 0 0 0
166 75 13505 2 0 0 0
167 74 13375 3 0 0 0
168 73 13288 3 0 0 0
169 69 12559 6 0 0 0
170 69 12573 6 0 0 0
171 69 12588 6 0 0 0
172 68 12535 6 0 0 0
173 66 12136 8 0 0 0
174 66 12039 8 0 0 0
175 63 11423 11 0 0 0
176 62 11225 12 0 0 0
177 64 11537 11 0 0 0
178 65 11677 11 0 0 0
179 66 11837 10 0 0 0
180 67 11962 10 0 0 0
181 71 12685 7 0 0 0
182 71 12660 7 0 0 0
183 70 12571 7 0 0 0
184 70 12594 7 0 0 0
185 70 12660 7 0 0 0
186 70 12694 7 0 0 0
187 74 13348 4 0 0 0
188 74 13260 4 0 0 0
189 75 13522 4 0 0 0
190 74 13371 4 0 0 0
191 74 13489 4 0 0 0
192 73 13428 4 0 0 0
193 69 12769 7 0 0 0
194 68 12773 7 0 1 1
195 68 12847 7 0 1 0
196 68 12832 7 0 1 0
197 70 13240 5 0 1 0
198 70 13268 5 0 1 0
199 69 13217 5 0 1 0
200 70 13490 4 0 1 1
201 70 13427 4 0 1 0
202 70 13351 4 0 1 0
203 68 12819 7 0 1 0
204 69 12778 7 0 0 0
205 73 13427 4 0 0 0
206 75 13469 4 0 0 0
207 76 13442 4 0 0 0
208 77 13462 4 0 0 0
209 78 13454 4 0 0 0
210 77 13377 4 0 0 0
211 78 13527 4 0 0 0
212 80 13887 3 0 0 0
213 80 13801 3 0 0 0
214 80 13812 3 0 0 0
215 83 14449 0 0 0 0
216 82 14378 0 0 0 0
217 79 13852 2 0 0 0
218 79 13918 2 0 0 0
219 75 13306 4 0 0 0
220 74 13246 4 0 0 0
221 71 12847 6 0 0 0
222 72 12923 6 0 0 0
223 71 12818 6 0 0 0
224 71 12847 6 0 0 0
225 70 12715 6 0 0 0
226 71 12836 6 0 0 0
227 71 12779 6 0 0 0
228 72 12920 6 0 0 0
229 75 13433 4 0 0 0
230 73 13204 4 0 0 0
231 77 13875 2 0 0 0
232 78 14046 2 0 0 0
233 76 13661 2 0 0 0
234 74 13320 4 0 0 0
235 75 13417 4 0 0 0
236 74 13166 4 0 0 0
237 75 13359 4 0 0 0
238 75 13402 4 0 0 0
239 72 12843 6 0 0 0
240 69 12275 8 0 0 0
241 64 11414 13 0 0 0
242 61 10823 15 0 0 0
243 60 10745 15 0 0 0
244 58 10419 16 0 0 0
245 62 11208 14 0 0 0
246 64 11631 12 0 0 0
247 63 11432 12 0 0 0
248 64 11705 12 0 0 0
249 64 11672 12 0 0 0
250 62 11308 12 0 0 0
251 64 11621 11 0 0 0
252 67 12198 9 0 0 0
253 72 13048 4 0 0 0
254 76 13661 2 0 0 0
255 77 13723 2 0 0 0
256 79 14001 1 0 0 0
257 80 14073 1 0 0 0
258 80 14042 1 0 0 0
259 80 14115 1 0 0 0
260 79 13912 1 0 0 0
261 79 14020 1 0 0 0
262 80 14196 1 0 0 0
263 81 14446 0 0 0 0
264 81 14393 0 0 0 0
265 81 14404 0 0 0 0
266 81 14460 0 0 0 0
267 81 14428 0 0 0 0
268 81 14392 0 0 0 0
269 81 14429 0 0 0 0
270 81 14319 0 0 0 0
271 82 14342 0 0 0 0
272 83 14396 0 0 0 0
273 84 14402 0 0 0 0
274 85 14441 0 0 0 0
275 85 14344 0 0 0 0
276 86 14512 0 0 0 0
277 86 14392 0 0 0 0
278 86 14367 0 0 0 0
279 87 14498 0 0 0 0
280 87 14485 0 0 0 0
281 87 14426 0 0 0 0
282 87 14431 0 0 0 0
283 86 14483 0 0 0 0
284 85 14410 0 0 0 0
285 84 14413 0 0 0 0
286 83 14428 0 0 0 0
287 83 14428 0 0 0 0
288 83 14364 0 0 0 0
289 84 14499 0 0 0 0
290 84 14473 0 0 0 0
291 83 14290 0 0 0 0
292 83 14413 0 0 0 0
293 83 14367 0 0 0 0
294 83 14416 0 0 0 0
295 81 13943 1 0 0 0
296 81 13953 1 0 0 0
297 81 13803 1 0 0 0
298 83 14000 1 0 0 0
299 83 13923 1 0 0 0
300 77 12923 4 0 0 0
301 78 12953 4 0 0 0
302 76 12556 5 0 0 0
303 75 12493 5 0 0 0
304 72 12037 7 0 0 0
305 72 12119 7 0 0 0
306 72 12092 7 0 0 0
307 75 12498 6 0 0 0
308 77 12652 6 0 0 0
309 77 12583 6 0 0 0
310 76 12440 6 0 0 0
311 76 12574 6 0 0 0
312 81 13429 3 0 0 0
313 79 13385 3 0 0 0
314 81 13889 2 0 0 0
315 82 14072 2 0 0 0
316 85 14437 0 0 0 0
317 82 13887 2 0 0 0
318 82 13799 2 0 0 0
319 82 13866 2 0 0 0
320 81 13846 2 0 0 0
321 81 13903 2 0 0 0
322 81 13985 2 0 0 0
323 80 13843 2 0 0 0
324 81 14045 2 0 0 0
325 80 13882 2 0 0 0
326 81 13885 2 0 0 0
327 81 13862 2 0 0 0
328 81 13840 2 0 0 0
329 84 14364 0 0 0 0
330 84 14395 0 0 0 0
331 84 14420 0 0 0 0
332 83 14322 0 0 0 0
333 84 14461 0 0 0 0
334 84 14432 0 0 0 0
335 85 14533 0 0 0 0
336 83 14299 0 0 0 0
337 81 13962 2 0 0 0
338 80 13960 2 0 0 0
339 80 13899 2 0 0 0
340 80 13986 2 0 0 0
341 79 13888 2 0 0 0
342 79 13914 2 0 0 0
343 79 13926 2 0 0 0
344 80 13970 2 0 0 0
345 77 13402 4 0 0 0
346 77 13296 4 0 0 0
347 77 13330 4 0 0 0
348 78 13361 4 0 0 0
349 80 13916 2 0 0 0
350 78 13554 2 0 0 0
351 75 13145 3 0 0 0
352 73 12779 4 0 0 0
353 71 12544 4 0 0 0
354 69 12272 5 0 0 0
355 69 12250 5 0 0 0
356 67 11989 6 0 0 0
357 68 12293 5 0 0 0
358 64 11788 6 0 0 0
359 64 11832 6 0 0 0
360 63 11875 6 0 1 1
361 63 11807 6 0 1 0
362 64 11992 6 0 1 0
363 67 12436 5 0 0 0
364 69 12730 4 0 0 0
365 72 13127 4 0 0 0
366 74 13414 3 0 0 0
367 74 13474 3 0 0 0
368 73 13230 3 0 0 0
369 74 13392 2 0 0 0
370 74 13323 3 0 0 0
371 74 13304 3 0 0 0
372 71 12753 6 0 0 0
373 70 12498 7 0 0 0
374 68 11998 9 0 0 0
375 68 11978 9 0 0 0
376 64 11308 11 0 0 0
377 64 11245 11 0 0 0
378 64 11161 11 0 0 0
379 64 11070 11 0 0 0
380 67 11554 10 0 0 0
381 68 11598 10 0 0 0
382 72 12271 8 0 0 0
383 72 12192 8 0 0 0
384 77 12819 5 0 0 0
385 79 12974 4 0 0 0
386 81 13626 2 0 0 0
387 81 13627 2 0 0 0
388 85 14382 0 0 0 0
389 85 14402 0 0 0 0
390 84 14329 0 0 0 0
391 79 13512 4 0 0 0
392 78 13606 4 0 0 0
393 77 13623 4 0 0 0
394 76 13585 4 0 0 0
395 75 13487 4 0 0 0
396 74 13424 4 0 0 0
397 71 12995 6 0 0 0
398 67 12136 7 0 0 0
399 64 11741 10 0 0 0
400 61 11317 11 0 0 0
401 60 11220 11 0 1 1
402 60 11231 11 0 1 0
403 63 11708 8 0 0 0
404 65 11713 8 0 0 0
405 65 11593 8 0 0 0
406 66 11672 8 0 0 0
407 65 11400 9 0 0 0
408 64 11494 9 0 0 0
409 64 11611 9 0 0 0
410 68 12393 8 0 0 0
411 71 12830 5 0 0 0
412 72 12914 4 0 0 0
413 72 12811 6 0 0 0
414 70 12425 7 0 0 0
415 71 12789 6 0 0 0
416 67 12191 8 0 0 0
417 66 12196 8 0 0 0
418 63 11657 10 0 0 0
419 65 12057 9 0 0 0
420 66 12029 9 0 0 0
421 69 12503 7 0 0 0
422 69 12530 7 0 0 0
423 68 12383 7 0 0 0
424 70 12738 7 0 0 0
425 71 12919 5 0 0 0
426 74 13429 4 0 0 0
427 73 13024 5 0 0 0
428 75 13500 4 0 0 0
429 71 12877 6 0 0 0
430 73 13456 4 0 0 0
431 72 13476 4 0 1 1
432 72 13440 4 0 0 0
433 72 13363 4 0 0 0
434 73 13335 4 0 0 0
435 74 13400 4 0 0 0
436 74 13319 4 0 0 0
437 75 13404 4 0 0 0
438 74 13453 4 0 0 0
439 75 13777 3 0 0 0
440 76 13799 2 0 0 0
441 82 14560 0 0 0 0
442 83 14352 0 0 0 0
443 85 14393 0 0 0 0
444 84 14334 0 0 0 0
445 83 14296 0 0 0 0
446 83 14453 0 0 0 0
447 81 14372 0 0 0 0
448 81 14394 0 0 0 0
449 80 14430 0 0 0 0
450 80 14321 0 0 0 0
451 81 14394 0 0 0 0
452 80 14465 0 0 0 0
453 78 14356 0 0 0 0
454 77 14422 0 0 1 1
455 73 13919 1 0 1 0
456 72 13947 1 0 1 0
457 70 13586 2 0 1 0
458 70 13565 2 0 1 0
459 72 13697 2 0 1 0
460 71 13524 2 0 1 1
461 71 13399 2 0 1 0
462 72 13588 2 0 1 0
463 72 13597 2 0 1 0
464 73 13577 2 0 0 0
465 74 13587 2 0 0 0
466 74 13543 2 0 0 0
467 77 13932 1 0 0 0
468 79 13968 1 0 0 0
469 79 13819 1 0 0 0
470 79 13823 1 0 0 0
471 78 13719 1 0 0 0
472 79 13909 1 0 0 0
473 79 13998 1 0 0 0
474 77 13774 1 0 0 0
475 77 13849 1 0 0 0
476 76 13772 1 0 0 0
477 72 13065 4 0 0 0
478 72 13179 4 0 0 0
479 71 13198 4 0 0 0
480 70 13128 4 0 1 1
481 73 13815 3 0 1 0
482 72 13589 3 0 1 0
483 73 13774 3 0 1 0
484 73 13749 3 0 1 0
485 72 13671 3 0 1 0
486 73 13678 3 0 1 1
487 73 13667 3 0 1 0
488 73 13719 3 0 1 0
489 75 14336 0 0 1 0
490 76 14411 0 0 1 0
491 77 14450 0 0 1 0
492 77 14392 0 0 0 0
493 77 14280 0 0 0 0
494 78 14410 0 0 0 0
495 76 13994 1 0 0 0
496 74 13942 1 0 1 1
497 73 13881 1 0 1 0
498 74 14013 1 0 1 0
499 70 13420 3 0 1 0
500 70 13350 3 0 1 0
501 72 13485 3 0 1 0
502 72 13369 3 0 0 0
503 70 13289 3 0 1 1
504 70 13222 3 0 1 0
505 64 12208 8 0 1 0
506 63 12153 8 0 1 0
507 65 12491 7 0 1 0
508 66 12508 7 0 1 0
509 68 12666 7 0 0 0
510 67 12567 7 0 1 1
511 71 13111 5 0 0 0
512 71 13113 5 0 0 0
513 71 13152 5 0 0 0
514 71 13138 5 0 0 0
515 73 13289 5 0 0 0
516 73 13421 5 0 0 0
517 79 14425 0 0 0 0
518 80 14509 0 0 0 0
519 79 14534 0 0 0 0
520 78 14399 0 0 0 0
521 78 14466 0 0 0 0
522 77 14360 0 0 0 0
523 77 14486 0 0 1 1
524 77 14496 0 0 1 0
525 76 14342 0 0 1 0
526 76 14444 0 0 1 0
527 75 14427 0 0 1 0
528 74 14290 0 0 1 0
529 74 14460 0 0 1 1
530 72 14290 0 0 1 0
531 73 14321 0 0 1 0
532 73 14273 1 0 1 0
533 72 14181 1 0 1 0
534 73 14349 1 0 1 0
535 71 14167 1 0 1 1
536 70 14104 1 0 1 0
537 71 14321 1 0 1 0
538 70 14201 1 0 1 0
539 70 14169 1 0 1 0
540 71 14335 1 0 1 0
541 70 14133 1 0 1 1
542 71 14294 1 0 1 0
543 70 14171 1 0 1 0
544 72 14469 0 0 1 0
545 71 14156 1 0 1 0
546 71 14144 1 0 1 0
547 71 14016 1 0 1 1
548 73 14298 1 0 1 0
549 71 14054 1 0 1 0
550 71 14194 1 0 1 0
551 71 14163 1 0 1 0
552 71 14179 1 0 1 0
553 70 14069 1 0 1 1
554 70 14045 1 0 1 0
555 71 14237 1 0 1 0
556 67 13501 2 0 1 0
557 67 13469 2 0 1 0
558 67 13560 2 0 1 0
559 68 13705 2 0 1 1
560 66 13287 3 0 1 0
561 67 13437 3 0 1 0
562 67 13246 3 0 1 0
563 67 13177 3 0 1 0
564 67 13242 3 0 1 0
565 69 13362 3 0 1 1
566 70 13478 3 0 1 0
567 69 13236 3 0 1 0
568 73 13868 2 0 1 0
569 74 14177 1 0 1 0
570 74 14155 1 0 1 0
571 74 14053 1 0 1 1
572 75 14396 0 0 1 0
573 75 14351 0 0 1 0
574 75 14389 0 0 1 0
575 76 14542 0 0 1 0
576 77 14412 0 0 1 0
577 77 14473 0 0 1 1
578 76 14263 0 0 1 0
579 76 14367 0 0 1 0
580 75 14361 0 0 1 0
581 75 14357 0 0 1 0
582 76 14379 0 0 1 0
583 75 14372 0 0 1 1
584 76 14388 0 0 1 0
585 76 14315 0 0 1 0
586 77 14420 0 0 1 0
587 74 14145 1 0 1 0
588 72 14166 1 0 1 0
589 70 14050 1 0 1 1
590 70 14244 1 0 1 0
591 71 14291 1 0 1 0
592 71 14246 1 0 1 0
593 71 14142 1 0 1 0
594 70 14111 1 0 1 0
595 71 14151 1 0 1 1
596 69 14013 1 0 1 0
597 70 14252 1 0 1 0
598 69 14216 1 0 1 0
599 70 14418 0 0 1 0
600 70 14346 0 0 1 0
601 71 14514 0 0 1 1
602 70 14271 0 0 1 0
603 69 14319 0 0 1 0
604 66 13772 1 0 1 0
605 66 13827 1 0 1 0
606 67 13885 1 0 1 0
607 67 13872 1 0 1 1
608 68 13886 1 0 1 0
609 68 13857 1 0 1 0
610 68 13746 1 0 1 0
611 70 13849 1 0 1 0
612 71 13937 1 0 1 0
613 71 13792 1 0 1 1
614 72 13865 1 0 1 0
615 72 13733 1 0 1 0
616 76 14461 0 0 1 0
617 77 14494 0 0 1 0
618 77 14432 0 0 1 0
619 78 14510 0 0 0 0
620 78 14389 0 0 0 0
621 76 14015 1 0 0 0
622 76 14023 1 0 0 0
623 76 14000 1 0 0 0
624 76 13899 1 0 0 0
625 77 13932 1 0 0 0
626 79 14166 1 0 0 0
627 79 14029 1 0 0 0
628 79 14039 1 0 0 0
629 79 14002 1 0 0 0
630 79 13956 1 0 0 0
631 79 13922 1 0 0 0
632 80 14056 1 0 0 0
633 83 14365 0 0 0 0
634 84 14407 0 0 0 0
635 84 14280 0 0 0 0
636 85 14445 0 0 0 0
637 85 14472 0 0 0 0
638 84 14296 0 0 0 0
639 85 14537 0 0 0 0
640 85 14426 0 0 0 0
641 84 14409 0 0 0 0
642 84 14448 0 0 0 0
643 83 14359 0 0 0 0
644 83 14435 0 0 0 0
645 82 14334 0 0 0 0
646 82 14375 0 0 0 0
647 83 14552 0 0 0 0
648 83 14490 0 0 0 0
649 83 14409 0 0 0 0
650 80 13915 2 0 0 0
651 80 13924 2 0 0 0
652 79 13752 2 0 0 0
653 81 13871 2 0 0 0
654 82 13921 2 0 0 0
655 83 13971 2 0 0 0
656 83 13904 2 0 0 0
657 83 13911 2 0 0 0
658 83 13874 2 0 0 0
659 83 13795 2 0 0 0
660 83 13797 2 0 0 0
661 84 13916 2 0 0 0
662 87 14457 0 0 0 0
663 87 14376 0 0 0 0
664 88 14484 0 0 0 0
665 87 14400 0 0 0 0
666 86 14304 0 0 0 0
667 86 14425 0 0 0 0
668 86 14418 0 0 0 0
669 86 14418 0 0 0 0
670 86 14422 0 0 0 0
671 86 14466 0 0 0 0
672 86 14463 0 0 0 0
673 85 14307 0 0 0 0
674 85 14284 0 0 0 0
675 84 14232 0 0 0 0
676 83 14416 0 0 0 0
677 81 14309 0 0 0 0
678 80 14401 0 0 0 0
679 79 14341 0 0 0 0
680 78 14275 0 0 0 0
681 78 14410 0 0 0 0
682 78 14472 0 0 0 0
683 77 14336 0 0 0 0
684 77 14339 0 0 0 0
685 77 14431 0 0 1 1
686 78 14484 0 0 0 0
687 78 14274 1 0 0 0
688 79 14159 1 0 0 0
689 81 14208 1 0 0 0
690 83 14295 1 0 0 0
691 84 14265 1 0 0 0
692 86 14391 1 0 0 0
693 86 14174 1 0 0 0
694 86 14129 1 0 0 0
695 85 14187 1 0 0 0
696 85 14276 1 0 0 0
697 84 14181 1 0 0 0
698 83 14145 1 0 0 0
699 84 14514 0 0 0 0
700 82 14303 0 0 0 0
701 81 14447 0 0 0 0
702 78 14217 0 0 0 0
703 77 14324 0 0 0 0
704 75 14264 0 0 1 1
705 74 14328 0 0 1 0
706 74 14495 0 0 1 0
707 74 14395 0 0 1 0
708 73 14245 0 0 1 0
709 74 14490 0 0 1 0
710 73 14349 0 0 1 1
711 73 14311 0 0 1 0
712 75 14559 0 0 1 0
713 76 14505 0 0 1 0
714 78 14571 0 0 0 0
715 79 14498 0 0 0 0
716 79 14440 0 0 0 0
717 79 14505 0 0 0 0
718 78 14301 0 0 0 0
719 79 14475 0 0 0 0
720 79 14535 0 0 0 0
721 78 14380 0 0 0 0
722 78 14502 0 0 0 0
723 77 14405 0 0 1 1
724 77 14415 0 0 1 0
725 76 14270 0 0 1 0
726 76 14364 0 0 1 0
727 75 14257 0 0 1 0
728 76 14403 0 0 1 0
729 77 14452 0 0 1 1
730 77 14407 0 0 1 0
731 77 14337 0 0 0 0
732 78 14395 0 0 0 0
733 79 14409 0 0 0 0
734 80 14408 0 0 0 0
735 81 14442 0 0 0 0
736 81 14312 0 0 0 0
737 82 14435 0 0 0 0
738 82 14347 0 0 0 0
739 82 14406 0 0 0 0
740 82 14368 0 0 0 0
741 82 14392 0 0 0 0
742 82 14363 0 0 0 0
743 82 14353 0 0 0 0
744 82 14444 0 0 0 0
745 81 14405 0 0 0 0
746 79 14313 0 0 0 0
747 78 14392 0 0 0 0
748 76 14306 0 0 1 1
749 75 14370 0 0 1 0
750 74 14400 0 0 1 0
751 74 14451 0 0 1 0
752 73 14385 0 0 1 0
753 72 14280 0 0 1 0
754 72 14384 0 0 1 1
755 72 14546 0 0 1 0
756 71 14400 0 0 1 0
757 70 14293 0 0 1 0
758 71 14353 0 0 1 0
759 71 14317 0 0 1 0
760 72 14413 0 0 1 1
761 73 14442 0 0 1 0
762 73 14370 0 0 1 0
763 72 14127 2 0 1 0
764 71 14007 2 0 1 0
765 72 14131 2 0 1 0
766 73 14203 2 0 1 1
767 72 13869 2 0 1 0
768 73 13953 2 0 1 0
769 75 14136 2 0 1 0
770 76 14215 2 0 1 0
771 76 14054 2 0 0 0
772 77 14065 2 0 0 0
773 77 13993 2 0 0 0
774 78 14104 2 0 0 0
775 79 14287 0 0 0 0
776 80 14392 0 0 0 0
777 80 14433 0 0 0 0
778 79 14345 0 0 0 0
779 79 14415 0 0 0 0
780 79 14446 0 0 0 0
781 78 14366 0 0 0 0
782 78 14382 0 0 0 0
783 78 14457 0 0 0 0
784 77 14431 0 0 1 1
785 77 14525 0 0 1 0
786 74 13976 1 0 1 0
787 74 13976 1 0 1 0
788 72 13501 3 0 1 0
789 71 13350 3 0 1 0
790 71 13337 3 0 1 1
791 72 13581 3 0 1 0
792 71 13337 3 0 1 0
793 72 13423 3 0 0 0
794 72 13372 3 0 0 0
795 73 13406 3 0 0 0
796 74 13507 3 0 0 0
797 74 13392 3 0 0 0
798 77 13891 2 0 0 0
799 77 13881 2 0 0 0
800 79 14376 0 0 0 0
801 79 14331 0 0 0 0
802 79 14433 0 0 0 0
803 73 13276 4 0 0 0
804 69 12592 7 0 0 0
805 68 12521 7 0 0 0
806 67 12432 7 0 0 0
807 66 12453 7 0 1 1
808 66 12538 7 0 1 0
809 65 12463 7 0 1 0
810 65 12510 7 0 1 0
811 66 12605 7 0 1 0
812 67 12649 7 0 1 0
813 68 12651 7 0 0 0
814 68 12637 7 0 0 0
815 73 13492 3 0 0 0
816 78 14341 0 0 0 0
817 79 14390 0 0 0 0
818 80 14502 0 0 0 0
819 81 14556 0 0 0 0
820 80 14417 0 0 0 0
821 80 14462 0 0 0 0
822 79 14341 0 0 0 0
823 79 14355 0 0 0 0
824 79 14376 0 0 0 0
825 79 14414 0 0 0 0
826 80 14326 0 0 0 0
827 81 14467 0 0 0 0
828 81 14483 0 0 0 0
829 80 14461 0 0 0 0
830 80 14409 0 0 0 0
831 80 14401 0 0 0 0
832 81 14355 0 0 0 0
833 83 14435 0 0 0 0
834 84 14487 0 0 0 0
835 84 14484 0 0 0 0
836 83 14293 0 0 0 0
837 83 14297 0 0 0 0
838 83 14398 0 0 0 0
839 83 14399 0 0 0 0
840 83 14399 0 0 0 0
841 84 14410 0 0 0 0
842 84 14393 0 0 0 0
843 84 14299 0 0 0 0
844 84 14404 0 0 0 0
845 83 14354 0 0 0 0
846 83 14395 0 0 0 0
847 82 14360 0 0 0 0
848 82 14408 0 0 0 0
849 82 14398 0 0 0 0
850 82 14351 0 0 0 0
851 83 14468 0 0 0 0
852 83 14322 0 0 0 0
853 84 14395 0 0 0 0
854 84 14323 0 0 0 0
855 85 14455 0 0 0 0
856 86 14471 0 0 0 0
857 85 14343 0 0 0 0
858 85 14288 0 0 0 0
859 86 14279 0 0 0 0
860 88 14522 0 0 0 0
861 88 14543 0 0 0 0
862 87 14421 0 0 0 0
863 86 14320 0 0 0 0
864 86 14468 0 0 0 0
865 85 14396 0 0 0 0
866 85 14529 0 0 0 0
867 83 14377 0 0 0 0
868 82 14349 0 0 0 0
869 83 14509 0 0 0 0
870 83 14525 0 0 0 0
871 83 14522 0 0 0 0
872 82 14323 0 0 0 0
873 82 14271 0 0 0 0
874 83 14488 0 0 0 0
875 82 14420 0 0 0 0
876 81 14285 0 0 0 0
877 81 14301 0 0 0 0
878 81 14279 0 0 0 0
879 83 14481 0 0 0 0
880 83 14438 0 0 0 0
881 83 14392 0 0 0 0
882 83 14307 0 0 0 0
883 83 14270 0 0 0 0
884 83 14328 0 0 0 0
885 83 14392 0 0 0 0
886 83 14418 0 0 0 0
887 83 14416 0 0 0 0
888 84 14531 0 0 0 0
889 84 14495 0 0 0 0
890 84 14532 0 0 0 0
891 82 14256 0 0 0 0
892 82 14317 0 0 0 0
893 82 14335 0 0 0 0
894 82 14438 0 0 0 0
895 82 14538 0 0 0 0
896 82 14548 0 0 0 0
897 81 14469 0 0 0 0
898 81 14364 0 0 0 0
899 81 14326 0 0 0 0
900 81 14311 0 0 0 0
901 81 14413 0 0 0 0
902 81 14290 0 0 0 0
903 82 14441 0 0 0 0
904 82 14443 0 0 0 0
905 82 14398 0 0 0 0
906 82 14397 0 0 0 0
907 81 14263 0 0 0 0
908 81 14392 0 0 0 0
909 80 14326 0 0 0 0
910 80 14324 0 0 0 0
911 81 14479 0 0 0 0
912 81 14431 0 0 0 0
913 81 14348 0 0 0 0
914 81 14341 0 0 0 0
915 81 14366 0 0 0 0
916 81 14307 0 0 0 0
917 82 14436 0 0 0 0
918 82 14380 0 0 0 0
919 84 14569 0 0 0 0
920 84 14356 0 0 0 0
921 87 14519 0 0 0 0
922 86 14386 0 0 0 0
923 87 14439 0 0 0 0
924 87 14432 0 0 0 0
925 87 14478 0 0 0 0
926 87 14551 0 0 0 0
927 87 14487 0 0 0 0
928 87 14550 0 0 0 0
929 85 14385 0 0 0 0
