block n60 sum_rr60 hold drowsy
0 4 903 1 0
1 9 1965 1 0
2 15 3256 1 0
3 21 4474 1 0
4 27 5712 1 0
5 33 6928 1 0
6 39 8054 1 0
7 45 9255 1 0
8 51 10533 1 0
9 56 11670 1 0
10 61 12793 1 0
11 66 13972 1 0
12 67 14246 1 0
13 67 14390 1 0
14 66 14373 1 0
15 65 14359 1 0
16 64 14405 1 0
17 62 14209 1 0
18 61 14429 1 0
19 59 14277 1 0
20 58 14195 1 0
21 58 14311 1 0
22 58 14414 1 0
23 58 14452 1 0
24 58 14588 1 0
25 58 14554 1 0
26 58 14492 1 0
27 57 14285 1 0
28 57 14198 1 0
29 58 14367 1 0
30 59 14445 1 0
31 60 14595 1 0
32 60 14577 1 0
33 59 14330 1 0
34 59 14309 1 0
35 59 14354 1 0
36 59 14285 0 0
37 59 14300 0 0
38 59 14292 0 0
39 60 14423 0 0
40 60 14486 0 0
41 60 14554 0 0
42 59 14323 0 0
43 59 14395 0 0
44 59 14281 0 0
45 60 14434 0 0
46 60 14386 0 0
47 60 14379 0 0
48 60 14319 0 0
49 60 14243 0 0
50 60 14247 0 0
51 59 14124 0 0
52 59 14123 0 0
53 59 14100 0 0
54 59 14169 0 0
55 59 14115 0 0
56 59 14243 0 0
57 59 14249 0 0
58 59 14203 0 0
59 59 14156 0 0
60 59 14151 0 0
61 59 14266 0 0
62 59 14226 0 0
63 60 14430 0 0
64 61 14532 0 0
65 61 14470 0 0
66 61 14346 0 0
67 61 14347 0 0
68 61 14298 0 0
69 62 14360 0 0
70 63 14519 0 0
71 63 14388 0 0
72 63 14381 0 0
73 64 14518 0 0
74 64 14506 0 0
75 64 14409 0 0
76 63 14204 0 0
77 63 14262 0 0
78 63 14312 0 0
79 64 14489 0 0
80 64 14437 0 0
81 64 14445 0 0
82 63 14255 0 0
83 64 14464 0 0
84 64 14382 0 0
85 64 14408 0 0
86 64 14416 0 0
87 64 14534 0 0
88 63 14387 0 0
89 63 14414 0 0
90 63 14461 0 0
91 62 14306 0 0
92 62 14447 0 0
93 61 14321 0 0
94 61 14435 0 0
95 60 14316 0 0
96 60 14514 0 0
97 59 14399 0 0
98 59 14458 0 0
99 58 14239 0 0
100 59 14453 0 0
101 59 14442 0 0
102 59 14425 0 0
103 59 14373 0 0
104 59 14354 0 0
105 59 14418 0 0
106 59 14463 0 0
107 59 14546 0 0
108 59 14467 0 0
109 59 14392 0 0
110 59 14373 0 0
111 60 14571 0 0
112 60 14474 0 0
113 61 14503 0 0
114 61 14412 0 0
115 61 14364 0 0
116 62 14508 0 0
117 62 14515 0 0
118 62 14435 0 0
119 62 14416 0 0
120 62 14407 0 0
121 62 14364 0 0
122 62 14400 0 0
123 62 14309 0 0
124 62 14303 0 0
125 62 14397 0 0
126 62 14378 0 0
127 62 14432 0 0
128 61 14218 0 0
129 62 14424 0 0
130 62 14401 0 0
131 62 14246 0 0
132 62 14253 0 0
133 62 14262 0 0
134 62 14261 0 0
135 62 14373 0 0
136 62 14456 0 0
137 61 14299 0 0
138 61 14351 0 0
139 61 14381 0 0
140 61 14424 0 0
141 60 14249 0 0
142 60 14327 0 0
143 60 14376 0 0
144 60 14376 0 0
145 60 14424 0 0
146 60 14401 0 0
147 60 14368 0 0
148 60 14352 0 0
149 61 14521 0 0
150 61 14528 0 0
151 61 14448 0 0
152 61 14422 0 0
153 61 14319 0 0
154 62 14534 0 0
155 62 14569 0 0
156 62 14529 0 0
157 62 14495 0 0
158 62 14421 0 0
159 62 14425 0 0
160 62 14443 0 0
161 62 14304 0 0
162 62 14329 0 0
163 63 14499 0 0
164 62 14381 0 0
165 62 14504 0 0
166 61 14335 0 0
167 60 14202 0 0
168 60 14264 0 0
169 60 14321 0 0
170 60 14391 0 0
171 60 14365 0 0
172 60 14380 0 0
173 59 14318 0 0
174 59 14366 0 0
175 58 14263 0 0
176 59 14437 0 0
177 59 14431 0 0
178 59 14362 0 0
179 60 14550 0 0
180 60 14513 0 0
181 60 14477 0 0
182 60 14478 0 0
183 60 14551 0 0
184 60 14507 0 0
185 60 14510 0 0
186 60 14441 0 0
187 60 14452 0 0
188 60 14455 0 0
189 60 14435 0 0
190 60 14439 0 0
191 60 14457 0 0
192 60 14459 0 0
193 60 14462 0 0
194 60 14393 0 0
195 60 14287 0 0
196 60 14276 0 0
197 61 14406 0 0
198 62 14437 0 0
199 63 14379 0 0
200 64 14330 0 0
201 65 14363 0 0
202 66 14434 0 0
203 66 14355 0 0
204 66 14251 0 0
205 67 14357 0 0
206 68 14485 0 0
207 68 14398 0 0
208 68 14392 0 0
209 67 14265 0 0
210 66 14284 0 0
211 65 14350 0 0
212 64 14332 0 0
213 63 14296 0 0
214 63 14385 0 0
215 63 14356 0 0
216 63 14387 0 0
217 62 14299 0 0
218 61 14214 0 0
219 61 14367 0 0
220 61 14409 0 0
221 61 14417 0 0
222 61 14356 0 0
223 61 14388 0 0
224 61 14506 0 0
225 61 14590 0 0
226 59 14269 0 0
227 59 14468 0 0
228 59 14564 0 0
229 59 14546 0 0
230 58 14391 0 1
231 58 14387 0 1
232 58 14435 0 1
233 58 14455 0 1
234 58 14509 0 1
235 55 13726 0 1
236 50 12456 0 1
237 45 11170 0 1
238 45 10959 0 0
239 45 10839 0 0
240 45 10698 0 0
241 45 10629 0 0
242 47 11011 0 0
243 47 10995 0 0
244 47 10987 0 0
245 47 10966 0 0
246 47 10931 0 0
247 50 11680 0 0
248 55 12826 0 0
249 60 13960 0 0
250 61 14346 0 0
251 61 14399 0 0
252 60 14380 0 0
253 60 14472 0 0
254 59 14327 0 0
255 59 14403 0 0
256 58 14200 0 0
257 58 14264 0 0
258 58 14383 0 1
259 58 14287 0 0
260 58 14317 0 0
261 58 14320 0 0
262 59 14511 0 0
263 59 14419 0 0
264 60 14581 0 0
265 60 14554 0 0
266 60 14433 0 0
267 60 14287 0 0
268 61 14416 0 0
269 62 14502 0 0
270 62 14445 0 0
271 62 14515 0 0
272 61 14310 0 0
273 61 14417 0 0
274 60 14267 0 0
275 60 14395 0 0
276 59 14180 0 0
277 59 14185 0 0
278 60 14466 0 0
279 59 14339 0 0
280 59 14367 0 0
281 59 14379 0 0
282 59 14170 0 0
283 60 14394 0 0
284 60 14409 0 0
285 60 14405 0 0
286 60 14406 0 0
287 60 14376 0 0
288 61 14605 0 0
289 60 14385 0 0
290 60 14381 0 0
291 61 14569 0 0
292 61 14559 0 0
293 60 14289 0 0
294 60 14439 0 0
295 59 14203 0 0
296 61 14616 0 0
297 61 14457 0 0
298 62 14453 0 0
299 63 14459 0 0
300 63 14354 0 0
301 64 14567 0 0
302 63 14336 0 0
303 63 14365 0 0
304 63 14284 0 0
305 64 14546 0 0
306 64 14514 0 0
307 65 14553 0 0
308 64 14260 0 0
309 65 14441 0 0
310 64 14393 0 0
311 63 14361 0 0
312 63 14461 0 0
313 62 14242 0 0
314 63 14488 0 0
315 63 14432 0 0
316 63 14448 0 0
317 63 14340 0 0
318 63 14315 0 0
319 62 14238 0 0
320 62 14383 0 0
321 61 14444 0 0
322 60 14276 0 0
323 60 14296 0 0
324 60 14364 0 0
325 60 14416 0 0
326 59 14272 0 0
327 59 14371 0 0
328 58 14295 0 0
329 58 14446 0 1
330 58 14447 0 1
331 58 14459 0 1
332 58 14391 0 1
333 58 14307 0 0
334 59 14480 0 0
335 59 14489 0 0
336 58 14253 0 0
337 59 14427 0 0
338 59 14380 0 0
339 59 14396 0 0
340 60 14534 0 0
341 59 14408 0 0
342 59 14424 0 0
343 59 14506 0 0
344 58 14333 0 0
345 58 14328 0 0
346 58 14367 0 0
347 58 14388 0 1
348 59 14580 0 0
349 59 14590 0 0
350 58 14326 0 0
351 58 14287 0 0
352 58 14301 0 0
353 59 14359 0 0
354 59 14350 0 0
355 59 14251 0 0
356 61 14603 0 0
357 62 14577 0 0
358 62 14543 0 0
359 62 14373 0 0
360 62 14224 0 0
361 63 14394 0 0
362 64 14601 0 0
363 64 14538 0 0
