block n60 sum_rr60 bad60 hold drowsy alert
163 82 14423 0 0 0 0
164 82 14428 0 0 0 0
165 82 14424 0 0 0 0
166 82 14478 0 0 0 0
167 82 14484 0 0 0 0
168 82 14514 0 0 0 0
169 82 14405 0 0 0 0
170 83 14536 0 0 0 0
171 82 14387 0 0 0 0
172 82 14372 0 0 0 0
173 82 14346 0 0 0 0
174 82 14439 0 0 0 0
175 82 14455 0 0 0 0
176 81 14325 0 0 0 0
177 81 14288 0 0 0 0
178 82 14366 0 0 0 0
179 83 14453 0 0 0 0
180 83 14413 0 0 0 0
181 82 14399 0 0 0 0
182 82 14410 0 0 0 0
183 82 14399 0 0 0 0
184 82 14410 0 0 0 0
185 82 14512 0 0 0 0
186 81 14321 0 0 0 0
187 81 14309 0 0 0 0
188 82 14422 0 0 0 0
189 82 14439 0 0 0 0
190 82 14408 0 0 0 0
191 81 14388 0 0 0 0
192 80 14274 0 0 0 0
193 81 14402 0 0 0 0
194 80 14277 0 0 0 0
195 81 14437 0 0 0 0
196 81 14432 0 0 0 0
197 81 14393 0 0 0 0
198 81 14405 0 0 0 0
199 81 14456 0 0 0 0
200 81 14504 0 0 0 0
201 81 14489 0 0 0 0
202 80 14372 0 0 0 0
203 81 14398 0 0 0 0
204 81 14375 0 0 0 0
205 81 14323 0 0 0 0
206 82 14453 0 0 0 0
207 82 14434 0 0 0 0
208 81 14346 0 0 0 0
209 81 14353 0 0 0 0
210 81 14356 0 0 0 0
211 81 14446 0 0 0 0
212 81 14371 0 0 0 0
213 80 14280 0 0 0 0
214 80 14386 0 0 0 0
215 79 14406 0 0 0 0
216 79 14475 0 0 0 0
217 78 14392 0 0 0 0
218 77 14317 0 0 0 0
219 77 14413 0 0 1 1
220 77 14453 0 0 1 0
221 77 14468 0 0 1 0
222 78 14554 0 0 0 0
223 78 14406 0 0 0 0
224 77 14302 0 0 0 0
225 78 14430 0 0 0 0
226 78 14398 0 0 0 0
227 78 14254 0 0 0 0
228 79 14420 0 0 0 0
229 80 14479 0 0 0 0
230 80 14477 0 0 0 0
231 79 14289 0 0 0 0
232 80 14456 0 0 0 0
233 79 14313 0 0 0 0
234 78 14272 0 0 0 0
235 78 14387 0 0 0 0
236 78 14443 0 0 0 0
237 78 14431 0 0 0 0
238 78 14531 0 0 0 0
239 77 14427 0 0 1 1
240 76 14304 0 0 1 0
241 76 14396 0 0 1 0
242 76 14372 0 0 1 0
243 77 14479 0 0 1 0
244 76 14287 0 0 1 0
245 77 14489 0 0 1 1
246 77 14560 0 0 1 0
247 76 14355 0 0 1 0
248 76 14374 0 0 1 0
249 76 14353 0 0 1 0
250 76 14314 0 0 1 0
251 76 14362 0 0 1 1
252 77 14566 0 0 1 0
253 76 14318 0 0 1 0
254 76 14347 0 0 1 0
255 76 14402 0 0 1 0
256 76 14383 0 0 1 0
257 76 14348 0 0 1 1
258 76 14263 0 0 1 0
259 77 14434 0 0 1 0
260 77 14391 0 0 0 0
261 77 14456 0 0 1 0
262 77 14382 0 0 0 0
263 78 14448 0 0 0 0
264 78 14355 0 0 0 0
265 78 14430 0 0 0 0
266 79 14565 0 0 0 0
267 79 14433 0 0 0 0
268 80 14490 0 0 0 0
269 80 14451 0 0 0 0
270 80 14432 0 0 0 0
271 79 14291 0 0 0 0
272 80 14451 0 0 0 0
273 80 14295 0 0 0 0
274 82 14435 0 0 0 0
275 82 14388 0 0 0 0
276 82 14299 0 0 0 0
277 82 14311 0 0 0 0
278 82 14380 0 0 0 0
279 82 14342 0 0 0 0
280 81 14360 0 0 0 0
281 80 14233 0 0 0 0
282 81 14442 0 0 0 0
283 81 14424 0 0 0 0
284 83 14464 0 0 0 0
285 83 14505 0 0 0 0
286 81 14352 0 0 0 0
287 81 14501 0 0 0 0
288 80 14478 0 0 0 0
289 81 14604 0 0 0 0
290 81 14307 0 0 0 0
291 81 14320 1 0 0 0
292 81 14171 1 0 0 0
293 82 14330 1 0 0 0
294 81 14158 1 0 0 0
295 81 14158 1 0 0 0
296 79 14149 1 0 0 0
297 78 14097 1 0 0 0
298 79 14324 1 0 0 0
299 79 14230 1 0 0 0
300 80 14278 1 0 0 0
301 80 14128 1 0 0 0
302 81 14253 1 0 0 0
303 81 14359 0 0 0 0
304 81 14400 0 0 0 0
305 80 14305 0 0 0 0
306 81 14503 0 0 0 0
307 81 14541 0 0 0 0
308 80 14358 0 0 0 0
309 81 14459 0 0 0 0
310 82 14350 0 0 0 0
311 82 14257 0 0 0 0
312 82 14280 0 0 0 0
313 82 14475 0 0 0 0
314 80 14404 0 0 0 0
315 79 14330 0 0 0 0
316 80 14512 0 0 0 0
317 81 14528 0 0 0 0
318 80 14322 0 0 0 0
319 80 14314 0 0 0 0
320 81 14477 0 0 0 0
321 80 14366 0 0 0 0
322 79 14356 0 0 0 0
323 80 14469 0 0 0 0
324 81 14484 0 0 0 0
325 81 14331 0 0 0 0
326 82 14403 0 0 0 0
327 82 14404 0 0 0 0
328 82 14372 0 0 0 0
329 82 14422 0 0 0 0
330 82 14471 0 0 0 0
331 82 14458 0 0 0 0
332 82 14442 0 0 0 0
333 82 14426 0 0 0 0
334 83 14439 0 0 0 0
335 83 14487 0 0 0 0
336 81 14345 0 0 0 0
337 80 14347 0 0 0 0
338 80 14439 0 0 0 0
339 80 14374 0 0 0 0
340 81 14406 0 0 0 0
341 81 14329 0 0 0 0
342 82 14356 0 0 0 0
343 83 14426 0 0 0 0
344 82 14252 0 0 0 0
345 83 14442 0 0 0 0
346 82 14444 0 0 0 0
347 81 14352 0 0 0 0
348 81 14347 0 0 0 0
349 82 14377 0 0 0 0
350 82 14322 0 0 0 0
351 83 14430 0 0 0 0
352 82 14400 0 0 0 0
353 81 14355 0 0 0 0
354 81 14385 0 0 0 0
355 81 14442 0 0 0 0
356 81 14386 0 0 0 0
357 81 14317 0 0 0 0
358 81 14311 0 0 0 0
359 82 14426 0 0 0 0
360 82 14431 0 0 0 0
361 82 14482 0 0 0 0
362 82 14492 0 0 0 0
363 81 14352 0 0 0 0
364 81 14322 0 0 0 0
365 82 14382 0 0 0 0
366 82 14374 0 0 0 0
367 82 14284 0 0 0 0
368 84 14545 0 0 0 0
369 84 14544 0 0 0 0
370 84 14544 0 0 0 0
371 82 14338 0 0 0 0
372 83 14496 0 0 0 0
373 82 14320 0 0 0 0
374 82 14356 0 0 0 0
375 83 14525 0 0 0 0
376 82 14370 0 0 0 0
377 83 14538 0 0 0 0
378 83 14474 0 0 0 0
379 83 14468 0 0 0 0
380 82 14330 0 0 0 0
381 81 14240 0 0 0 0
382 82 14398 0 0 0 0
383 83 14466 0 0 0 0
384 82 14341 0 0 0 0
385 83 14433 0 0 0 0
386 83 14434 0 0 0 0
387 82 14289 0 0 0 0
388 83 14462 0 0 0 0
389 81 14240 0 0 0 0
390 81 14283 0 0 0 0
391 82 14478 0 0 0 0
392 81 14333 0 0 0 0
393 82 14417 0 0 0 0
394 81 14335 0 0 0 0
395 81 14399 0 0 0 0
396 81 14416 0 0 0 0
397 80 14365 0 0 0 0
398 80 14342 0 0 0 0
399 81 14437 0 0 0 0
400 81 14495 0 0 0 0
401 81 14432 0 0 0 0
402 81 14476 0 0 0 0
403 80 14331 0 0 0 0
404 81 14486 0 0 0 0
405 81 14520 0 0 0 0
406 80 14351 0 0 0 0
407 80 14371 0 0 0 0
408 80 14408 0 0 0 0
409 80 14436 0 0 0 0
410 80 14398 0 0 0 0
411 80 14426 0 0 0 0
412 80 14307 0 0 0 0
413 81 14522 0 0 0 0
414 80 14317 0 0 0 0
415 80 14367 0 0 0 0
416 80 14383 0 0 0 0
417 80 14387 0 0 0 0
418 81 14380 0 0 0 0
419 80 14254 0 0 0 0
420 81 14387 0 0 0 0
421 82 14458 0 0 0 0
422 82 14490 0 0 0 0
423 82 14450 0 0 0 0
424 82 14495 0 0 0 0
425 82 14296 0 0 0 0
426 84 14512 0 0 0 0
427 84 14434 0 0 0 0
428 84 14437 0 0 0 0
429 84 14448 0 0 0 0
430 84 14487 0 0 0 0
431 84 14500 0 0 0 0
432 84 14473 0 0 0 0
433 83 14324 0 0 0 0
434 82 14268 0 0 0 0
435 82 14321 0 0 0 0
436 82 14357 0 0 0 0
437 81 14397 0 0 0 0
438 80 14378 0 0 0 0
439 79 14312 0 0 0 0
440 79 14446 0 0 0 0
441 78 14327 0 0 0 0
442 77 14312 0 0 0 0
443 78 14430 0 0 0 0
444 77 14245 0 0 0 0
445 77 14395 0 0 0 0
446 78 14542 0 0 0 0
447 76 14345 0 0 1 1
448 75 14263 0 0 1 0
449 76 14495 0 0 1 0
450 75 14391 0 0 1 0
451 76 14545 0 0 1 0
452 75 14337 0 0 1 0
453 76 14453 0 0 1 1
454 76 14356 0 0 1 0
455 76 14430 0 0 1 0
456 76 14466 0 0 1 0
457 77 14488 0 0 1 0
458 76 14253 0 0 1 0
459 78 14497 0 0 0 0
460 78 14422 0 0 0 0
461 78 14386 0 0 0 0
462 78 14377 0 0 0 0
463 77 14276 0 0 0 0
464 77 14294 0 0 0 0
465 77 14380 0 0 0 0
466 77 14449 0 0 1 1
467 77 14307 0 0 0 0
468 78 14359 0 0 0 0
469 77 14306 0 0 0 0
470 79 14517 0 0 0 0
471 78 14360 0 0 0 0
472 78 14406 0 0 0 0
473 78 14369 0 0 0 0
474 78 14372 0 0 0 0
475 78 14366 0 0 0 0
476 79 14483 0 0 0 0
477 78 14316 0 0 0 0
478 78 14417 0 0 0 0
479 77 14344 0 0 0 0
480 77 14496 0 0 1 1
481 77 14535 0 0 1 0
482 75 14436 0 0 1 0
483 75 14459 0 0 1 0
484 75 14522 0 0 1 0
485 74 14416 0 0 1 0
486 74 14455 0 0 1 1
487 74 14452 0 0 1 0
488 73 14352 0 0 1 0
489 73 14401 0 0 1 0
490 73 14376 0 0 1 0
491 74 14470 0 0 1 0
492 73 14299 0 0 1 1
493 74 14417 0 0 1 0
494 74 14296 0 0 1 0
495 75 14443 0 0 1 0
496 76 14410 0 0 1 0
497 76 14339 0 0 1 0
498 77 14395 0 0 0 0
499 78 14466 0 0 0 0
500 78 14413 0 0 0 0
501 79 14432 0 0 0 0
502 79 14395 0 0 0 0
503 80 14508 0 0 0 0
504 80 14474 0 0 0 0
505 79 14286 0 0 0 0
506 80 14490 0 0 0 0
507 78 14199 0 0 0 0
508 78 14265 0 0 0 0
509 79 14461 0 0 0 0
510 78 14330 0 0 0 0
511 78 14377 0 0 0 0
512 78 14370 0 0 0 0
513 78 14427 0 0 0 0
514 78 14469 0 0 0 0
515 76 14351 0 0 1 1
516 76 14361 0 0 1 0
517 76 14501 0 0 1 0
518 75 14370 0 0 1 0
519 76 14532 0 0 1 0
520 75 14408 0 0 1 0
521 74 14282 0 0 1 1
522 75 14523 0 0 1 0
523 73 14308 0 0 1 0
524 74 14549 0 0 1 0
525 72 14329 0 0 1 0
526 72 14359 0 0 1 0
527 72 14385 0 0 1 1
528 72 14381 0 0 1 0
529 72 14247 0 0 1 0
530 73 14409 0 0 1 0
531 73 14395 0 0 1 0
532 73 14408 0 0 1 0
533 73 14416 0 0 1 1
534 72 14288 0 0 1 0
535 74 14530 0 0 1 0
536 73 14367 0 0 1 0
537 74 14516 0 0 1 0
538 74 14421 0 0 1 0
539 74 14378 0 0 1 1
540 74 14465 0 0 1 0
541 74 14515 0 0 1 0
542 73 14305 0 0 1 0
543 74 14389 0 0 1 0
544 74 14404 0 0 1 0
545 75 14431 0 0 1 1
546 75 14394 0 0 1 0
547 75 14423 0 0 1 0
548 75 14396 0 0 1 0
549 74 14221 0 0 1 0
550 75 14498 0 0 1 0
551 75 14461 0 0 1 1
552 75 14370 0 0 1 0
553 75 14341 0 0 1 0
554 75 14398 0 0 1 0
555 74 14351 0 0 1 0
556 74 14385 0 0 1 0
557 74 14513 0 0 1 1
558 74 14480 0 0 1 0
559 73 14272 0 0 1 0
560 74 14429 0 0 1 0
561 75 14506 0 0 1 0
562 75 14372 0 0 1 0
563 75 14289 0 0 1 1
564 76 14420 0 0 1 0
565 76 14435 0 0 1 0
566 77 14502 0 0 1 0
567 77 14412 0 0 1 0
568 78 14513 0 0 0 0
569 77 14261 0 0 0 0
570 77 14304 0 0 0 0
571 78 14532 0 0 0 0
572 77 14291 0 0 0 0
573 77 14350 0 0 0 0
574 77 14390 0 0 0 0
575 78 14468 0 0 0 0
576 78 14330 0 0 0 0
577 79 14410 0 0 0 0
578 78 14262 0 0 0 0
579 79 14475 0 0 0 0
580 78 14297 0 0 0 0
581 78 14371 0 0 0 0
582 79 14535 0 0 0 0
583 78 14363 0 0 0 0
584 78 14453 0 0 0 0
585 78 14432 0 0 0 0
586 77 14321 0 0 0 0
587 76 14367 0 0 1 1
588 75 14444 0 0 1 0
589 74 14268 0 0 1 0
590 74 14433 0 0 1 0
591 74 14422 0 0 1 0
592 74 14486 0 0 1 0
593 74 14432 0 0 1 1
594 74 14388 0 0 1 0
595 74 14288 0 0 1 0
596 75 14414 0 0 1 0
597 75 14367 0 0 1 0
598 76 14506 0 0 1 0
599 76 14497 0 0 1 1
600 76 14420 0 0 1 0
601 76 14506 0 0 1 0
602 76 14402 0 0 1 0
603 75 14248 0 0 1 0
604 76 14371 0 0 1 0
605 76 14405 0 0 1 1
606 76 14388 0 0 1 0
607 76 14513 0 0 1 0
608 75 14387 0 0 1 0
609 75 14432 0 0 1 0
610 75 14363 0 0 1 0
611 75 14285 0 0 1 1
612 76 14438 0 0 1 0
613 77 14448 0 0 1 0
614 77 14428 0 0 1 0
615 77 14438 0 0 1 0
616 76 14347 0 0 1 0
617 76 14358 0 0 1 1
618 76 14405 0 0 1 0
619 75 14305 0 0 1 0
620 75 14437 0 0 1 0
621 75 14456 0 0 1 0
622 74 14270 0 0 1 0
623 74 14364 0 0 1 1
624 73 14303 0 0 1 0
625 72 14275 0 0 1 0
626 72 14364 0 0 1 0
627 72 14472 0 0 1 0
628 72 14410 0 0 1 0
629 72 14515 0 0 1 1
630 71 14358 0 0 1 0
631 72 14484 0 0 1 0
632 72 14341 0 0 1 0
633 72 14382 0 0 1 0
634 73 14562 0 0 1 0
635 73 14417 0 0 1 1
636 73 14420 0 0 1 0
637 73 14420 0 0 1 0
638 73 14409 0 0 1 0
639 73 14404 0 0 1 0
640 73 14446 0 0 1 0
641 73 14358 0 0 1 1
642 74 14482 0 0 1 0
643 74 14387 0 0 1 0
644 74 14362 0 0 1 0
645 75 14392 0 0 1 0
646 74 14242 0 0 1 0
647 75 14518 0 0 1 1
648 75 14425 0 0 1 0
649 76 14534 0 0 1 0
650 76 14533 0 0 1 0
651 76 14392 0 0 1 0
652 76 14306 0 0 1 0
653 77 14424 0 0 1 1
654 77 14318 0 0 0 0
655 77 14362 0 0 0 0
656 78 14529 0 0 0 0
657 77 14416 0 0 1 0
658 78 14569 0 0 0 0
659 77 14349 0 0 0 0
660 77 14467 0 0 1 1
661 75 14214 0 0 1 0
662 75 14219 0 0 1 0
663 75 14371 0 0 1 0
664 75 14469 0 0 1 0
665 74 14334 0 0 1 0
666 74 14482 0 0 1 1
667 74 14421 0 0 1 0
668 73 14349 0 0 1 0
669 73 14452 0 0 1 0
670 71 14218 0 0 1 0
671 71 14318 0 0 1 0
672 71 14303 0 0 1 1
673 72 14532 0 0 1 0
674 72 14511 0 0 1 0
675 72 14420 0 0 1 0
676 72 14349 0 0 1 0
677 73 14542 0 0 1 0
678 72 14351 0 0 1 1
679 72 14465 0 0 1 0
680 71 14282 0 0 1 0
681 71 14244 0 0 1 0
682 72 14470 0 0 1 0
683 72 14552 0 0 1 0
684 71 14349 0 0 1 1
685 71 14359 0 0 1 0
686 71 14359 0 0 1 0
687 71 14285 0 0 1 0
688 72 14499 0 0 1 0
689 71 14330 0 0 1 0
690 71 14349 0 0 1 1
691 72 14396 0 0 1 0
692 73 14498 0 0 1 0
693 73 14428 0 0 1 0
694 74 14505 0 0 1 0
695 74 14353 0 0 1 0
696 75 14449 0 0 1 1
697 75 14432 0 0 1 0
698 75 14365 0 0 1 0
699 76 14597 0 0 1 0
700 75 14354 0 0 1 0
701 75 14368 0 0 1 0
702 75 14428 0 0 1 1
703 74 14317 0 0 1 0
704 74 14364 0 0 1 0
705 75 14517 0 0 1 0
706 74 14334 0 0 1 0
707 74 14350 0 0 1 0
708 75 14481 0 0 1 1
709 75 14320 0 0 1 0
710 75 14406 0 0 1 0
711 75 14375 0 0 1 0
712 75 14469 0 0 1 0
713 75 14369 0 0 1 0
714 75 14318 0 0 1 1
715 76 14485 0 0 1 0
716 76 14402 0 0 1 0
717 75 14339 0 0 1 0
718 75 14386 0 0 1 0
719 75 14397 0 0 1 0
720 74 14300 0 0 1 1
721 74 14367 0 0 1 0
722 75 14519 0 0 1 0
723 74 14347 0 0 1 0
724 74 14350 0 0 1 0
725 74 14453 0 0 1 0
726 74 14454 0 0 1 1
727 73 14275 0 0 1 0
728 74 14502 0 0 1 0
729 74 14385 0 0 1 0
730 74 14335 0 0 1 0
731 75 14485 0 0 1 0
732 75 14485 0 0 1 1
733 75 14506 0 0 1 0
734 74 14267 0 0 1 0
735 74 14312 0 0 1 0
736 74 14330 0 0 1 0
737 75 14490 0 0 1 0
738 74 14382 0 0 1 1
739 74 14398 0 0 1 0
740 73 14279 0 0 1 0
741 73 14359 0 0 1 0
742 73 14436 0 0 1 0
743 72 14268 0 0 1 0
744 74 14441 0 0 1 1
745 74 14454 0 0 1 0
746 74 14424 0 0 1 0
747 74 14367 0 0 1 0
748 74 14386 0 0 1 0
749 73 14236 0 0 1 0
750 75 14495 0 0 1 1
751 75 14465 0 0 1 0
752 75 14453 0 0 1 0
753 75 14406 0 0 1 0
754 76 14499 0 0 1 0
755 76 14407 0 0 1 0
756 75 14357 0 0 1 1
757 75 14335 0 0 1 0
758 75 14385 0 0 1 0
759 75 14473 0 0 1 0
760 75 14400 0 0 1 0
761 76 14523 0 0 1 0
762 75 14344 0 0 1 1
763 75 14309 0 0 1 0
764 76 14427 0 0 1 0
765 76 14454 0 0 1 0
766 75 14314 0 0 1 0
767 75 14383 0 0 1 0
768 75 14417 0 0 1 1
769 76 14455 0 0 1 0
770 77 14521 0 0 1 0
771 77 14436 0 0 1 0
772 78 14482 0 0 0 0
773 78 14402 0 0 0 0
774 77 14300 0 0 0 0
775 78 14538 0 0 0 0
776 76 14275 0 0 1 1
777 76 14307 0 0 1 0
778 76 14354 0 0 1 0
779 76 14411 0 0 1 0
780 75 14348 0 0 1 0
781 74 14347 0 0 1 0
782 73 14325 0 0 1 1
783 73 14367 0 0 1 0
784 72 14345 0 0 1 0
785 71 14262 0 0 1 0
786 73 14534 0 0 1 0
787 72 14295 0 0 1 0
788 74 14519 0 0 1 1
789 74 14456 0 0 1 0
790 74 14380 0 0 1 0
791 74 14362 0 0 1 0
792 75 14452 0 0 1 0
793 75 14394 0 0 1 0
794 76 14500 0 0 1 1
795 76 14475 0 0 1 0
796 76 14439 0 0 1 0
797 77 14554 0 0 1 0
798 76 14369 0 0 1 0
799 77 14525 0 0 1 0
800 76 14360 0 0 1 1
801 76 14370 0 0 1 0
802 77 14557 0 0 1 0
803 77 14557 0 0 1 0
804 76 14384 0 0 1 0
805 76 14396 0 0 1 0
806 75 14353 0 0 1 1
807 75 14386 0 0 1 0
808 75 14424 0 0 1 0
809 74 14239 0 0 1 0
810 75 14459 0 0 1 0
811 74 14351 0 0 1 0
812 74 14423 0 0 1 1
813 74 14495 0 0 1 0
814 73 14357 0 0 1 0
815 73 14320 0 0 1 0
816 73 14321 0 0 1 0
817 74 14409 0 0 1 0
818 75 14436 0 0 1 1
819 75 14390 0 0 1 0
820 75 14337 0 0 1 0
821 75 14400 0 0 1 0
822 75 14414 0 0 1 0
823 75 14431 0 0 1 0
824 75 14469 0 0 1 1
825 75 14394 0 0 1 0
826 75 14364 0 0 1 0
827 75 14345 0 0 1 0
828 76 14481 0 0 1 0
829 75 14387 0 0 1 0
830 74 14298 0 0 1 1
831 74 14414 0 0 1 0
832 74 14407 0 0 1 0
833 74 14486 0 0 1 0
834 73 14338 0 0 1 0
835 73 14349 0 0 1 0
836 73 14313 0 0 1 1
837 73 14393 0 0 1 0
838 73 14406 0 0 1 0
839 73 14504 0 0 1 0
840 72 14409 0 0 1 0
841 72 14381 0 0 1 0
842 72 14363 0 0 1 1
843 73 14430 0 0 1 0
844 73 14489 0 0 1 0
845 73 14382 0 0 1 0
846 73 14423 0 0 1 0
847 72 14314 0 0 1 0
848 73 14471 0 0 1 1
849 73 14334 0 0 1 0
850 73 14457 0 0 1 0
851 72 14295 0 0 1 0
852 73 14409 0 0 1 0
853 72 14437 0 0 1 0
854 72 14549 0 0 1 1
855 70 14251 0 0 1 0
856 70 14295 0 0 1 0
857 70 14398 0 0 1 0
858 70 14315 0 0 1 0
859 71 14400 0 0 1 0
860 71 14386 0 0 1 1
861 71 14424 0 0 1 0
862 71 14323 0 0 1 0
863 72 14493 0 0 1 0
864 71 14338 0 0 1 0
865 72 14396 0 0 1 0
866 71 14211 0 0 1 1
867 73 14570 0 0 1 0
868 73 14473 0 0 1 0
869 74 14477 0 0 1 0
870 74 14524 0 0 1 0
871 74 14514 0 0 1 0
872 73 14368 0 0 1 1
873 72 14339 0 0 1 0
874 72 14359 0 0 1 0
875 72 14437 0 0 1 0
876 72 14493 0 0 1 0
877 72 14467 0 0 1 0
878 72 14491 0 0 1 1
879 71 14263 0 0 1 0
880 71 14335 0 0 1 0
881 71 14349 0 0 1 0
882 71 14260 0 0 1 0
883 72 14368 0 0 1 0
884 73 14465 0 0 1 1
885 74 14516 0 0 1 0
886 73 14364 0 0 1 0
887 73 14285 0 0 1 0
888 73 14246 0 0 1 0
889 73 14358 0 0 1 0
890 74 14423 0 0 1 1
891 74 14408 0 0 1 0
892 74 14400 0 0 1 0
893 73 14399 0 0 1 0
894 73 14476 0 0 1 0
895 72 14318 0 0 1 0
896 72 14297 0 0 1 1
897 72 14413 0 0 1 0
898 73 14479 0 0 1 0
899 74 14405 0 0 1 0
900 74 14434 0 0 1 0
901 74 14324 0 0 1 0
902 74 14338 0 0 1 1
903 74 14497 0 0 1 0
904 74 14460 0 0 1 0
905 74 14417 0 0 1 0
906 74 14437 0 0 1 0
907 73 14362 0 0 1 0
908 72 14322 0 0 1 1
909 73 14296 0 0 1 0
910 74 14403 0 0 1 0
911 74 14533 0 0 1 0
912 74 14521 0 0 1 0
913 73 14361 0 0 1 0
914 73 14394 0 0 1 1
915 73 14273 0 0 1 0
916 73 14408 0 0 1 0
917 73 14410 0 0 1 0
918 73 14376 0 0 1 0
919 74 14493 0 0 1 0
920 74 14416 0 0 1 1
921 73 14387 0 0 1 0
922 72 14362 0 0 1 0
923 71 14299 0 0 1 0
924 71 14250 0 0 1 0
925 72 14440 0 0 1 0
926 72 14460 0 0 1 1
927 72 14495 0 0 1 0
928 72 14414 0 0 1 0
929 72 14415 0 0 1 0
