block n60 sum_rr60 bad60 hold drowsy
248 72 14326 0 0 0
249 73 14411 0 0 0
250 73 14378 0 0 0
251 74 14512 0 0 0
252 74 14431 0 0 0
253 74 14332 0 0 0
254 75 14328 0 0 0
255 76 14384 0 0 0
256 76 14283 0 0 0
257 78 14565 0 0 0
258 77 14273 0 0 0
259 78 14408 0 0 0
260 79 14532 0 0 0
261 78 14352 0 0 0
262 78 14372 0 0 0
263 78 14369 0 0 0
264 78 14361 0 0 0
265 78 14410 0 0 0
266 77 14353 0 0 0
267 76 14289 0 0 0
268 76 14352 0 0 0
269 75 14264 0 0 0
270 75 14374 0 0 0
271 74 14316 0 0 0
272 73 14256 0 0 0
273 74 14510 0 0 0
274 74 14545 0 0 0
275 73 14371 0 0 0
276 73 14404 0 0 0
277 74 14549 0 0 0
278 74 14494 0 0 0
279 74 14386 0 0 0
280 75 14492 0 0 0
281 75 14410 0 0 0
282 76 14503 0 0 0
283 76 14413 0 0 0
284 77 14556 0 0 0
285 76 14311 0 0 0
286 77 14422 0 0 0
287 77 14389 0 0 0
288 77 14392 0 0 0
289 77 14402 0 0 0
290 77 14407 0 0 0
291 77 14427 0 0 0
292 77 14459 0 0 0
293 77 14440 0 0 0
294 77 14407 0 0 0
295 77 14369 0 0 0
296 77 14288 0 0 0
297 78 14447 0 0 0
298 77 14241 0 0 0
299 78 14355 0 0 0
300 79 14454 0 0 0
301 79 14404 0 0 0
302 79 14368 0 0 0
303 80 14495 0 0 0
304 79 14290 0 0 0
305 80 14411 0 0 0
306 80 14414 0 0 0
307 80 14420 0 0 0
308 80 14455 0 0 0
309 79 14297 0 0 0
310 80 14504 0 0 0
311 80 14527 0 0 0
312 79 14350 0 0 0
313 79 14342 0 0 0
314 79 14347 0 0 0
315 79 14343 0 0 0
316 79 14374 0 0 0
317 79 14431 0 0 0
318 79 14410 0 0 0
319 79 14418 0 0 0
320 79 14439 0 0 0
321 79 14452 0 0 0
322 78 14327 0 0 0
323 77 14222 0 0 0
324 78 14513 0 0 0
325 77 14396 0 0 0
326 77 14446 0 0 0
327 76 14390 0 0 0
328 76 14387 0 0 0
329 76 14429 0 0 0
330 75 14309 0 0 0
331 76 14514 0 0 0
332 75 14351 0 0 0
333 75 14402 0 0 0
334 75 14427 0 0 0
335 75 14450 0 0 0
336 74 14281 0 0 0
337 74 14316 0 0 0
338 74 14337 0 0 0
339 75 14494 0 0 0
340 75 14492 0 0 0
341 75 14401 0 0 0
342 75 14389 0 0 0
343 75 14417 0 0 0
344 75 14411 0 0 0
345 75 14387 0 0 0
346 75 14343 0 0 0
347 75 14341 0 0 0
348 76 14510 0 0 0
349 76 14491 0 0 0
350 76 14482 0 0 0
351 75 14285 0 0 0
352 75 14317 0 0 0
353 74 14264 0 0 0
354 75 14510 0 0 0
355 74 14330 0 0 0
356 74 14339 0 0 0
357 74 14375 0 0 0
358 75 14527 0 0 0
359 75 14503 0 0 0
360 74 14277 0 0 0
361 75 14445 0 0 0
362 75 14404 0 0 0
363 75 14375 0 0 0
364 76 14550 0 0 0
365 76 14523 0 0 0
366 75 14354 0 0 0
367 75 14388 0 0 0
368 75 14415 0 0 0
369 75 14413 0 0 0
370 74 14299 0 0 0
371 74 14304 0 0 0
372 75 14496 0 0 0
373 74 14273 0 0 0
374 75 14426 0 0 0
375 75 14380 0 0 0
376 75 14274 0 0 0
377 76 14346 0 0 0
378 77 14371 0 0 0
379 78 14419 0 0 0
380 79 14489 0 0 0
381 79 14402 0 0 0
382 79 14358 0 0 0
383 80 14525 0 0 0
384 79 14329 0 0 0
385 79 14351 0 0 0
386 79 14395 0 0 0
387 79 14411 0 0 0
388 79 14484 0 0 0
389 78 14370 0 0 0
390 78 14444 0 0 0
391 77 14299 0 0 0
392 77 14347 0 0 0
393 77 14342 0 0 0
394 78 14484 0 0 0
395 78 14414 0 0 0
396 79 14510 0 0 0
397 79 14442 0 0 0
398 79 14429 0 0 0
399 79 14467 0 0 0
400 78 14299 0 0 0
401 79 14509 0 0 0
402 78 14369 0 0 0
403 78 14408 0 0 0
404 78 14396 0 0 0
405 78 14413 0 0 0
406 78 14453 0 0 0
407 77 14298 0 0 0
408 77 14319 0 0 0
409 78 14510 0 0 0
410 77 14319 0 0 0
411 77 14310 0 0 0
412 78 14453 0 0 0
413 78 14421 0 0 0
414 78 14387 0 0 0
415 79 14516 0 0 0
416 78 14317 0 0 0
417 79 14455 0 0 0
418 79 14370 0 0 0
419 79 14413 0 0 0
420 79 14475 0 0 0
421 76 13946 2 0 0
422 77 14122 2 0 0
423 77 14124 2 0 0
424 77 14125 2 0 0
425 76 13958 2 0 0
426 76 13973 2 0 0
427 76 14038 2 0 0
428 76 14070 2 0 0
429 76 14111 2 0 0
430 75 14004 2 0 0
431 76 14155 2 0 0
432 75 13951 2 0 0
433 78 14521 0 0 0
434 77 14279 0 0 0
435 78 14411 0 0 0
436 78 14338 0 0 0
437 79 14442 0 0 0
438 79 14415 0 0 0
439 79 14344 0 0 0
440 80 14490 0 0 0
441 79 14277 0 0 0
442 81 14531 0 0 0
443 80 14342 0 0 0
444 81 14508 0 0 0
445 80 14330 0 0 0
446 80 14392 0 0 0
447 80 14451 0 0 0
448 79 14363 0 0 0
449 79 14403 0 0 0
450 79 14421 0 0 0
451 79 14433 0 0 0
452 79 14446 0 0 0
453 79 14476 0 0 0
454 78 14401 0 0 0
455 78 14433 0 0 0
456 77 14301 0 0 0
457 77 14339 0 0 0
458 77 14379 0 0 0
459 77 14414 0 0 0
460 77 14437 0 0 0
461 77 14462 0 0 0
462 77 14506 0 0 0
463 76 14400 0 0 0
464 75 14280 0 0 0
465 75 14334 0 0 0
466 75 14355 0 0 0
467 75 14334 0 0 0
468 76 14454 0 0 0
469 76 14381 0 0 0
470 77 14529 0 0 0
471 76 14305 0 0 0
472 76 14325 0 0 0
473 76 14399 0 0 0
474 76 14403 0 0 0
475 76 14388 0 0 0
476 76 14370 0 0 0
477 77 14463 0 0 0
478 77 14434 0 0 0
479 77 14427 0 0 0
480 76 14284 0 0 0
481 77 14505 0 0 0
482 76 14346 0 0 0
483 76 14394 0 0 0
484 76 14431 0 0 0
485 75 14263 0 0 0
486 75 14282 0 0 0
487 76 14445 0 0 0
488 76 14397 0 0 0
489 76 14442 0 0 0
490 75 14249 0 0 0
491 75 14304 0 0 0
492 76 14558 0 0 0
493 75 14428 0 0 0
494 75 14454 0 0 0
495 75 14461 0 0 0
496 75 14414 0 0 0
497 75 14376 0 0 0
498 76 14542 0 0 0
499 75 14356 0 0 0
500 76 14560 0 0 0
501 75 14368 0 0 0
502 76 14550 0 0 0
503 76 14492 0 0 0
504 76 14389 0 0 0
505 76 14311 0 0 0
506 77 14407 0 0 0
507 77 14329 0 0 0
508 78 14471 0 0 0
509 78 14448 0 0 0
510 78 14407 0 0 0
511 78 14362 0 0 0
512 78 14351 0 0 0
513 78 14363 0 0 0
514 77 14191 1 0 0
515 77 14263 1 0 0
516 76 14145 1 0 0
517 76 14203 1 0 0
518 75 14102 1 0 0
519 76 14330 1 0 0
520 75 14173 1 0 0
521 75 14208 1 0 0
522 74 14060 1 0 0
523 74 14156 1 0 0
524 74 14225 1 0 0
525 74 14227 1 0 0
526 75 14361 0 0 0
527 75 14275 0 0 0
528 76 14403 0 0 0
529 76 14361 0 0 0
530 77 14522 0 0 0
531 76 14284 0 0 0
532 77 14452 0 0 0
533 77 14402 0 0 0
534 77 14370 0 0 0
535 78 14535 0 0 0
536 77 14301 0 0 0
537 77 14311 0 0 0
538 77 14342 0 0 0
539 77 14394 0 0 0
540 77 14404 0 0 0
541 77 14401 0 0 0
542 77 14312 0 0 0
543 78 14499 0 0 0
544 77 14290 0 0 0
545 77 14306 0 0 0
546 78 14491 0 0 0
547 77 14261 0 0 0
548 78 14446 0 0 0
549 78 14424 0 0 0
550 78 14431 0 0 0
551 78 14384 0 0 0
552 78 14344 0 0 0
553 79 14503 0 0 0
554 78 14385 0 0 0
555 77 14239 0 0 0
556 78 14470 0 0 0
557 78 14492 0 0 0
558 77 14335 0 0 0
559 77 14405 0 0 0
560 76 14285 0 0 0
561 77 14501 0 0 0
562 76 14345 0 0 0
563 76 14385 0 0 0
564 76 14420 0 0 0
565 76 14422 0 0 0
566 76 14394 0 0 0
567 76 14391 0 0 0
568 76 14424 0 0 0
569 76 14449 0 0 0
570 76 14449 0 0 0
571 76 14430 0 0 0
572 76 14396 0 0 0
573 76 14442 0 0 0
574 76 14493 0 0 0
575 76 14562 0 0 0
576 75 14481 0 0 0
577 74 14412 0 0 0
578 74 14479 0 0 0
579 74 14524 0 0 0
580 73 14321 0 0 0
581 73 14281 0 0 0
582 74 14475 0 0 0
583 74 14469 0 0 0
584 74 14441 0 0 0
585 74 14403 0 0 0
586 74 14404 0 0 0
587 74 14354 0 0 0
588 74 14275 0 0 0
589 74 14237 0 0 0
590 75 14406 0 0 0
591 75 14345 0 0 0
592 75 14328 0 0 0
593 76 14491 0 0 0
594 75 14274 0 0 0
595 76 14448 0 0 0
596 76 14459 0 0 0
597 75 14264 0 0 0
598 76 14382 0 0 0
599 76 14336 0 0 0
600 77 14498 0 0 0
601 77 14451 0 0 0
602 77 14377 0 0 0
603 77 14355 0 0 0
604 78 14507 0 0 0
605 77 14324 0 0 0
606 78 14506 0 0 0
607 77 14243 0 0 0
608 78 14408 0 0 0
609 78 14402 0 0 0
610 78 14353 0 0 0
611 79 14518 0 0 0
612 78 14334 0 0 0
613 78 14371 0 0 0
614 77 14295 0 0 0
615 78 14549 0 0 0
616 77 14432 0 0 0
617 77 14493 0 0 0
618 76 14344 0 0 0
619 76 14441 0 0 0
620 75 14338 0 0 0
621 75 14371 0 0 0
622 75 14487 0 0 0
623 74 14328 0 0 0
624 74 14378 0 0 0
625 74 14390 0 0 0
626 74 14375 0 0 0
627 74 14356 0 0 0
628 74 14350 0 0 0
629 74 14311 0 0 0
630 75 14470 0 0 0
631 75 14434 0 0 0
632 75 14382 0 0 0
633 76 14529 0 0 0
634 75 14311 0 0 0
635 75 14303 0 0 0
636 76 14451 0 0 0
637 76 14392 0 0 0
638 77 14532 0 0 0
639 76 14319 0 0 0
640 77 14452 0 0 0
641 77 14375 0 0 0
642 77 14329 0 0 0
643 78 14475 0 0 0
644 78 14437 0 0 0
645 78 14436 0 0 0
646 78 14434 0 0 0
647 78 14471 0 0 0
648 78 14466 0 0 0
649 78 14467 0 0 0
650 77 14284 0 0 0
651 78 14502 0 0 0
652 77 14319 0 0 0
653 77 14401 0 0 0
654 77 14447 0 0 0
655 76 14298 0 0 0
656 77 14486 0 0 0
657 76 14265 0 0 0
658 77 14388 0 0 0
659 77 14341 0 0 0
660 77 14348 0 0 0
661 77 14398 0 0 0
662 77 14414 0 0 0
663 77 14410 0 0 0
664 77 14342 0 0 0
665 78 14421 0 0 0
666 78 14357 0 0 0
667 79 14488 0 0 0
668 78 14283 0 0 0
669 79 14492 0 0 0
670 78 14314 0 0 0
671 79 14506 0 0 0
672 79 14383 0 0 0
673 80 14458 0 0 0
674 80 14401 0 0 0
675 80 14350 0 0 0
676 81 14526 0 0 0
677 80 14374 0 0 0
678 80 14377 0 0 0
679 80 14418 0 0 0
680 80 14448 0 0 0
681 80 14445 0 0 0
682 80 14453 0 0 0
683 80 14420 0 0 0
684 79 14331 0 0 0
685 79 14403 0 0 0
686 80 14561 0 0 0
687 79 14338 0 0 0
688 79 14371 0 0 0
689 79 14409 0 0 0
690 79 14395 0 0 0
691 79 14386 0 0 0
692 79 14352 0 0 0
693 79 14287 0 0 0
694 80 14422 0 0 0
695 80 14394 0 0 0
696 80 14381 0 0 0
697 80 14378 0 0 0
698 79 14282 0 0 0
699 80 14514 0 0 0
700 79 14330 0 0 0
701 80 14511 0 0 0
702 79 14353 0 0 0
703 79 14295 0 0 0
704 80 14387 0 0 0
705 80 14389 0 0 0
706 80 14411 0 0 0
707 79 14340 0 0 0
708 79 14402 0 0 0
709 79 14428 0 0 0
710 79 14387 0 0 0
711 79 14385 0 0 0
712 79 14377 0 0 0
713 79 14321 0 0 0
714 80 14483 0 0 0
715 80 14492 0 0 0
716 80 14555 0 0 0
717 79 14411 0 0 0
718 79 14437 0 0 0
719 79 14367 0 0 0
720 80 14494 0 0 0
721 79 14305 0 0 0
722 80 14513 0 0 0
723 79 14351 0 0 0
724 80 14555 0 0 0
725 79 14428 0 0 0
726 79 14458 0 0 0
727 78 14348 0 0 0
728 77 14234 0 0 0
729 78 14411 0 0 0
730 78 14423 0 0 0
731 78 14430 0 0 0
732 78 14455 0 0 0
733 78 14425 0 0 0
734 78 14372 0 0 0
735 78 14315 0 0 0
736 78 14259 0 0 0
737 79 14407 0 0 0
738 78 14242 0 0 0
739 79 14394 0 0 0
740 80 14564 0 0 0
741 79 14439 0 0 0
742 78 14278 0 0 0
743 79 14494 0 0 0
744 78 14343 0 0 0
745 78 14415 0 0 0
746 77 14308 0 0 0
747 78 14538 0 0 0
748 77 14459 0 0 0
749 76 14362 0 0 0
750 76 14401 0 0 0
751 76 14436 0 0 0
752 75 14289 0 0 0
753 76 14450 0 0 0
754 76 14434 0 0 0
755 76 14408 0 0 0
756 76 14384 0 0 0
757 76 14320 0 0 0
758 77 14443 0 0 0
759 77 14372 0 0 0
760 78 14471 0 0 0
761 78 14393 0 0 0
762 79 14507 0 0 0
763 78 14300 0 0 0
764 79 14481 0 0 0
765 78 14317 0 0 0
766 78 14326 0 0 0
767 78 14312 0 0 0
768 79 14428 0 0 0
769 80 14484 0 0 0
770 80 14482 0 0 0
771 79 14311 0 0 0
772 79 14325 0 0 0
773 80 14530 0 0 0
774 79 14323 0 0 0
775 79 14386 0 0 0
776 79 14405 0 0 0
777 79 14383 0 0 0
778 79 14458 0 0 0
779 78 14371 0 0 0
780 77 14301 0 0 0
781 77 14468 0 0 0
782 76 14347 0 0 0
783 76 14427 0 0 0
784 76 14464 0 0 0
785 75 14309 0 0 0
786 75 14386 0 0 0
787 76 14563 0 0 0
788 75 14362 0 0 0
789 75 14350 0 0 0
790 76 14477 0 0 0
791 76 14405 0 0 0
792 77 14536 0 0 0
793 76 14354 0 0 0
794 76 14301 0 0 0
795 77 14442 0 0 0
796 76 14328 0 0 0
797 76 14338 0 0 0
798 77 14507 0 0 0
799 76 14284 0 0 0
800 77 14398 0 0 0
801 77 14429 0 0 0
802 77 14418 0 0 0
803 77 14425 0 0 0
804 77 14361 0 0 0
805 77 14300 0 0 0
806 78 14468 0 0 0
807 78 14453 0 0 0
808 78 14343 0 0 0
809 79 14421 0 0 0
810 79 14330 0 0 0
811 80 14408 0 0 0
812 80 14384 0 0 0
813 81 14489 0 0 0
814 80 14256 0 0 0
815 81 14366 0 0 0
816 81 14395 0 0 0
817 81 14413 0 0 0
818 81 14381 0 0 0
819 81 14363 0 0 0
820 82 14517 0 0 0
821 82 14519 0 0 0
822 81 14387 0 0 0
823 81 14434 0 0 0
824 81 14472 0 0 0
825 80 14326 0 0 0
826 81 14510 0 0 0
827 81 14447 0 0 0
828 81 14424 0 0 0
829 81 14469 0 0 0
830 80 14491 0 0 0
831 78 14268 0 0 0
832 77 14257 0 0 0
833 77 14348 0 0 0
834 78 14476 0 0 0
835 77 14411 0 0 0
836 76 14315 0 0 0
837 76 14463 0 0 0
838 75 14320 0 0 0
839 74 14307 0 0 0
840 73 14265 0 0 0
841 74 14441 0 0 0
842 75 14389 0 0 0
843 76 14443 0 0 0
844 77 14582 0 0 0
845 76 14435 0 0 0
846 76 14455 0 0 0
847 77 14423 0 0 0
848 78 14396 0 0 0
849 79 14387 0 0 0
850 80 14534 0 0 0
851 80 14487 0 0 0
852 81 14567 0 0 0
853 80 14390 0 0 0
854 79 14317 0 0 0
855 79 14400 0 0 0
856 79 14257 0 0 0
857 80 14291 0 0 0
858 80 14383 0 0 0
859 79 14386 0 0 0
860 78 14382 0 0 0
861 77 14279 0 0 0
862 77 14381 0 0 0
863 77 14374 0 0 0
864 77 14377 0 0 0
865 77 14352 0 0 0
866 77 14356 0 0 0
867 78 14525 0 0 0
868 78 14516 0 0 0
869 77 14415 0 0 0
870 76 14274 0 0 0
871 76 14300 0 0 0
872 77 14443 0 0 0
873 77 14431 0 0 0
874 77 14331 0 0 0
875 78 14469 0 0 0
876 77 14358 0 0 0
877 77 14372 0 0 0
878 78 14535 0 0 0
879 77 14298 0 0 0
880 77 14379 0 0 0
881 77 14370 0 0 0
882 79 14544 0 0 0
883 79 14393 0 0 0
884 79 14426 0 0 0
885 79 14457 0 0 0
886 78 14326 0 0 0
887 78 14406 0 0 0
888 78 14395 0 0 0
889 78 14394 0 0 0
890 78 14342 0 0 0
891 79 14472 0 0 0
892 78 14309 0 0 0
893 79 14520 0 0 0
894 78 14385 0 0 0
895 78 14484 0 0 0
896 77 14313 0 0 0
897 78 14411 0 0 0
898 79 14458 0 0 0
899 79 14380 0 0 0
900 79 14319 0 0 0
901 80 14456 0 0 0
902 80 14467 0 0 0
903 79 14323 0 0 0
904 80 14428 0 0 0
905 80 14393 0 0 0
906 79 14260 0 0 0
907 80 14368 0 0 0
908 80 14355 0 0 0
909 80 14447 0 0 0
910 79 14392 0 0 0
911 79 14359 0 0 0
912 80 14484 0 0 0
913 79 14355 0 0 0
914 79 14418 0 0 0
915 79 14466 0 0 0
916 79 14420 0 0 0
917 79 14363 0 0 0
918 80 14463 0 0 0
919 80 14437 0 0 0
920 81 14467 0 0 0
921 81 14311 0 0 0
922 82 14408 0 0 0
923 82 14420 0 0 0
924 82 14341 0 0 0
925 84 14481 0 0 0
926 84 14357 0 0 0
927 85 14409 0 0 0
928 85 14478 0 0 0
929 84 14366 0 0 0
930 84 14413 0 0 0
931 84 14413 0 0 0
932 84 14517 0 0 0
933 83 14423 0 0 0
934 83 14418 0 0 0
935 83 14393 0 0 0
936 83 14463 0 0 0
937 82 14368 0 0 0
938 82 14322 0 0 0
939 82 14312 0 0 0
940 83 14384 0 0 0
941 83 14350 0 0 0
942 83 14334 0 0 0
943 83 14337 0 0 0
944 84 14373 0 0 0
945 85 14465 0 0 0
946 85 14425 0 0 0
947 85 14432 0 0 0
948 85 14432 0 0 0
949 85 14431 0 0 0
950 85 14466 0 0 0
951 85 14502 0 0 0
952 84 14390 0 0 0
953 85 14544 0 0 0
954 84 14389 0 0 0
955 84 14428 0 0 0
956 83 14411 0 0 0
957 82 14314 0 0 0
958 82 14400 0 0 0
959 82 14444 0 0 0
960 81 14358 0 0 0
961 81 14426 0 0 0
962 80 14299 0 0 0
963 80 14328 0 0 0
964 80 14335 0 0 0
965 80 14358 0 0 0
966 80 14394 0 0 0
967 80 14381 0 0 0
968 80 14309 0 0 0
969 81 14492 0 0 0
970 81 14431 0 0 0
971 81 14380 0 0 0
972 81 14334 0 0 0
973 81 14327 0 0 0
974 82 14479 0 0 0
975 82 14456 0 0 0
976 82 14421 0 0 0
977 82 14427 0 0 0
978 82 14419 0 0 0
979 82 14454 0 0 0
980 81 14336 0 0 0
981 81 14309 0 0 0
982 81 14280 0 0 0
983 81 14284 0 0 0
984 82 14451 0 0 0
985 82 14491 0 0 0
986 81 14373 0 0 0
987 81 14405 0 0 0
988 80 14370 0 0 0
989 79 14250 0 0 0
990 80 14506 0 0 0
991 79 14330 0 0 0
992 80 14480 0 0 0
993 80 14513 0 0 0
994 79 14403 0 0 0
995 79 14412 0 0 0
996 79 14440 0 0 0
997 78 14229 0 0 0
998 79 14406 0 0 0
999 79 14442 0 0 0
1000 79 14421 0 0 0
1001 80 14580 0 0 0
1002 79 14324 0 0 0
1003 80 14510 0 0 0
1004 79 14353 0 0 0
1005 79 14326 0 0 0
1006 80 14516 0 0 0
1007 79 14396 0 0 0
1008 79 14377 0 0 0
1009 80 14530 0 0 0
1010 79 14358 0 0 0
1011 79 14347 0 0 0
1012 79 14320 0 0 0
1013 79 14308 0 0 0
1014 79 14330 0 0 0
1015 79 14366 0 0 0
1016 80 14513 0 0 0
1017 79 14313 0 0 0
1018 79 14339 0 0 0
1019 80 14500 0 0 0
1020 79 14358 0 0 0
1021 79 14400 0 0 0
1022 79 14374 0 0 0
1023 79 14380 0 0 0
1024 79 14399 0 0 0
1025 79 14432 0 0 0
1026 79 14428 0 0 0
1027 79 14350 0 0 0
1028 79 14372 0 0 0
1029 79 14456 0 0 0
1030 79 14476 0 0 0
1031 78 14316 0 0 0
1032 79 14478 0 0 0
1033 78 14272 0 0 0
1034 79 14534 0 0 0
1035 78 14446 0 0 0
1036 78 14485 0 0 0
1037 78 14448 0 0 0
1038 78 14489 0 0 0
1039 78 14503 0 0 0
1040 77 14377 0 0 0
1041 78 14464 0 0 0
1042 78 14309 0 0 0
1043 80 14526 0 0 0
1044 80 14378 0 0 0
1045 81 14522 0 0 0
1046 81 14366 0 0 0
1047 81 14320 0 0 0
1048 82 14483 0 0 0
1049 81 14421 0 0 0
1050 81 14440 0 0 0
1051 80 14337 0 0 0
1052 80 14362 0 0 0
1053 80 14446 0 0 0
1054 79 14423 0 0 0
1055 77 14240 0 0 0
1056 77 14412 0 0 0
1057 76 14325 0 0 0
1058 75 14279 0 0 0
1059 76 14474 0 0 0
1060 75 14286 0 0 0
1061 76 14402 0 0 0
1062 76 14329 0 0 0
1063 76 14309 0 0 0
1064 77 14474 0 0 0
1065 76 14301 0 0 0
1066 76 14295 0 0 0
1067 77 14440 0 0 0
