block n60 sum_rr60 bad60 hold drowsy
754 68 14421 0 0 0
755 69 14583 0 0 0
756 68 14432 0 0 0
757 67 14331 0 0 0
758 67 14316 0 0 0
759 68 14451 0 0 0
760 67 14257 0 0 0
761 68 14541 0 0 0
762 67 14375 0 0 0
763 67 14400 0 0 0
764 67 14411 0 0 0
765 67 14457 0 0 0
766 66 14356 0 0 0
767 65 14210 0 0 0
768 66 14415 0 0 0
769 66 14366 0 0 0
770 66 14358 0 0 0
771 65 14264 0 0 0
772 66 14491 0 0 0
773 65 14218 0 0 0
774 66 14446 0 0 0
775 66 14252 0 0 0
776 67 14366 0 0 0
777 66 14231 0 0 0
778 67 14396 0 0 0
779 68 14580 0 0 0
780 67 14345 0 0 0
781 67 14368 0 0 0
782 67 14482 0 0 0
783 67 14420 0 0 0
784 67 14426 0 0 0
785 67 14462 0 0 0
786 67 14363 0 0 0
787 67 14566 0 0 0
788 66 14413 0 0 0
789 66 14360 0 0 0
790 66 14425 0 0 0
791 65 14285 0 0 0
792 66 14447 0 0 0
793 67 14575 0 0 0
794 66 14356 0 0 0
795 66 14446 0 0 0
796 66 14402 0 0 0
797 66 14332 0 0 0
798 66 14352 0 0 0
799 66 14297 0 0 0
800 66 14346 0 0 0
801 67 14545 0 0 0
802 66 14294 0 0 0
803 67 14492 0 0 0
804 66 14328 0 0 0
805 66 14382 0 0 0
806 66 14315 0 0 0
807 68 14555 0 0 0
808 67 14329 0 0 0
809 67 14397 0 0 0
810 67 14437 0 0 0
811 67 14483 0 0 0
812 67 14478 0 0 0
813 66 14315 0 0 0
814 66 14343 0 0 0
815 66 14370 0 0 0
816 67 14524 0 0 0
817 66 14283 0 0 0
818 67 14494 0 0 0
819 65 14221 0 0 0
820 66 14368 0 0 0
821 66 14390 0 0 0
822 66 14497 0 0 0
823 65 14266 0 0 0
824 66 14388 0 0 0
825 66 14341 0 0 0
826 67 14509 0 0 0
827 67 14423 0 0 0
828 66 14219 0 0 0
829 67 14402 0 0 0
830 67 14446 0 0 0
831 67 14406 0 0 0
832 67 14487 0 0 0
833 68 14572 0 0 0
834 67 14368 0 0 0
835 67 14363 0 0 0
