block n60 sum_rr60 bad60 hold drowsy alert
72 71 14530 0 0 0 0
73 70 14415 0 0 0 0
74 70 14397 0 0 0 0
75 70 14406 0 0 0 0
76 69 14283 0 0 0 0
77 70 14400 0 0 0 0
78 70 14371 0 0 0 0
79 70 14451 0 0 0 0
80 70 14412 0 0 0 0
81 70 14337 0 0 0 0
82 71 14547 0 0 0 0
83 70 14313 0 0 0 0
84 70 14361 0 0 0 0
85 71 14460 0 0 0 0
86 70 14323 0 0 0 0
87 70 14371 0 0 0 0
88 70 14412 0 0 0 0
89 69 14339 0 0 0 0
90 69 14430 0 0 0 0
91 68 14267 0 0 0 0
92 68 14339 0 0 0 0
93 68 14391 0 0 0 0
94 68 14361 0 0 0 0
95 69 14526 0 0 0 0
96 69 14384 0 0 0 0
97 69 14344 0 0 0 0
98 71 14593 0 0 0 0
99 71 14443 0 0 0 0
100 72 14575 0 0 0 0
101 72 14427 0 0 0 0
102 72 14388 0 0 0 0
103 72 14421 0 0 0 0
104 72 14387 0 0 0 0
105 72 14380 0 0 0 0
106 72 14395 0 0 0 0
107 72 14387 0 0 0 0
108 71 14294 0 0 0 0
109 71 14404 0 0 0 0
110 70 14320 0 0 0 0
111 70 14397 0 0 0 0
112 69 14221 0 0 0 0
113 69 14283 0 0 0 0
114 69 14242 0 0 0 0
115 70 14411 0 0 0 0
116 70 14452 0 0 0 0
117 70 14472 0 0 0 0
118 69 14295 0 0 0 0
119 69 14332 0 0 0 0
120 70 14528 0 0 0 0
121 70 14542 0 0 0 0
122 69 14321 0 0 0 0
123 69 14315 0 0 0 0
124 70 14514 0 0 0 0
125 70 14552 0 0 0 0
126 70 14595 0 0 0 0
127 69 14387 0 0 0 0
128 69 14306 0 0 0 0
129 69 14269 0 0 0 0
130 70 14472 0 0 0 0
131 70 14513 0 0 0 0
132 69 14354 0 0 0 0
133 69 14316 0 0 0 0
134 70 14524 0 0 0 0
135 69 14377 0 0 0 0
136 69 14393 0 0 0 0
137 68 14220 0 0 0 0
138 68 14285 0 0 0 0
139 69 14515 0 0 0 0
140 69 14501 0 0 0 0
141 68 14372 0 0 0 0
142 68 14406 0 0 0 0
143 68 14391 0 0 0 0
144 68 14345 0 0 0 0
145 68 14297 0 0 0 0
146 68 14337 0 0 0 0
147 69 14515 0 0 0 0
148 68 14294 0 0 0 0
149 69 14444 0 0 0 0
150 69 14409 0 0 0 0
151 69 14411 0 0 0 0
152 68 14324 0 0 0 0
153 69 14534 0 0 0 0
154 68 14300 0 0 0 0
155 68 14296 0 0 0 0
156 69 14481 0 0 0 0
157 69 14476 0 0 0 0
158 69 14354 0 0 0 0
159 69 14342 0 0 0 0
160 70 14453 0 0 0 0
161 70 14450 0 0 0 0
162 70 14415 0 0 0 0
163 70 14381 0 0 0 0
164 70 14355 0 0 0 0
165 71 14425 0 0 0 0
166 72 14446 0 0 0 0
167 72 14407 0 0 0 0
168 72 14448 0 0 0 0
169 72 14499 0 0 0 0
170 71 14386 0 0 0 0
171 71 14379 0 0 0 0
172 71 14370 0 0 0 0
173 72 14467 0 0 0 0
174 71 14296 0 0 0 0
175 71 14324 0 0 0 0
176 72 14538 0 0 0 0
177 71 14403 0 0 0 0
178 70 14344 0 0 0 0
179 71 14510 0 0 0 0
180 70 14300 0 0 0 0
181 70 14303 0 0 0 0
182 71 14428 0 0 0 0
183 71 14337 0 0 0 0
184 71 14402 0 0 0 0
185 70 14326 0 0 0 0
186 71 14592 0 0 0 0
187 70 14376 0 0 0 0
188 70 14458 0 0 0 0
189 69 14331 0 0 0 0
190 70 14593 0 0 0 0
191 68 14310 0 0 0 0
192 68 14410 0 0 0 0
193 68 14497 0 0 1 1
194 67 14424 0 0 1 0
195 66 14373 0 0 1 0
196 66 14474 0 0 1 0
197 66 14458 0 0 1 0
198 66 14396 0 0 1 0
199 66 14376 0 0 1 1
200 66 14338 0 0 1 0
201 66 14350 0 0 1 0
202 66 14352 0 0 1 0
203 66 14307 0 0 1 0
204 67 14418 0 0 1 0
205 67 14399 0 0 1 1
206 67 14345 0 0 1 0
207 68 14488 0 0 1 0
208 68 14397 0 0 0 0
209 68 14381 0 0 0 0
210 68 14299 0 0 0 0
211 69 14543 0 0 0 0
212 68 14284 0 0 0 0
213 69 14397 0 0 0 0
214 69 14426 0 0 0 0
215 69 14428 0 0 0 0
216 69 14395 0 0 0 0
217 69 14312 0 0 0 0
218 70 14484 0 0 0 0
219 70 14483 0 0 0 0
220 69 14298 0 0 0 0
221 69 14282 0 0 0 0
222 70 14480 0 0 0 0
223 70 14407 0 0 0 0
224 71 14509 0 0 0 0
225 71 14463 0 0 0 0
226 71 14393 0 0 0 0
227 72 14509 0 0 0 0
228 71 14316 0 0 0 0
229 71 14317 0 0 0 0
230 71 14375 0 0 0 0
231 71 14378 0 0 0 0
232 72 14596 0 0 0 0
233 71 14433 0 0 0 0
234 70 14332 0 0 0 0
235 70 14429 0 0 0 0
236 69 14304 0 0 0 0
237 69 14389 0 0 0 0
238 69 14376 0 0 0 0
239 68 14255 0 0 0 0
240 69 14526 0 0 0 0
241 68 14381 0 0 0 0
242 68 14446 0 0 0 0
243 67 14262 0 0 0 0
244 67 14237 0 0 0 0
245 68 14388 0 0 0 0
246 69 14471 0 0 0 0
247 69 14353 0 0 0 0
248 70 14534 0 0 0 0
249 70 14481 0 0 0 0
250 69 14261 0 0 0 0
251 70 14482 0 0 0 0
252 70 14347 0 0 0 0
253 71 14587 0 0 0 0
254 70 14397 0 0 0 0
255 70 14447 0 0 0 0
256 70 14520 0 0 0 0
257 69 14430 0 0 0 0
258 68 14412 0 0 0 0
259 67 14344 0 0 1 1
260 67 14396 0 0 1 0
261 67 14376 0 0 1 0
262 68 14544 0 0 1 0
263 68 14425 0 0 0 0
264 68 14474 0 0 0 0
265 68 14378 0 0 0 0
266 69 14356 0 0 0 0
267 70 14417 0 0 0 0
268 70 14275 0 0 0 0
269 71 14391 0 0 0 0
270 71 14269 0 0 0 0
271 72 14362 0 0 0 0
272 72 14274 0 0 0 0
273 72 14238 0 0 0 0
274 72 14344 0 0 0 0
275 72 14439 0 0 0 0
276 72 14448 0 0 0 0
277 71 14279 0 0 0 0
278 71 14403 0 0 0 0
279 71 14402 0 0 0 0
280 71 14455 0 0 0 0
281 71 14476 0 0 0 0
282 71 14545 0 0 0 0
283 70 14367 0 0 0 0
284 70 14399 0 0 0 0
285 70 14417 0 0 0 0
286 70 14343 0 0 0 0
287 70 14291 0 0 0 0
288 70 14232 0 0 0 0
289 71 14383 0 0 0 0
290 71 14347 0 0 0 0
291 71 14402 0 0 0 0
292 71 14465 0 0 0 0
293 71 14449 0 0 0 0
294 70 14206 0 0 0 0
295 71 14484 0 0 0 0
296 71 14545 0 0 0 0
297 70 14442 0 0 0 0
298 70 14501 0 0 0 0
299 69 14382 0 0 0 0
300 69 14539 0 0 0 0
301 68 14454 0 0 0 0
302 67 14407 0 0 1 1
303 66 14329 0 0 1 0
304 66 14300 0 0 1 0
305 66 14409 0 0 1 0
306 66 14426 0 0 1 0
307 66 14315 0 0 1 0
308 66 14290 0 0 1 1
309 67 14509 0 0 1 0
310 66 14365 0 0 1 0
311 66 14428 0 0 1 0
312 65 14277 0 0 1 0
313 65 14336 0 0 1 0
314 66 14499 0 0 1 1
315 66 14452 0 0 1 0
316 66 14499 0 0 1 0
317 65 14226 0 0 1 0
318 66 14454 0 0 1 0
319 66 14541 0 0 1 0
320 66 14527 0 0 1 1
321 65 14300 0 0 1 0
322 66 14474 0 0 1 0
323 66 14361 0 0 1 0
324 67 14413 0 0 1 0
325 68 14469 0 0 0 0
326 68 14378 0 0 0 0
327 69 14536 0 0 0 0
328 68 14293 0 0 0 0
329 69 14450 0 0 0 0
330 69 14392 0 0 0 0
331 69 14355 0 0 0 0
332 69 14335 0 0 0 0
333 70 14498 0 0 0 0
334 70 14407 0 0 0 0
335 70 14405 0 0 0 0
336 70 14423 0 0 0 0
337 70 14452 0 0 0 0
338 70 14468 0 0 0 0
339 70 14402 0 0 0 0
340 70 14358 0 0 0 0
341 70 14377 0 0 0 0
342 70 14350 0 0 0 0
343 70 14344 0 0 0 0
344 70 14397 0 0 0 0
345 70 14423 0 0 0 0
346 70 14413 0 0 0 0
347 70 14411 0 0 0 0
348 70 14400 0 0 0 0
349 70 14376 0 0 0 0
350 70 14390 0 0 0 0
351 70 14409 0 0 0 0
352 70 14447 0 0 0 0
353 70 14428 0 0 0 0
354 70 14449 0 0 0 0
355 70 14425 0 0 0 0
356 70 14323 0 0 0 0
357 70 14302 0 0 0 0
358 70 14397 0 0 0 0
359 71 14562 0 0 0 0
360 71 14513 0 0 0 0
361 70 14304 0 0 0 0
362 70 14253 0 0 0 0
363 70 14314 0 0 0 0
364 71 14513 0 0 0 0
365 70 14379 0 0 0 0
366 70 14399 0 0 0 0
367 70 14418 0 0 0 0
368 70 14465 0 0 0 0
369 70 14437 0 0 0 0
370 70 14404 0 0 0 0
371 69 14202 0 0 0 0
372 69 14227 0 0 0 0
373 70 14403 0 0 0 0
374 71 14545 0 0 0 0
375 70 14306 0 0 0 0
376 70 14292 0 0 0 0
377 71 14443 0 0 0 0
378 71 14469 0 0 0 0
379 71 14493 0 0 0 0
380 70 14322 0 0 0 0
381 70 14377 0 0 0 0
382 70 14350 0 0 0 0
383 71 14554 0 0 0 0
384 71 14477 0 0 0 0
385 72 14552 0 0 0 0
386 71 14360 0 0 0 0
387 72 14562 0 0 0 0
388 71 14365 0 0 0 0
389 71 14396 0 0 0 0
390 71 14408 0 0 0 0
391 71 14398 0 0 0 0
392 71 14385 0 0 0 0
393 71 14361 0 0 0 0
394 71 14403 0 0 0 0
395 71 14417 0 0 0 0
396 70 14365 0 0 0 0
397 69 14346 0 0 0 0
398 69 14448 0 0 0 0
399 68 14241 0 0 0 0
400 69 14461 0 0 0 0
401 69 14447 0 0 0 0
402 69 14414 0 0 0 0
403 68 14234 0 0 0 0
404 69 14452 0 0 0 0
405 69 14405 0 0 0 0
406 69 14331 0 0 0 0
407 69 14269 0 0 0 0
408 70 14370 0 0 0 0
409 70 14310 0 0 0 0
410 70 14385 0 0 0 0
411 70 14450 0 0 0 0
412 70 14501 0 0 0 0
413 69 14308 0 0 0 0
414 69 14401 0 0 0 0
415 69 14393 0 0 0 0
416 69 14349 0 0 0 0
417 69 14375 0 0 0 0
418 69 14373 0 0 0 0
419 69 14373 0 0 0 0
420 70 14489 0 0 0 0
421 69 14363 0 0 0 0
422 69 14297 0 0 0 0
423 70 14427 0 0 0 0
424 70 14362 0 0 0 0
425 71 14563 0 0 0 0
426 70 14276 0 0 0 0
427 71 14467 0 0 0 0
428 71 14463 0 0 0 0
429 71 14492 0 0 0 0
430 71 14509 0 0 0 0
431 71 14525 0 0 0 0
432 70 14415 0 0 0 0
433 71 14548 0 0 0 0
434 71 14454 0 0 0 0
435 71 14459 0 0 0 0
436 70 14266 0 0 0 0
437 70 14227 0 0 0 0
438 71 14391 0 0 0 0
439 71 14413 0 0 0 0
440 71 14419 0 0 0 0
441 71 14409 0 0 0 0
442 70 14289 0 0 0 0
443 70 14384 0 0 0 0
444 69 14281 0 0 0 0
445 69 14317 0 0 0 0
446 69 14364 0 0 0 0
447 69 14368 0 0 0 0
448 70 14519 0 0 0 0
449 70 14504 0 0 0 0
450 70 14504 0 0 0 0
451 69 14286 0 0 0 0
452 69 14425 0 0 0 0
453 68 14290 0 0 0 0
454 69 14488 0 0 0 0
455 68 14275 0 0 0 0
456 69 14482 0 0 0 0
457 69 14532 0 0 0 0
458 68 14332 0 0 0 0
459 68 14380 0 0 0 0
460 68 14410 0 0 0 0
461 68 14394 0 0 0 0
462 68 14381 0 0 0 0
463 69 14479 0 0 0 0
464 70 14405 0 0 0 0
465 71 14492 0 0 0 0
466 70 14276 0 0 0 0
467 71 14473 0 0 0 0
468 71 14395 0 0 0 0
469 71 14326 0 0 0 0
470 72 14540 0 0 0 0
471 72 14486 0 0 0 0
472 71 14371 0 0 0 0
473 70 14263 0 0 0 0
474 70 14408 0 0 0 0
475 69 14347 0 0 0 0
476 68 14376 0 0 0 0
477 68 14424 0 0 0 0
478 68 14399 0 0 0 0
479 69 14523 0 0 0 0
480 68 14398 0 0 0 0
481 67 14271 0 0 1 1
482 67 14339 0 0 1 0
483 67 14376 0 0 1 0
484 67 14321 0 0 1 0
485 68 14495 0 0 1 0
486 68 14435 0 0 0 0
487 68 14459 0 0 0 0
488 68 14443 0 0 0 0
489 67 14307 0 0 1 1
490 68 14552 0 0 1 0
491 67 14386 0 0 1 0
492 67 14352 0 0 1 0
493 68 14519 0 0 1 0
494 68 14457 0 0 0 0
495 68 14393 0 0 0 0
496 68 14375 0 0 0 0
497 68 14375 0 0 0 0
498 68 14344 0 0 0 0
499 69 14518 0 0 0 0
500 68 14255 0 0 0 0
501 69 14392 0 0 0 0
502 69 14326 0 0 0 0
503 70 14420 0 0 0 0
504 71 14526 0 0 0 0
505 71 14408 0 0 0 0
506 71 14347 0 0 0 0
507 71 14314 0 0 0 0
508 72 14490 0 0 0 0
509 72 14430 0 0 0 0
510 72 14431 0 0 0 0
511 72 14319 0 0 0 0
512 73 14493 0 0 0 0
513 73 14466 0 0 0 0
514 73 14391 0 0 0 0
515 72 14256 0 0 0 0
516 72 14269 0 0 0 0
517 72 14379 0 0 0 0
518 72 14457 0 0 0 0
519 71 14333 0 0 0 0
520 71 14347 0 0 0 0
521 71 14435 0 0 0 0
522 71 14455 0 0 0 0
523 70 14337 0 0 0 0
524 70 14399 0 0 0 0
525 70 14415 0 0 0 0
526 70 14498 0 0 0 0
527 70 14511 0 0 0 0
528 70 14512 0 0 0 0
529 70 14416 0 0 0 0
530 70 14408 0 0 0 0
531 71 14582 0 0 0 0
532 70 14440 0 0 0 0
533 69 14269 0 0 0 0
534 69 14295 0 0 0 0
535 70 14482 0 0 0 0
536 70 14444 0 0 0 0
537 70 14393 0 0 0 0
538 70 14354 0 0 0 0
539 70 14414 0 0 0 0
540 70 14455 0 0 0 0
541 69 14330 0 0 0 0
542 69 14351 0 0 0 0
543 68 14200 0 0 0 0
544 69 14393 0 0 0 0
545 70 14559 0 0 0 0
546 69 14365 0 0 0 0
547 69 14383 0 0 0 0
548 69 14435 0 0 0 0
549 68 14311 0 0 0 0
550 68 14348 0 0 0 0
551 68 14310 0 0 0 0
552 68 14346 0 0 0 0
553 68 14364 0 0 0 0
554 68 14323 0 0 0 0
555 69 14524 0 0 0 0
556 69 14476 0 0 0 0
557 69 14381 0 0 0 0
558 70 14508 0 0 0 0
559 69 14286 0 0 0 0
560 69 14267 0 0 0 0
561 70 14425 0 0 0 0
562 70 14351 0 0 0 0
563 70 14344 0 0 0 0
564 70 14356 0 0 0 0
565 71 14517 0 0 0 0
566 71 14502 0 0 0 0
567 71 14444 0 0 0 0
568 71 14417 0 0 0 0
569 71 14393 0 0 0 0
570 71 14385 0 0 0 0
571 72 14571 0 0 0 0
572 72 14510 0 0 0 0
573 72 14527 0 0 0 0
574 72 14569 0 0 0 0
575 72 14506 0 0 0 0
576 72 14393 0 0 0 0
577 73 14457 0 0 0 0
578 72 14285 0 0 0 0
579 72 14306 0 0 0 0
580 72 14362 0 0 0 0
581 72 14428 0 0 0 0
582 72 14381 0 0 0 0
583 71 14232 0 0 0 0
584 71 14305 0 0 0 0
585 71 14318 0 0 0 0
586 71 14332 0 0 0 0
587 71 14413 0 0 0 0
588 71 14499 0 0 0 0
589 69 14237 0 0 0 0
590 70 14413 0 0 0 0
591 70 14427 0 0 0 0
592 70 14274 0 0 0 0
593 70 14305 0 0 0 0
594 70 14282 0 0 0 0
595 71 14549 0 0 0 0
596 70 14382 0 0 0 0
597 70 14395 0 0 0 0
598 70 14417 0 0 0 0
599 70 14395 0 0 0 0
600 70 14398 0 0 0 0
601 70 14384 0 0 0 0
602 71 14522 0 0 0 0
603 71 14496 0 0 0 0
604 71 14575 0 0 0 0
605 71 14532 0 0 0 0
606 70 14433 0 0 0 0
607 70 14417 0 0 0 0
608 70 14393 0 0 0 0
609 70 14435 0 0 0 0
610 69 14240 0 0 0 0
611 69 14355 0 0 0 0
612 69 14347 0 0 0 0
613 70 14580 0 0 0 0
614 68 14257 0 0 0 0
615 69 14327 0 0 0 0
616 69 14273 0 0 0 0
617 70 14410 0 0 0 0
618 71 14417 0 0 0 0
619 71 14301 0 0 0 0
620 72 14398 0 0 0 0
621 73 14453 0 0 0 0
622 73 14448 0 0 0 0
623 73 14425 0 0 0 0
624 73 14447 0 0 0 0
625 72 14227 0 0 0 0
626 73 14381 0 0 0 0
627 72 14339 0 0 0 0
628 72 14456 0 0 0 0
629 71 14394 0 0 0 0
630 70 14385 0 0 0 0
631 70 14429 0 0 0 0
632 70 14467 0 0 0 0
633 69 14332 0 0 0 0
634 70 14525 0 0 0 0
635 70 14455 0 0 0 0
636 70 14401 0 0 0 0
637 70 14400 0 0 0 0
638 70 14446 0 0 0 0
639 70 14382 0 0 0 0
640 71 14471 0 0 0 0
641 71 14404 0 0 0 0
642 71 14375 0 0 0 0
643 71 14335 0 0 0 0
644 71 14444 0 0 0 0
645 70 14333 0 0 0 0
646 70 14406 0 0 0 0
647 70 14405 0 0 0 0
648 69 14248 0 0 0 0
649 70 14515 0 0 0 0
650 70 14480 0 0 0 0
651 69 14365 0 0 0 0
652 68 14298 0 0 0 0
653 68 14382 0 0 0 0
654 68 14462 0 0 0 0
655 67 14377 0 0 1 1
656 67 14330 0 0 1 0
657 68 14500 0 0 1 0
658 68 14428 0 0 0 0
659 67 14261 0 0 0 0
660 67 14345 0 0 1 0
661 67 14358 0 0 1 1
662 67 14405 0 0 1 0
663 67 14405 0 0 1 0
664 67 14408 0 0 1 0
665 66 14221 0 0 1 0
666 67 14338 0 0 1 0
667 69 14590 0 0 0 0
668 68 14353 0 0 0 0
669 68 14370 0 0 0 0
670 68 14389 0 0 0 0
671 68 14395 0 0 0 0
672 70 14569 0 0 0 0
673 69 14353 0 0 0 0
674 69 14352 0 0 0 0
675 70 14555 0 0 0 0
676 69 14334 0 0 0 0
677 70 14436 0 0 0 0
678 70 14406 0 0 0 0
679 70 14396 0 0 0 0
680 71 14553 0 0 0 0
681 71 14469 0 0 0 0
682 70 14226 0 0 0 0
683 71 14373 0 0 0 0
684 70 14303 0 0 0 0
685 71 14465 0 0 0 0
686 71 14435 0 0 0 0
687 71 14383 0 0 0 0
688 71 14375 0 0 0 0
689 71 14534 0 0 0 0
690 70 14463 0 0 0 0
691 69 14292 0 0 0 0
692 69 14410 0 0 0 0
693 68 14347 0 0 0 0
694 68 14412 0 0 0 0
695 68 14419 0 0 0 0
696 68 14466 0 0 0 0
697 68 14435 0 0 0 0
698 68 14465 0 0 0 0
699 67 14284 0 0 1 1
700 68 14532 0 0 1 0
701 68 14362 0 0 0 0
702 68 14315 0 0 0 0
703 68 14432 0 0 0 0
704 68 14376 0 0 0 0
705 68 14410 0 0 0 0
706 68 14442 0 0 0 0
707 68 14469 0 0 0 0
708 68 14468 0 0 0 0
709 67 14336 0 0 1 1
710 66 14214 0 0 1 0
711 67 14499 0 0 1 0
712 66 14401 0 0 1 0
713 65 14326 0 0 1 0
714 65 14374 0 0 1 0
715 65 14465 0 0 1 1
716 64 14356 0 0 1 0
717 64 14340 0 0 1 0
718 64 14374 0 0 1 0
719 63 14279 0 0 1 0
720 63 14410 0 0 1 0
721 63 14480 0 0 1 1
722 63 14467 0 0 1 0
723 63 14450 0 0 1 0
724 63 14274 0 0 1 0
725 64 14365 0 0 1 0
726 65 14453 0 0 1 0
727 65 14272 0 0 1 1
728 66 14315 0 0 1 0
729 67 14418 0 0 1 0
730 68 14542 0 0 1 0
731 68 14446 0 0 0 0
732 68 14287 0 0 0 0
733 69 14387 0 0 0 0
734 70 14472 0 0 0 0
735 70 14332 0 0 0 0
736 71 14553 0 0 0 0
737 70 14351 0 0 0 0
738 70 14382 0 0 0 0
739 71 14530 0 0 0 0
740 70 14392 0 0 0 0
741 70 14389 0 0 0 0
742 70 14399 0 0 0 0
743 70 14403 0 0 0 0
744 70 14328 0 0 0 0
745 70 14310 0 0 0 0
746 70 14346 0 0 0 0
747 70 14403 0 0 0 0
748 70 14392 0 0 0 0
749 71 14571 0 0 0 0
750 71 14521 0 0 0 0
751 69 14280 0 0 0 0
752 69 14374 0 0 0 0
753 69 14431 0 0 0 0
754 68 14279 0 0 0 0
755 68 14346 0 0 0 0
756 68 14566 0 0 1 1
757 67 14438 0 0 1 0
758 67 14496 0 0 1 0
759 66 14379 0 0 1 0
760 65 14257 0 0 1 0
761 65 14416 0 0 1 0
762 64 14333 0 0 1 1
763 65 14456 0 0 1 0
764 66 14591 0 0 1 0
765 65 14374 0 0 1 0
766 66 14510 0 0 1 0
767 66 14447 0 0 1 0
768 66 14336 0 0 1 1
769 67 14434 0 0 1 0
770 67 14359 0 0 1 0
771 68 14396 0 0 0 0
772 69 14432 0 0 0 0
773 69 14376 0 0 0 0
774 69 14359 0 0 0 0
775 69 14424 0 0 0 0
776 68 14292 0 0 0 0
777 68 14284 0 0 0 0
778 68 14334 0 0 0 0
779 68 14377 0 0 0 0
780 68 14438 0 0 0 0
781 67 14320 0 0 1 1
782 67 14342 0 0 1 0
783 67 14470 0 0 1 0
784 66 14347 0 0 1 0
785 66 14383 0 0 1 0
786 67 14516 0 0 1 0
787 66 14240 0 0 1 1
788 67 14408 0 0 1 0
789 68 14547 0 0 1 0
790 67 14360 0 0 1 0
791 67 14397 0 0 1 0
792 67 14406 0 0 1 0
793 67 14446 0 0 1 1
794 66 14305 0 0 1 0
795 66 14337 0 0 1 0
796 67 14588 0 0 1 0
797 66 14295 0 0 1 0
798 66 14341 0 0 1 0
799 67 14516 0 0 1 1
800 67 14360 0 0 1 0
801 67 14370 0 0 1 0
802 67 14341 0 0 1 0
803 68 14472 0 0 0 0
804 68 14416 0 0 0 0
805 68 14327 0 0 0 0
806 69 14463 0 0 0 0
807 69 14364 0 0 0 0
808 69 14271 0 0 0 0
809 70 14429 0 0 0 0
810 70 14401 0 0 0 0
811 70 14440 0 0 0 0
812 69 14348 0 0 0 0
813 69 14391 0 0 0 0
814 70 14590 0 0 0 0
815 69 14500 0 0 0 0
816 68 14303 0 0 0 0
817 68 14373 0 0 0 0
818 68 14479 0 0 1 1
819 67 14349 0 0 1 0
820 67 14514 0 0 1 0
821 67 14482 0 0 1 0
822 67 14484 0 0 1 0
823 66 14325 0 0 1 0
824 67 14558 0 0 1 1
825 66 14346 0 0 1 0
826 66 14358 0 0 1 0
827 66 14248 0 0 1 0
828 67 14418 0 0 1 0
829 67 14413 0 0 1 0
830 67 14407 0 0 1 1
831 67 14393 0 0 1 0
832 68 14418 0 0 0 0
833 67 14333 0 0 1 0
834 67 14398 0 0 1 0
835 67 14408 0 0 1 0
836 66 14234 0 0 1 1
837 67 14481 0 0 1 0
838 66 14257 0 0 1 0
839 67 14509 0 0 1 0
840 67 14369 0 0 1 0
841 68 14495 0 0 1 0
842 68 14462 0 0 0 0
843 68 14485 0 0 1 1
844 66 14232 0 0 1 0
845 67 14503 0 0 1 0
846 66 14275 0 0 1 0
847 67 14456 0 0 1 0
848 67 14422 0 0 1 0
849 67 14315 0 0 1 1
850 68 14483 0 0 1 0
851 68 14464 0 0 0 0
852 67 14439 0 0 1 0
853 66 14414 0 0 1 0
854 65 14310 0 0 1 0
855 65 14430 0 0 1 1
856 65 14530 0 0 1 0
857 64 14349 0 0 1 0
858 64 14376 0 0 1 0
859 64 14470 0 0 1 0
860 64 14522 0 0 1 0
861 63 14451 0 0 1 1
862 62 14374 0 0 1 0
863 62 14362 0 0 1 0
864 62 14315 0 0 1 0
865 63 14434 0 0 1 0
866 64 14479 0 0 1 0
867 63 14124 1 0 1 1
868 64 14118 1 0 1 0
869 65 14129 1 0 1 0
870 66 14175 1 0 1 0
871 66 14024 1 0 0 0
872 66 13991 1 0 0 0
873 67 14221 1 0 0 0
874 67 14173 1 0 0 0
875 66 13998 1 0 0 0
876 67 14282 1 0 1 1
877 67 14203 1 0 0 0
878 66 13978 1 0 0 0
879 68 14397 0 0 0 0
880 68 14491 0 0 1 0
881 67 14451 0 0 1 0
882 66 14438 0 0 1 1
883 65 14358 0 0 1 0
884 66 14581 0 0 1 0
885 65 14306 0 0 1 0
886 66 14513 0 0 1 0
887 66 14425 0 0 1 0
888 66 14392 0 0 1 1
889 65 14226 0 0 1 0
890 66 14393 0 0 1 0
891 66 14455 0 0 1 0
892 66 14394 0 0 1 0
893 66 14337 0 0 1 0
894 66 14363 0 0 1 1
895 66 14390 0 0 1 0
896 66 14359 0 0 1 0
897 66 14448 0 0 1 0
898 66 14403 0 0 1 0
899 66 14395 0 0 1 0
900 66 14399 0 0 1 1
901 66 14450 0 0 1 0
902 66 14573 0 0 1 0
903 65 14413 0 0 1 0
904 64 14322 0 0 1 0
905 65 14525 0 0 1 0
906 65 14399 0 0 1 1
907 66 14511 0 0 1 0
908 66 14478 0 0 1 0
909 66 14340 0 0 1 0
910 66 14352 0 0 1 0
911 66 14421 0 0 1 0
912 66 14397 0 0 1 1
913 66 14391 0 0 1 0
914 66 14315 0 0 1 0
915 67 14418 0 0 1 0
916 67 14319 0 0 1 0
917 67 14258 0 0 0 0
918 68 14495 0 0 1 1
919 67 14335 0 0 1 0
920 66 14196 0 0 1 0
921 66 14352 0 0 1 0
922 65 14256 0 0 1 0
923 66 14557 0 0 1 0
924 65 14312 0 0 1 1
925 66 14416 0 0 1 0
926 64 14086 1 0 1 0
927 64 14134 1 0 1 0
928 65 14265 1 0 1 0
929 64 14167 1 0 1 0
