block n60 sum_rr60 bad60 hold drowsy
317 70 14332 0 0 0
318 70 14409 0 0 0
319 70 14420 0 0 0
320 70 14366 0 0 0
321 70 14321 0 0 0
322 70 14343 0 0 0
323 70 14426 0 0 0
324 70 14448 0 0 0
325 70 14396 0 0 0
326 69 14307 0 0 0
327 70 14485 0 0 0
328 70 14385 0 0 0
329 71 14558 0 0 0
330 70 14309 0 0 0
331 70 14326 0 0 0
332 70 14337 0 0 0
333 70 14357 0 0 0
334 71 14524 0 0 0
335 71 14438 0 0 0
336 71 14306 0 0 0
337 71 14327 0 0 0
338 72 14463 0 0 0
339 72 14449 0 0 0
340 71 14343 0 0 0
341 71 14297 0 0 0
342 72 14552 0 0 0
343 72 14553 0 0 0
344 71 14378 0 0 0
345 71 14459 0 0 0
346 70 14302 0 0 0
347 70 14282 0 0 0
348 70 14346 0 0 0
349 70 14411 0 0 0
350 70 14417 0 0 0
351 70 14420 0 0 0
352 71 14541 0 0 0
353 71 14492 0 0 0
354 71 14387 0 0 0
355 71 14347 0 0 0
356 72 14551 0 0 0
357 71 14325 0 0 0
358 71 14355 0 0 0
359 71 14509 0 0 0
360 71 14516 0 0 0
361 70 14301 0 0 0
362 70 14326 0 0 0
363 70 14273 0 0 0
364 70 14313 0 0 0
365 70 14312 0 0 0
366 70 14310 0 0 0
367 70 14312 0 0 0
368 70 14263 0 0 0
369 71 14488 0 0 0
370 71 14488 0 0 0
371 71 14352 0 0 0
372 71 14305 0 0 0
373 73 14541 0 0 0
374 73 14415 0 0 0
375 73 14407 0 0 0
376 73 14306 0 0 0
377 73 14376 0 0 0
378 73 14461 0 0 0
379 73 14478 0 0 0
380 73 14532 0 0 0
381 72 14328 0 0 0
382 72 14308 0 0 0
383 73 14465 0 0 0
384 73 14509 0 0 0
385 72 14408 0 0 0
386 72 14470 0 0 0
387 72 14472 0 0 0
388 72 14499 0 0 0
389 72 14407 0 0 0
390 72 14420 0 0 0
391 71 14299 0 0 0
392 71 14287 0 0 0
393 72 14484 0 0 0
394 72 14534 0 0 0
395 71 14386 0 0 0
396 70 14250 0 0 0
397 70 14338 0 0 0
398 70 14341 0 0 0
399 70 14384 0 0 0
400 70 14367 0 0 0
401 70 14403 0 0 0
402 70 14315 0 0 0
403 71 14379 0 0 0
404 71 14400 0 0 0
405 71 14398 0 0 0
406 71 14335 0 0 0
407 71 14309 0 0 0
408 73 14593 0 0 0
409 73 14447 0 0 0
410 73 14462 0 0 0
411 73 14434 0 0 0
412 73 14429 0 0 0
413 73 14437 0 0 0
414 73 14372 0 0 0
415 74 14511 0 0 0
416 74 14420 0 0 0
417 74 14393 0 0 0
418 74 14386 0 0 0
419 74 14461 0 0 0
420 72 14202 0 0 0
421 73 14445 0 0 0
422 73 14388 0 0 0
423 73 14355 0 0 0
424 73 14360 0 0 0
425 73 14330 0 0 0
426 74 14555 0 0 0
427 73 14447 0 0 0
428 72 14335 0 0 0
429 72 14346 0 0 0
430 72 14381 0 0 0
431 72 14276 0 0 0
432 74 14589 0 0 0
433 73 14375 0 0 0
434 73 14388 0 0 0
435 73 14398 0 0 0
436 73 14442 0 0 0
437 73 14450 0 0 0
438 72 14237 0 0 0
439 72 14252 0 0 0
440 73 14441 0 0 0
441 73 14400 0 0 0
442 73 14441 0 0 0
443 73 14497 0 0 0
444 72 14355 0 0 0
445 72 14379 0 0 0
446 72 14376 0 0 0
447 72 14452 0 0 0
448 71 14287 0 0 0
449 71 14443 0 0 0
450 71 14564 0 0 0
451 70 14424 0 0 0
452 70 14473 0 0 0
453 70 14487 0 0 0
454 70 14336 0 0 0
455 70 14285 0 0 0
456 70 14272 0 0 0
457 70 14306 0 0 0
458 70 14356 0 0 0
459 70 14273 0 0 0
460 72 14582 0 0 0
461 72 14424 0 0 0
462 72 14417 0 0 0
463 72 14378 0 0 0
464 72 14344 0 0 0
465 72 14341 0 0 0
466 72 14466 0 0 0
467 72 14513 0 0 0
468 72 14458 0 0 0
469 72 14383 0 0 0
470 73 14538 0 0 0
471 73 14573 0 0 0
472 72 14396 0 0 0
473 72 14400 0 0 0
474 72 14368 0 0 0
475 73 14519 0 0 0
476 73 14520 0 0 0
477 73 14410 0 0 0
478 73 14364 0 0 0
479 73 14413 0 0 0
480 73 14526 0 0 0
481 73 14501 0 0 0
482 72 14366 0 0 0
483 72 14337 0 0 0
484 72 14274 0 0 0
485 73 14427 0 0 0
486 73 14377 0 0 0
487 73 14306 0 0 0
488 74 14292 0 0 0
489 74 14389 0 0 0
490 74 14403 0 0 0
491 74 14331 0 0 0
492 74 14263 0 0 0
493 74 14307 0 0 0
494 74 14336 0 0 0
495 74 14365 0 0 0
496 74 14393 0 0 0
497 73 14242 0 0 0
498 73 14357 0 0 0
499 73 14487 0 0 0
500 72 14504 0 0 0
501 71 14352 0 0 0
502 71 14388 0 0 0
503 71 14413 0 0 0
504 71 14412 0 0 0
505 71 14454 0 0 0
506 71 14347 0 0 0
507 71 14334 0 0 0
508 71 14385 0 0 0
509 71 14390 0 0 0
510 71 14309 0 0 0
511 72 14394 0 0 0
512 72 14317 0 0 0
513 73 14500 0 0 0
514 73 14515 0 0 0
515 72 14345 0 0 0
516 72 14420 0 0 0
517 72 14486 0 0 0
518 71 14391 0 0 0
519 71 14408 0 0 0
520 71 14487 0 0 0
521 71 14549 0 0 0
522 71 14553 0 0 0
523 70 14410 0 0 0
524 69 14289 0 0 0
525 70 14453 0 0 0
526 70 14349 0 0 0
527 70 14395 0 0 0
528 70 14362 0 0 0
529 70 14343 0 0 0
530 71 14464 0 0 0
531 71 14472 0 0 0
532 71 14400 0 0 0
533 71 14422 0 0 0
534 70 14310 0 0 0
535 70 14397 0 0 0
536 71 14553 0 0 0
537 70 14404 0 0 0
538 70 14406 0 0 0
539 71 14460 0 0 0
540 71 14440 0 0 0
541 71 14375 0 0 0
542 71 14420 0 0 0
543 71 14398 0 0 0
544 71 14384 0 0 0
545 71 14355 0 0 0
546 72 14483 0 0 0
547 72 14442 0 0 0
548 72 14400 0 0 0
549 72 14352 0 0 0
550 72 14412 0 0 0
551 72 14499 0 0 0
552 72 14452 0 0 0
553 71 14300 0 0 0
554 71 14304 0 0 0
555 71 14392 0 0 0
556 71 14403 0 0 0
557 71 14328 0 0 0
558 71 14340 0 0 0
559 71 14340 0 0 0
560 71 14386 0 0 0
561 71 14378 0 0 0
562 71 14422 0 0 0
563 70 14248 0 0 0
564 70 14275 0 0 0
565 72 14562 0 0 0
566 72 14528 0 0 0
567 71 14299 0 0 0
568 71 14299 0 0 0
569 71 14535 0 0 0
570 70 14437 0 0 0
571 69 14284 0 0 0
572 70 14469 0 0 0
573 69 14340 0 0 0
574 69 14226 0 0 0
575 71 14568 0 0 0
576 70 14387 0 0 0
577 69 14332 0 0 0
578 69 14380 0 0 0
579 70 14585 0 0 0
580 69 14462 0 0 0
581 69 14342 0 0 0
582 69 14330 0 0 0
583 70 14517 0 0 0
584 69 14357 0 0 0
585 70 14522 0 0 0
586 70 14565 0 0 0
587 68 14250 0 0 0
588 69 14453 0 0 0
589 69 14340 0 0 0
590 69 14303 0 0 0
591 69 14262 0 0 0
592 70 14360 0 0 0
593 71 14422 0 0 0
594 72 14451 0 0 0
595 73 14455 0 0 0
596 73 14375 0 0 0
597 73 14336 0 0 0
598 73 14287 0 0 0
599 75 14529 0 0 0
600 75 14412 0 0 0
601 76 14538 0 0 0
602 75 14378 0 0 0
603 75 14394 0 0 0
604 75 14495 0 0 0
605 74 14424 0 0 0
606 73 14373 0 0 0
607 72 14343 0 0 0
608 72 14405 0 0 0
609 72 14407 0 0 0
610 72 14388 0 0 0
611 72 14409 0 0 0
612 72 14373 0 0 0
613 71 14240 0 0 0
614 72 14412 0 0 0
615 72 14375 0 0 0
616 72 14348 0 0 0
617 72 14324 0 0 0
618 73 14417 0 0 0
619 73 14462 0 0 0
620 73 14449 0 0 0
621 73 14473 0 0 0
622 73 14497 0 0 0
623 72 14306 0 0 0
624 73 14542 0 0 0
625 73 14500 0 0 0
626 73 14497 0 0 0
627 73 14526 0 0 0
628 73 14503 0 0 0
629 73 14485 0 0 0
630 73 14482 0 0 0
631 72 14242 0 0 0
632 73 14353 0 0 0
633 73 14371 0 0 0
634 73 14423 0 0 0
635 73 14460 0 0 0
636 72 14277 0 0 0
637 72 14351 0 0 0
638 72 14330 0 0 0
639 73 14449 0 0 0
640 72 14356 0 0 0
641 71 14248 0 0 0
642 71 14336 0 0 0
643 71 14383 0 0 0
644 70 14318 0 0 0
645 71 14433 0 0 0
646 71 14382 0 0 0
647 71 14353 0 0 0
648 71 14410 0 0 0
649 71 14433 0 0 0
650 71 14422 0 0 0
651 70 14281 0 0 0
652 71 14298 0 0 0
653 72 14418 0 0 0
654 72 14310 0 0 0
655 74 14584 0 0 0
656 74 14512 0 0 0
657 73 14354 0 0 0
658 73 14432 0 0 0
659 72 14342 0 0 0
660 73 14487 0 0 0
661 73 14483 0 0 0
662 72 14336 0 0 0
663 72 14370 0 0 0
664 72 14464 0 0 0
665 72 14456 0 0 0
666 72 14521 0 0 0
667 71 14366 0 0 0
668 71 14331 0 0 0
669 71 14369 0 0 0
670 71 14377 0 0 0
671 72 14519 0 0 0
672 71 14429 0 0 0
673 71 14400 0 0 0
674 72 14562 0 0 0
675 72 14500 0 0 0
676 72 14427 0 0 0
677 72 14458 0 0 0
678 71 14303 0 0 0
679 71 14311 0 0 0
680 71 14373 0 0 0
681 71 14368 0 0 0
682 71 14362 0 0 0
683 71 14412 0 0 0
684 70 14241 0 0 0
685 71 14362 0 0 0
686 71 14301 0 0 0
687 71 14344 0 0 0
688 71 14396 0 0 0
689 71 14327 0 0 0
690 73 14527 0 0 0
691 73 14499 0 0 0
692 72 14384 0 0 0
693 72 14343 0 0 0
694 72 14310 0 0 0
695 72 14272 0 0 0
696 73 14401 0 0 0
697 72 14294 0 0 0
698 72 14344 0 0 0
699 72 14335 0 0 0
700 73 14434 0 0 0
701 73 14369 0 0 0
702 72 14331 0 0 0
703 71 14279 0 0 0
704 72 14497 0 0 0
705 71 14426 0 0 0
706 71 14500 0 0 0
707 71 14493 0 0 0
708 71 14512 0 0 0
709 70 14359 0 0 0
710 70 14435 0 0 0
711 70 14457 0 0 0
712 68 14240 0 0 0
713 68 14407 0 0 0
714 68 14457 0 0 0
715 68 14346 0 0 0
716 68 14316 0 0 0
717 69 14447 0 0 0
718 69 14421 0 0 0
719 69 14394 0 0 0
720 69 14438 0 0 0
721 69 14414 0 0 0
722 70 14513 0 0 0
723 70 14501 0 0 0
724 70 14439 0 0 0
725 70 14383 0 0 0
726 70 14326 0 0 0
727 71 14461 0 0 0
728 71 14366 0 0 0
729 71 14334 0 0 0
730 71 14295 0 0 0
731 71 14287 0 0 0
732 72 14411 0 0 0
733 73 14583 0 0 0
734 72 14390 0 0 0
735 72 14317 0 0 0
736 73 14474 0 0 0
737 73 14456 0 0 0
738 73 14428 0 0 0
739 73 14465 0 0 0
740 73 14512 0 0 0
741 73 14523 0 0 0
742 73 14533 0 0 0
743 72 14452 0 0 0
744 71 14371 0 0 0
745 70 14236 0 0 0
746 70 14386 0 0 0
747 69 14311 0 0 0
748 69 14324 0 0 0
749 70 14483 0 0 0
750 70 14451 0 0 0
751 69 14337 0 0 0
752 69 14403 0 0 0
753 69 14445 0 0 0
754 68 14311 0 0 0
755 69 14474 0 0 0
756 69 14377 0 0 0
757 70 14503 0 0 0
758 70 14368 0 0 0
759 71 14481 0 0 0
760 71 14533 0 0 0
761 70 14342 0 0 0
762 69 14218 0 0 0
763 70 14430 0 0 0
764 70 14430 0 0 0
765 69 14227 0 0 0
766 70 14420 0 0 0
767 70 14405 0 0 0
768 70 14415 0 0 0
769 69 14255 0 0 0
770 69 14301 0 0 0
771 69 14342 0 0 0
772 69 14276 0 0 0
773 70 14434 0 0 0
774 71 14608 0 0 0
775 70 14347 0 0 0
776 71 14413 0 0 0
777 71 14405 0 0 0
778 71 14378 0 0 0
779 71 14410 0 0 0
780 71 14425 0 0 0
781 71 14435 0 0 0
782 71 14402 0 0 0
783 71 14394 0 0 0
784 71 14382 0 0 0
785 71 14415 0 0 0
786 71 14384 0 0 0
787 71 14414 0 0 0
788 70 14250 0 0 0
789 71 14525 0 0 0
790 70 14364 0 0 0
791 69 14258 0 0 0
792 69 14370 0 0 0
793 69 14437 0 0 0
794 69 14560 0 0 0
795 68 14406 0 0 0
796 68 14417 0 0 0
797 67 14321 0 0 1
798 67 14413 0 0 1
799 67 14463 0 0 1
800 67 14493 0 0 1
801 67 14370 0 0 1
802 68 14527 0 0 1
803 68 14391 0 0 0
804 69 14447 0 0 0
805 69 14387 0 0 0
806 69 14297 0 0 0
807 70 14485 0 0 0
808 70 14501 0 0 0
809 70 14430 0 0 0
810 70 14385 0 0 0
811 70 14324 0 0 0
812 70 14370 0 0 0
813 70 14339 0 0 0
814 70 14269 0 0 0
815 71 14405 0 0 0
816 71 14349 0 0 0
817 72 14462 0 0 0
818 73 14521 0 0 0
819 73 14379 0 0 0
820 73 14287 0 0 0
821 73 14273 0 0 0
822 74 14354 0 0 0
823 75 14500 0 0 0
824 75 14439 0 0 0
825 75 14510 0 0 0
826 74 14404 0 0 0
827 74 14506 0 0 0
828 73 14365 0 0 0
829 73 14408 0 0 0
830 72 14365 0 0 0
831 71 14335 0 0 0
832 71 14484 0 0 0
833 70 14364 0 0 0
834 69 14292 0 0 0
835 69 14393 0 0 0
836 69 14377 0 0 0
837 69 14341 0 0 0
838 70 14514 0 0 0
839 70 14454 0 0 0
840 69 14348 0 0 0
841 69 14402 0 0 0
842 68 14237 0 0 0
843 69 14405 0 0 0
844 69 14329 0 0 0
845 70 14487 0 0 0
846 70 14439 0 0 0
847 70 14383 0 0 0
848 70 14455 0 0 0
849 69 14360 0 0 0
850 69 14418 0 0 0
851 68 14255 0 0 0
852 69 14407 0 0 0
853 69 14438 0 0 0
854 70 14580 0 0 0
855 69 14360 0 0 0
856 69 14392 0 0 0
857 69 14450 0 0 0
858 69 14473 0 0 0
859 69 14489 0 0 0
860 68 14292 0 0 0
861 69 14504 0 0 0
862 68 14231 0 0 0
863 69 14452 0 0 0
864 69 14488 0 0 0
865 68 14262 0 0 0
866 68 14338 0 0 0
867 69 14576 0 0 0
868 69 14558 0 0 0
869 69 14461 0 0 0
870 69 14306 0 0 0
871 70 14399 0 0 0
872 70 14362 0 0 0
873 70 14339 0 0 0
874 71 14555 0 0 0
875 71 14524 0 0 0
876 70 14319 0 0 0
877 71 14510 0 0 0
878 71 14430 0 0 0
879 71 14339 0 0 0
880 71 14368 0 0 0
881 71 14419 0 0 0
882 70 14386 0 0 0
883 69 14296 0 0 0
884 70 14489 0 0 0
885 70 14446 0 0 0
886 69 14247 0 0 0
887 70 14353 0 0 0
888 70 14364 0 0 0
889 70 14402 0 0 0
890 69 14339 0 0 0
891 69 14464 0 0 0
892 68 14276 0 0 0
893 68 14341 0 0 0
894 69 14500 0 0 0
895 69 14499 0 0 0
896 68 14297 0 0 0
897 68 14314 0 0 0
898 69 14482 0 0 0
899 68 14433 0 0 0
900 68 14380 0 0 0
901 68 14378 0 0 0
902 69 14452 0 0 0
903 69 14280 0 0 0
904 71 14453 0 0 0
905 72 14435 0 0 0
906 72 14420 0 0 0
907 72 14398 0 0 0
908 72 14486 0 0 0
909 72 14469 0 0 0
910 72 14386 0 0 0
911 72 14292 0 0 0
912 73 14442 0 0 0
913 73 14445 0 0 0
914 73 14419 0 0 0
915 73 14481 0 0 0
916 71 14316 0 0 0
917 71 14414 0 0 0
918 70 14318 0 0 0
919 70 14361 0 0 0
920 71 14463 0 0 0
921 71 14391 0 0 0
922 71 14471 0 0 0
923 70 14395 0 0 0
924 70 14421 0 0 0
925 70 14285 0 0 0
926 70 14310 0 0 0
927 70 14446 0 0 0
928 70 14503 0 0 0
929 68 14247 0 0 0
930 69 14381 0 0 0
931 69 14405 0 0 0
932 68 14318 0 0 0
933 68 14380 0 0 0
934 68 14326 0 0 0
935 69 14456 0 0 0
936 69 14436 0 0 0
937 69 14360 0 0 0
938 69 14424 0 0 0
939 69 14412 0 0 0
940 69 14333 0 0 0
941 70 14488 0 0 0
942 70 14448 0 0 0
943 70 14363 0 0 0
944 71 14463 0 0 0
945 71 14463 0 0 0
946 71 14452 0 0 0
947 71 14435 0 0 0
948 71 14465 0 0 0
949 71 14596 0 0 0
950 70 14337 0 0 0
951 70 14221 0 0 0
952 71 14377 0 0 0
953 72 14434 0 0 0
954 72 14445 0 0 0
955 72 14410 0 0 0
956 72 14368 0 0 0
957 72 14402 0 0 0
958 72 14430 0 0 0
959 72 14392 0 0 0
960 72 14385 0 0 0
961 72 14348 0 0 0
962 73 14495 0 0 0
963 73 14429 0 0 0
964 73 14421 0 0 0
965 72 14275 0 0 0
966 72 14314 0 0 0
967 73 14442 0 0 0
968 73 14366 0 0 0
969 73 14255 0 0 0
970 73 14323 0 0 0
971 73 14260 0 0 0
972 74 14426 0 0 0
973 73 14304 0 0 0
974 73 14379 0 0 0
975 73 14533 0 0 0
976 72 14440 0 0 0
977 72 14454 0 0 0
978 72 14508 0 0 0
979 71 14385 0 0 0
980 70 14312 0 0 0
981 70 14476 0 0 0
982 70 14489 0 0 0
983 70 14542 0 0 0
984 68 14297 0 0 0
985 69 14535 0 0 0
986 68 14323 0 0 0
987 68 14279 0 0 0
988 69 14382 0 0 0
989 69 14354 0 0 0
990 69 14243 0 0 0
991 69 14262 0 0 0
992 70 14437 0 0 0
993 70 14370 0 0 0
994 70 14380 0 0 0
995 70 14333 0 0 0
996 71 14350 0 0 0
997 72 14368 0 0 0
998 73 14554 0 0 0
999 72 14447 0 0 0
1000 72 14437 0 0 0
1001 72 14507 0 0 0
1002 72 14570 0 0 0
1003 71 14401 0 0 0
1004 72 14549 0 0 0
1005 72 14433 0 0 0
1006 72 14298 0 0 0
1007 73 14483 0 0 0
1008 73 14488 0 0 0
1009 73 14416 0 0 0
1010 73 14342 0 0 0
1011 74 14449 0 0 0
1012 74 14437 0 0 0
1013 74 14362 0 0 0
1014 74 14288 0 0 0
1015 75 14390 0 0 0
1016 75 14414 0 0 0
1017 75 14431 0 0 0
1018 75 14438 0 0 0
1019 75 14361 0 0 0
1020 74 14285 0 0 0
1021 73 14405 0 0 0
1022 72 14409 0 0 0
1023 72 14428 0 0 0
1024 71 14306 0 0 0
1025 72 14455 0 0 0
1026 72 14462 0 0 0
1027 72 14463 0 0 0
1028 71 14320 0 0 0
1029 71 14350 0 0 0
1030 71 14359 0 0 0
1031 70 14308 0 0 0
1032 71 14422 0 0 0
1033 71 14291 0 0 0
1034 73 14466 0 0 0
1035 72 14243 0 0 0
1036 73 14534 0 0 0
1037 71 14275 0 0 0
1038 72 14422 0 0 0
1039 72 14432 0 0 0
1040 72 14372 0 0 0
1041 72 14364 0 0 0
1042 73 14499 0 0 0
1043 72 14332 0 0 0
1044 72 14509 0 0 0
1045 72 14537 0 0 0
1046 70 14253 0 0 0
1047 70 14399 0 0 0
1048 70 14371 0 0 0
1049 71 14556 0 0 0
1050 69 14258 0 0 0
1051 69 14330 0 0 0
1052 69 14322 0 0 0
1053 69 14432 0 0 0
1054 68 14426 0 0 0
1055 69 14581 0 0 0
1056 68 14335 0 0 0
1057 68 14383 0 0 0
1058 68 14524 0 0 1
1059 68 14497 0 0 1
1060 67 14301 0 0 1
1061 67 14239 0 0 0
1062 68 14501 0 0 1
1063 68 14551 0 0 1
1064 67 14522 0 0 1
1065 66 14319 0 0 1
1066 66 14301 0 0 1
1067 66 14384 0 0 1
