block n60 sum_rr60 hold drowsy
566 76 14320 0 0
567 77 14467 0 0
568 77 14454 0 0
569 77 14293 0 0
570 78 14374 0 0
571 79 14478 0 0
572 78 14314 0 0
573 77 14285 0 0
574 78 14481 0 0
575 77 14432 0 0
576 78 14498 0 0
577 78 14399 0 0
578 78 14477 0 0
579 77 14402 0 0
580 76 14344 0 0
581 76 14404 0 0
582 76 14473 0 0
583 75 14328 0 0
584 76 14503 0 0
585 76 14560 0 0
586 75 14334 0 0
587 75 14392 0 0
588 75 14408 0 0
589 75 14382 0 0
590 75 14348 0 0
591 75 14311 0 0
592 75 14322 0 0
593 76 14532 0 0
594 75 14347 0 0
595 75 14358 0 0
596 75 14367 0 0
597 75 14323 0 0
598 76 14508 0 0
599 76 14500 0 0
600 75 14301 0 0
601 75 14323 0 0
602 75 14363 0 0
603 76 14518 0 0
604 76 14480 0 0
605 75 14282 0 0
606 76 14453 0 0
607 76 14509 0 0
608 75 14313 0 0
609 76 14366 0 0
610 77 14338 0 0
611 78 14328 0 0
612 79 14492 0 0
613 78 14367 0 0
614 79 14520 0 0
615 79 14362 0 0
616 79 14335 0 0
617 80 14472 0 0
618 79 14341 0 0
619 79 14270 0 0
620 80 14476 0 0
621 79 14464 0 0
622 77 14369 0 0
623 76 14379 0 0
624 75 14245 0 0
625 77 14543 0 0
626 76 14337 0 0
627 75 14327 0 0
628 75 14338 0 0
629 75 14411 0 0
630 75 14445 0 0
631 75 14504 0 0
632 73 14283 0 0
633 74 14460 0 0
634 73 14297 0 0
635 74 14462 0 0
636 75 14436 0 0
637 75 14349 0 0
638 75 14358 0 0
639 75 14365 0 0
640 75 14417 0 0
641 75 14421 0 0
642 75 14344 0 0
643 75 14306 0 0
644 77 14540 0 0
645 76 14304 0 0
646 79 14590 0 0
647 78 14339 0 0
648 78 14506 0 0
649 77 14472 0 0
650 77 14484 0 0
651 77 14430 0 0
652 77 14510 0 0
653 76 14276 0 0
654 76 14354 0 0
655 76 14374 0 0
656 76 14382 0 0
657 76 14483 0 0
658 74 14324 0 0
659 74 14406 0 0
660 74 14336 0 0
661 74 14342 0 0
662 74 14364 0 0
663 74 14406 0 0
664 75 14454 0 0
665 75 14481 0 0
666 75 14397 0 0
667 75 14382 0 0
668 75 14361 0 0
669 75 14321 0 0
670 75 14332 0 0
671 76 14530 0 0
672 75 14462 0 0
673 75 14370 0 0
674 75 14350 0 0
675 76 14458 0 0
676 75 14314 0 0
677 76 14440 0 0
678 76 14402 0 0
679 76 14413 0 0
680 76 14400 0 0
681 76 14380 0 0
682 77 14541 0 0
683 76 14334 0 0
684 76 14321 0 0
685 76 14318 0 0
686 77 14458 0 0
687 76 14341 0 0
688 76 14356 0 0
689 75 14250 0 0
690 76 14517 0 0
691 76 14493 0 0
692 75 14350 0 0
693 75 14340 0 0
694 75 14333 0 0
695 75 14334 0 0
696 76 14433 0 0
697 76 14524 0 0
698 75 14356 0 0
699 76 14515 0 0
700 76 14431 0 0
701 77 14575 0 0
702 76 14337 0 0
703 76 14314 0 0
704 77 14473 0 0
705 77 14504 0 0
706 76 14290 0 0
707 77 14445 0 0
708 76 14308 0 0
709 76 14291 0 0
710 77 14489 0 0
711 76 14357 0 0
712 76 14393 0 0
713 76 14383 0 0
714 76 14389 0 0
715 76 14449 0 0
716 75 14272 0 0
717 76 14459 0 0
718 77 14575 0 0
719 76 14387 0 0
720 76 14427 0 0
721 76 14396 0 0
722 76 14399 0 0
723 76 14328 0 0
724 77 14470 0 0
725 77 14375 0 0
726 78 14369 0 0
727 80 14430 0 0
728 80 14507 0 0
729 79 14299 0 0
730 79 14384 0 0
731 79 14458 0 0
732 79 14463 0 0
733 79 14441 0 0
734 79 14378 0 0
735 79 14412 0 0
736 79 14450 0 0
737 78 14377 0 0
738 77 14400 0 0
739 75 14330 0 0
740 76 14399 0 0
741 76 14365 0 0
742 76 14383 0 0
743 76 14344 0 0
744 76 14332 0 0
745 77 14513 0 0
746 76 14358 0 0
747 76 14343 0 0
748 76 14365 0 0
749 76 14348 0 0
750 76 14341 0 0
751 77 14448 0 0
752 77 14305 0 0
753 78 14401 0 0
754 78 14311 0 0
755 79 14462 0 0
756 79 14433 0 0
757 78 14231 0 0
758 78 14304 0 0
759 79 14460 0 0
760 79 14311 0 0
761 79 14345 0 0
762 80 14500 0 0
763 79 14388 0 0
764 78 14488 0 0
765 77 14447 0 0
766 76 14414 0 0
767 76 14420 0 0
768 76 14425 0 0
769 76 14420 0 0
770 77 14524 0 0
771 77 14505 0 0
772 76 14439 0 0
773 76 14418 0 0
774 76 14382 0 0
775 77 14519 0 0
776 77 14390 0 0
777 77 14335 0 0
778 78 14479 0 0
779 77 14284 0 0
780 77 14321 0 0
781 78 14520 0 0
782 77 14369 0 0
783 76 14261 0 0
784 77 14434 0 0
785 77 14482 0 0
786 76 14355 0 0
787 76 14330 0 0
788 76 14323 0 0
789 77 14495 0 0
790 77 14411 0 0
791 77 14421 0 0
792 77 14399 0 0
793 77 14388 0 0
794 77 14343 0 0
795 78 14481 0 0
796 77 14372 0 0
797 77 14328 0 0
798 78 14508 0 0
799 77 14328 0 0
800 78 14560 0 0
801 77 14332 0 0
802 78 14300 0 0
803 80 14403 0 0
804 81 14471 0 0
805 80 14347 0 0
806 80 14450 0 0
807 80 14461 0 0
808 80 14465 0 0
809 80 14479 0 0
810 79 14339 0 0
811 80 14522 0 0
812 79 14318 0 0
813 79 14383 0 0
814 77 14372 0 0
815 75 14329 0 0
816 75 14467 0 0
817 74 14338 0 0
818 75 14443 0 0
819 74 14230 0 0
820 75 14400 0 0
821 75 14322 0 0
822 75 14360 0 0
823 75 14329 0 0
824 75 14390 0 0
825 75 14449 0 0
826 75 14403 0 0
827 75 14391 0 0
828 75 14367 0 0
829 76 14505 0 0
830 75 14372 0 0
831 75 14450 0 0
832 74 14253 0 0
833 74 14366 0 0
834 75 14508 0 0
835 74 14430 0 0
836 74 14339 0 0
837 74 14342 0 0
838 74 14393 0 0
839 75 14546 0 0
840 74 14319 0 0
841 75 14388 0 0
842 76 14464 0 0
843 76 14424 0 0
844 77 14541 0 0
845 77 14505 0 0
846 76 14285 0 0
847 77 14415 0 0
848 78 14458 0 0
849 79 14422 0 0
850 81 14508 0 0
851 81 14322 0 0
852 82 14443 0 0
853 81 14332 0 0
854 81 14376 0 0
855 81 14397 0 0
856 80 14351 0 0
857 81 14410 0 0
858 81 14435 0 0
859 80 14361 0 0
860 79 14459 0 0
861 78 14468 0 0
862 76 14417 0 0
863 75 14400 0 0
864 75 14332 0 0
865 76 14490 0 0
866 75 14382 0 0
867 75 14448 0 0
868 75 14449 0 0
869 74 14455 0 0
870 73 14316 0 0
871 73 14312 0 0
872 73 14253 0 0
873 74 14476 0 0
874 73 14251 0 0
875 73 14365 0 0
876 72 14439 0 1
877 71 14375 0 1
878 71 14398 0 1
879 71 14333 0 1
880 71 14265 0 1
881 72 14269 0 0
882 74 14581 0 0
883 75 14550 0 0
884 76 14553 0 0
885 75 14349 0 0
886 76 14500 0 0
887 76 14496 0 0
888 76 14468 0 0
889 76 14396 0 0
890 76 14349 0 0
891 76 14327 0 0
892 77 14517 0 0
893 75 14350 0 0
894 75 14377 0 0
895 74 14329 0 0
896 73 14305 0 0
897 73 14301 0 0
898 73 14304 0 0
899 73 14291 0 0
900 74 14452 0 0
901 74 14483 0 0
902 74 14485 0 0
903 74 14504 0 0
904 73 14325 0 0
905 74 14412 0 0
906 74 14313 0 0
907 74 14323 0 0
908 75 14530 0 0
909 75 14548 0 0
910 75 14535 0 0
911 75 14470 0 0
912 74 14285 0 0
913 74 14253 0 0
914 75 14402 0 0
915 75 14399 0 0
916 75 14390 0 0
917 75 14406 0 0
918 74 14338 0 0
919 75 14569 0 0
920 74 14389 0 0
921 74 14385 0 0
922 74 14320 0 0
923 74 14378 0 0
924 75 14485 0 0
925 75 14410 0 0
926 75 14407 0 0
927 75 14341 0 0
928 76 14450 0 0
929 76 14435 0 0
930 77 14537 0 0
931 76 14279 0 0
932 76 14257 0 0
933 77 14351 0 0
934 77 14369 0 0
935 78 14390 0 0
936 78 14340 0 0
937 79 14408 0 0
938 79 14396 0 0
939 79 14476 0 0
940 78 14375 0 0
941 78 14417 0 0
942 77 14284 0 0
943 78 14458 0 0
944 78 14442 0 0
945 77 14328 0 0
946 77 14423 0 0
947 76 14398 0 0
948 75 14324 0 0
949 74 14363 0 0
950 74 14400 0 0
951 74 14409 0 0
952 74 14409 0 0
953 74 14396 0 0
954 74 14393 0 0
955 74 14452 0 0
956 74 14460 0 0
957 74 14492 0 0
958 74 14398 0 0
959 75 14481 0 0
960 75 14424 0 0
961 75 14403 0 0
962 75 14403 0 0
963 75 14417 0 0
964 75 14387 0 0
965 75 14369 0 0
966 76 14516 0 0
967 75 14354 0 0
968 75 14353 0 0
969 76 14442 0 0
970 77 14489 0 0
971 77 14453 0 0
972 77 14487 0 0
973 77 14444 0 0
974 77 14410 0 0
975 77 14405 0 0
976 77 14421 0 0
977 77 14456 0 0
978 76 14327 0 0
979 76 14357 0 0
980 76 14333 0 0
981 75 14300 0 0
982 74 14359 0 0
983 73 14273 0 0
984 73 14364 0 0
985 73 14340 0 0
986 73 14360 0 0
987 73 14314 0 0
988 74 14481 0 0
989 74 14435 0 0
990 74 14402 0 0
991 74 14349 0 0
992 74 14505 0 0
993 74 14483 0 0
994 73 14291 0 0
995 74 14507 0 0
996 74 14486 0 0
997 73 14389 0 0
998 72 14253 0 0
999 72 14349 0 1
1000 71 14267 0 1
1001 71 14301 0 1
1002 72 14525 0 1
1003 72 14497 0 1
1004 72 14366 0 1
1005 72 14270 0 0
1006 74 14599 0 0
1007 73 14356 0 0
1008 73 14337 0 0
1009 74 14480 0 0
1010 74 14482 0 0
1011 74 14432 0 0
1012 75 14505 0 0
1013 75 14458 0 0
1014 74 14239 0 0
1015 75 14447 0 0
1016 74 14324 0 0
1017 74 14378 0 0
1018 73 14216 0 0
1019 74 14422 0 0
1020 74 14369 0 0
1021 74 14352 0 0
1022 74 14341 0 0
1023 75 14497 0 0
1024 74 14331 0 0
1025 74 14365 0 0
1026 74 14393 0 0
1027 74 14336 0 0
1028 75 14426 0 0
1029 76 14557 0 0
1030 76 14502 0 0
1031 75 14251 0 0
1032 76 14477 0 0
1033 76 14431 0 0
1034 76 14407 0 0
1035 76 14346 0 0
1036 78 14484 0 0
1037 79 14433 0 0
1038 80 14402 0 0
1039 80 14365 0 0
1040 81 14480 0 0
1041 80 14344 0 0
1042 81 14465 0 0
1043 81 14581 0 0
1044 80 14352 0 0
1045 80 14430 0 0
1046 80 14416 0 0
1047 79 14342 0 0
1048 78 14359 0 0
1049 77 14397 0 0
1050 77 14561 0 0
1051 76 14462 0 0
1052 75 14351 0 0
1053 76 14458 0 0
1054 75 14318 0 0
1055 75 14249 0 0
1056 76 14473 0 0
1057 76 14483 0 0
1058 76 14494 0 0
1059 76 14428 0 0
1060 75 14304 0 0
1061 75 14327 0 0
1062 75 14379 0 0
1063 75 14397 0 0
1064 75 14508 0 0
1065 74 14415 0 0
1066 74 14490 0 0
1067 74 14560 0 0
1068 72 14213 0 0
1069 73 14405 0 0
1070 73 14403 0 0
1071 73 14417 0 0
1072 73 14440 0 0
1073 73 14437 0 0
1074 72 14231 0 0
1075 72 14260 0 0
1076 72 14240 0 0
1077 73 14412 0 0
1078 73 14365 0 0
1079 73 14286 0 0
1080 75 14501 0 0
1081 74 14285 0 0
1082 75 14380 0 0
1083 75 14357 0 0
1084 76 14506 0 0
1085 76 14534 0 0
1086 76 14569 0 0
1087 76 14525 0 0
1088 76 14563 0 0
1089 75 14328 0 0
1090 75 14351 0 0
1091 75 14435 0 0
1092 75 14487 0 0
1093 74 14325 0 0
1094 73 14333 0 0
1095 73 14369 0 0
1096 73 14382 0 0
1097 73 14315 0 0
1098 73 14327 0 0
1099 73 14337 0 0
1100 74 14398 0 0
1101 74 14385 0 0
1102 74 14389 0 0
1103 74 14337 0 0
1104 73 14309 0 0
1105 74 14493 0 0
1106 74 14367 0 0
1107 75 14483 0 0
1108 75 14374 0 0
1109 75 14368 0 0
1110 75 14328 0 0
1111 75 14336 0 0
1112 75 14398 0 0
1113 75 14446 0 0
1114 75 14425 0 0
1115 75 14437 0 0
1116 75 14381 0 0
1117 75 14387 0 0
1118 75 14400 0 0
1119 75 14438 0 0
1120 74 14293 0 0
1121 75 14517 0 0
1122 75 14528 0 0
1123 75 14538 0 0
1124 73 14212 0 0
1125 74 14440 0 0
1126 74 14391 0 0
1127 74 14351 0 0
1128 75 14410 0 0
1129 76 14517 0 0
1130 76 14577 0 0
1131 75 14416 0 0
1132 75 14513 0 0
1133 74 14355 0 0
1134 73 14238 0 0
1135 74 14413 0 0
1136 75 14582 0 0
1137 74 14380 0 0
1138 74 14463 0 0
1139 73 14377 0 0
1140 72 14324 0 0
1141 71 14271 0 1
1142 71 14234 0 1
1143 71 14260 0 1
1144 72 14398 0 1
1145 72 14380 0 1
1146 73 14511 0 0
1147 72 14286 0 0
1148 73 14394 0 0
1149 73 14333 0 0
1150 73 14268 0 0
1151 75 14516 0 0
1152 75 14512 0 0
1153 75 14414 0 0
1154 75 14421 0 0
1155 75 14438 0 0
1156 75 14441 0 0
1157 75 14430 0 0
1158 75 14363 0 0
1159 76 14539 0 0
1160 75 14321 0 0
1161 75 14348 0 0
1162 76 14542 0 0
1163 75 14340 0 0
1164 75 14312 0 0
1165 76 14501 0 0
1166 76 14445 0 0
1167 76 14413 0 0
1168 76 14392 0 0
1169 76 14341 0 0
1170 76 14376 0 0
1171 76 14347 0 0
1172 76 14389 0 0
1173 77 14520 0 0
1174 76 14337 0 0
1175 76 14382 0 0
1176 77 14536 0 0
1177 76 14294 0 0
1178 77 14419 0 0
1179 77 14384 0 0
1180 77 14344 0 0
1181 77 14342 0 0
1182 78 14469 0 0
1183 78 14431 0 0
1184 78 14431 0 0
1185 77 14277 0 0
1186 78 14465 0 0
1187 78 14461 0 0
1188 77 14258 0 0
1189 78 14506 0 0
1190 77 14387 0 0
1191 77 14409 0 0
1192 77 14366 0 0
1193 78 14557 0 0
1194 77 14359 0 0
1195 77 14411 0 0
1196 77 14413 0 0
1197 77 14401 0 0
1198 77 14408 0 0
1199 77 14391 0 0
1200 77 14488 0 0
1201 76 14300 0 0
1202 77 14460 0 0
1203 77 14432 0 0
1204 76 14401 0 0
1205 75 14304 0 0
1206 75 14417 0 0
1207 74 14294 0 0
1208 74 14340 0 0
1209 74 14478 0 0
1210 73 14256 0 0
1211 73 14301 0 0
1212 74 14398 0 0
1213 74 14435 0 0
1214 73 14247 0 0
1215 74 14460 0 0
1216 74 14370 0 0
1217 74 14351 0 0
1218 74 14319 0 0
1219 75 14517 0 0
1220 75 14505 0 0
1221 75 14442 0 0
1222 75 14483 0 0
1223 75 14464 0 0
1224 75 14463 0 0
1225 75 14391 0 0
1226 75 14403 0 0
1227 74 14268 0 0
1228 75 14473 0 0
1229 75 14405 0 0
1230 76 14543 0 0
1231 76 14318 0 0
1232 77 14329 0 0
1233 78 14393 0 0
1234 78 14347 0 0
1235 79 14512 0 0
1236 78 14325 0 0
1237 78 14427 0 0
1238 78 14502 0 0
1239 78 14565 0 0
1240 77 14408 0 0
1241 77 14499 0 0
1242 76 14296 0 0
1243 76 14482 0 0
1244 75 14363 0 0
1245 74 14235 0 0
1246 75 14518 0 0
