block n60 sum_rr60 bad60 hold drowsy alert
133 58 14038 1 0 1 0
134 59 14192 1 0 1 0
135 59 14317 0 0 1 0
136 60 14399 0 0 1 0
137 61 14375 0 0 1 0
138 60 14051 1 0 0 0
139 60 14148 1 0 1 1
140 59 14003 1 0 1 0
141 59 14084 1 0 1 0
142 59 14230 1 0 1 0
143 58 14110 1 0 1 0
144 58 14143 1 0 1 0
145 57 14019 1 0 1 1
146 57 14095 1 0 1 0
147 57 14161 1 0 1 0
148 57 14150 1 0 1 0
149 56 14188 1 0 1 0
150 56 14375 0 0 1 0
151 56 14230 0 0 1 1
152 57 14326 0 0 1 0
153 59 14556 0 0 1 0
154 59 14322 0 0 1 0
155 60 14408 0 0 1 0
156 60 14347 0 0 1 0
157 61 14449 0 0 1 1
158 62 14483 0 0 0 0
159 62 14447 0 0 0 0
160 62 14469 0 0 0 0
161 62 14439 0 0 0 0
162 62 14425 0 0 0 0
163 62 14446 0 0 0 0
164 62 14449 0 0 0 0
165 62 14472 0 0 0 0
166 62 14568 0 0 1 1
167 60 14178 0 0 1 0
168 60 14310 0 0 1 0
169 61 14446 0 0 1 0
170 60 14433 0 0 1 0
171 59 14380 0 0 1 0
172 59 14461 0 0 1 1
173 58 14241 0 0 1 0
174 59 14503 0 0 1 0
175 59 14461 0 0 1 0
176 59 14344 0 0 1 0
177 59 14271 0 0 1 0
178 60 14255 0 0 1 1
179 62 14544 0 0 0 0
180 62 14391 0 0 0 0
181 61 14299 0 0 0 0
182 62 14360 0 0 0 0
183 63 14351 0 0 0 0
184 64 14393 0 0 0 0
185 65 14502 0 0 0 0
186 65 14292 0 0 0 0
187 66 14465 0 0 0 0
188 66 14568 0 0 0 0
189 65 14370 0 0 0 0
190 64 14337 0 0 0 0
191 64 14456 0 0 0 0
192 63 14329 0 0 0 0
193 63 14463 0 0 0 0
194 62 14428 0 0 0 0
195 61 14315 0 0 0 0
196 60 14233 0 0 1 1
197 61 14459 0 0 1 0
198 60 14360 0 0 1 0
199 59 14248 0 0 1 0
200 59 14328 0 0 1 0
201 59 14525 0 0 1 0
202 59 14635 0 0 1 1
203 57 14233 0 0 1 0
204 58 14492 0 0 1 0
205 58 14505 0 0 1 0
206 57 14218 0 0 1 0
207 58 14469 0 0 1 0
208 58 14401 0 0 1 1
209 57 14286 0 0 1 0
210 58 14534 0 0 1 0
211 58 14465 0 0 1 0
212 58 14453 0 0 1 0
213 58 14403 0 0 1 0
214 58 14303 0 0 1 1
215 59 14499 0 0 1 0
216 58 14341 0 0 1 0
217 58 14404 0 0 1 0
218 58 14453 0 0 1 0
219 58 14443 0 0 1 0
220 58 14484 0 0 1 1
221 58 14494 0 0 1 0
222 58 14488 0 0 1 0
223 57 14302 0 0 1 0
224 57 14296 0 0 1 0
225 57 14262 0 0 1 0
226 57 14312 0 0 1 1
227 58 14371 0 0 1 0
228 60 14460 0 0 1 0
229 61 14389 0 0 1 0
230 62 14575 0 0 1 0
231 61 14390 0 0 1 0
232 61 14458 0 0 1 1
233 60 14219 0 0 1 0
234 60 14266 0 0 1 0
235 61 14546 0 0 1 0
236 61 14545 0 0 1 0
237 61 14578 0 0 1 0
238 61 14576 0 0 1 1
239 59 14322 0 0 1 0
240 58 14403 0 0 1 0
241 57 14421 0 0 1 0
242 56 14204 0 0 1 0
243 57 14360 0 0 1 0
244 57 14292 0 0 1 1
245 58 14582 0 0 1 0
246 57 14365 0 0 1 0
247 57 14299 0 0 1 0
248 57 14342 0 0 1 0
249 57 14393 0 0 1 0
250 57 14406 0 0 1 1
251 57 14406 0 0 1 0
252 57 14413 0 0 1 0
253 57 14353 0 0 1 0
254 58 14602 0 0 1 0
255 57 14390 0 0 1 0
256 57 14402 0 0 1 1
257 57 14357 0 0 1 0
258 58 14543 0 0 1 0
259 58 14544 0 0 1 0
260 57 14328 0 0 1 0
261 57 14416 0 0 1 0
262 56 14231 0 0 1 1
263 57 14439 0 0 1 0
264 57 14408 0 0 1 0
265 57 14433 0 0 1 0
266 56 14200 0 0 1 0
267 58 14550 0 0 1 0
268 57 14329 0 0 1 1
269 57 14434 0 0 1 0
270 56 14293 0 0 1 0
271 56 14299 0 0 1 0
272 57 14504 0 0 1 0
273 57 14412 0 0 1 0
274 58 14575 0 0 1 1
275 58 14545 0 0 1 0
276 58 14471 0 0 1 0
277 57 14198 0 0 1 0
278 58 14400 0 0 1 0
279 57 14274 0 0 1 0
280 58 14531 0 0 1 1
281 58 14438 0 0 1 0
282 58 14364 0 0 1 0
283 58 14361 0 0 1 0
284 58 14374 0 0 1 0
285 58 14390 0 0 1 0
286 58 14353 0 0 1 1
287 57 14204 0 0 1 0
288 57 14305 0 0 1 0
289 58 14516 0 0 1 0
290 59 14583 0 0 1 0
291 58 14351 0 0 1 0
292 58 14393 0 0 1 1
293 57 14245 0 0 1 0
294 57 14338 0 0 1 0
295 57 14473 0 0 1 0
296 56 14240 0 0 1 0
297 56 14271 0 0 1 0
298 56 14384 0 0 1 1
299 57 14610 0 0 1 0
300 56 14370 0 0 1 0
301 56 14436 0 0 1 0
302 55 14417 0 0 1 0
303 55 14477 0 0 1 0
304 55 14465 0 0 1 1
305 55 14366 0 0 1 0
306 56 14487 0 0 1 0
307 56 14374 0 0 1 0
308 57 14568 0 0 1 0
309 56 14284 0 0 1 0
310 56 14276 0 0 1 1
311 56 14304 0 0 1 0
312 57 14472 0 0 1 0
313 57 14357 0 0 1 0
314 57 14305 0 0 1 0
315 58 14487 0 0 1 0
316 57 14255 0 0 1 1
317 58 14566 0 0 1 0
318 57 14394 0 0 1 0
319 57 14407 0 0 1 0
320 57 14467 0 0 1 0
321 57 14445 0 0 1 0
322 57 14398 0 0 1 1
323 58 14486 0 0 1 0
324 58 14454 0 0 1 0
325 57 14306 0 0 1 0
326 57 14361 0 0 1 0
327 57 14401 0 0 1 0
328 57 14365 0 0 1 1
329 57 14374 0 0 1 0
330 57 14370 0 0 1 0
331 57 14374 0 0 1 0
332 57 14303 0 0 1 0
333 58 14582 0 0 1 0
334 58 14541 0 0 1 1
335 57 14384 0 0 1 0
336 56 14244 0 0 1 0
337 57 14565 0 0 1 0
338 56 14312 0 0 1 0
339 56 14274 0 0 1 0
340 57 14527 0 0 1 1
341 57 14430 0 0 1 0
342 59 14559 0 0 1 0
343 58 14279 1 0 1 0
344 57 14068 1 0 1 0
345 57 14102 1 0 1 0
346 56 13983 1 0 1 1
347 56 14070 1 0 1 0
348 57 14295 1 0 1 0
349 56 13979 1 0 1 0
350 57 14188 1 0 1 0
351 57 14167 1 0 1 0
352 57 14046 1 0 1 1
353 57 14124 1 0 1 0
354 56 14174 1 0 1 0
355 57 14413 0 0 1 0
356 57 14375 0 0 1 0
357 57 14309 0 0 1 0
358 58 14494 0 0 1 1
359 58 14342 0 0 1 0
360 59 14435 0 0 1 0
361 60 14570 0 0 1 0
362 60 14539 0 0 1 0
363 61 14518 0 0 1 0
364 61 14472 0 0 1 1
365 60 14286 0 0 1 0
366 59 14195 0 0 1 0
367 59 14383 0 0 1 0
368 59 14527 0 0 1 0
369 58 14403 0 0 1 0
370 58 14500 0 0 1 1
371 57 14346 0 0 1 0
372 56 14241 0 0 1 0
373 56 14307 0 0 1 0
374 56 14255 0 0 1 0
375 56 14411 0 0 1 0
376 56 14428 0 0 1 1
377 58 14501 0 0 1 0
378 60 14553 0 0 1 0
379 60 14310 0 0 1 0
380 61 14363 0 0 1 0
381 62 14499 0 0 0 0
382 62 14431 0 0 0 0
383 62 14446 0 0 0 0
384 62 14507 0 0 0 0
385 62 14510 0 0 0 0
386 62 14568 0 0 1 1
387 60 14187 0 0 1 0
388 60 14277 0 0 1 0
389 60 14402 0 0 1 0
390 59 14327 0 0 1 0
391 59 14414 0 0 1 0
392 59 14493 0 0 1 1
393 58 14283 0 0 1 0
394 58 14395 0 0 1 0
395 59 14468 0 0 1 0
396 59 14287 0 0 1 0
397 59 14277 0 0 1 0
398 59 14232 0 0 1 1
399 61 14620 0 0 1 0
400 61 14514 0 0 1 0
401 60 14304 0 0 1 0
402 60 14401 0 0 1 0
403 61 14313 0 0 0 0
404 61 14327 0 0 1 1
405 61 14353 0 0 1 0
406 61 14323 0 0 0 0
407 60 14283 0 0 1 0
408 60 14448 0 0 1 0
409 60 14577 0 0 1 0
410 59 14447 0 0 1 1
411 58 14297 0 0 1 0
412 58 14396 0 0 1 0
413 58 14544 0 0 1 0
414 58 14507 0 0 1 0
415 57 14476 0 0 1 0
416 57 14364 0 0 1 1
417 58 14469 0 0 1 0
418 59 14361 0 0 1 0
419 59 14156 1 0 1 0
420 60 14282 1 0 1 0
421 59 14040 1 0 1 0
422 60 14274 1 0 1 1
423 59 14066 1 0 1 0
424 59 14037 1 0 1 0
425 60 14074 1 0 0 0
426 60 14007 1 0 0 0
427 61 14207 1 0 0 0
428 61 14185 1 0 0 0
429 60 14047 1 0 0 0
430 60 14122 1 0 1 1
431 61 14320 1 0 0 0
432 59 13936 1 0 1 0
433 61 14200 1 0 0 0
434 61 14088 1 0 0 0
435 61 14071 1 0 0 0
436 61 14153 1 0 0 0
437 60 14112 1 0 1 1
438 60 14212 1 0 1 0
439 59 14038 1 0 1 0
440 59 14057 1 0 1 0
441 60 14190 1 0 1 0
442 59 14035 1 0 1 0
443 60 14368 0 0 1 1
444 61 14582 0 0 1 0
445 60 14272 0 0 1 0
446 61 14325 0 0 1 0
447 63 14635 0 0 0 0
448 63 14496 0 0 0 0
449 63 14472 0 0 0 0
450 62 14276 0 0 0 0
451 62 14347 0 0 0 0
452 62 14354 0 0 0 0
453 63 14345 0 0 0 0
454 62 14201 1 0 0 0
455 61 14047 1 0 0 0
456 61 13954 1 0 0 0
457 61 14195 1 0 0 0
458 60 14226 1 0 1 1
459 59 14119 1 0 1 0
460 59 14147 1 0 1 0
461 60 14145 1 0 1 0
462 61 14232 1 0 0 0
463 61 14154 1 0 0 0
464 61 14159 1 0 0 0
465 61 14395 1 0 1 1
466 61 14369 0 0 1 0
467 61 14432 0 0 1 0
468 61 14548 0 0 1 0
469 61 14492 0 0 1 0
470 60 14247 0 0 1 0
471 60 14292 0 0 1 1
472 60 14344 0 0 1 0
473 60 14433 0 0 1 0
474 59 14352 0 0 1 0
475 59 14477 0 0 1 0
476 58 14352 0 0 1 0
477 57 14268 0 0 1 1
478 57 14327 0 0 1 0
479 57 14420 0 0 1 0
480 57 14434 0 0 1 0
481 56 14241 0 0 1 0
482 57 14468 0 0 1 0
483 57 14372 0 0 1 1
484 58 14472 0 0 1 0
485 57 14247 0 0 1 0
486 58 14419 0 0 1 0
487 58 14368 0 0 1 0
488 59 14517 0 0 1 0
489 59 14426 0 0 1 1
490 60 14612 0 0 1 0
491 60 14475 0 0 1 0
492 59 14205 0 0 1 0
493 60 14413 0 0 1 0
494 60 14385 0 0 1 0
495 60 14420 0 0 1 1
496 59 14288 0 0 1 0
497 59 14364 0 0 1 0
498 60 14537 0 0 1 0
499 60 14506 0 0 1 0
500 59 14353 0 0 1 0
501 59 14394 0 0 1 1
502 59 14462 0 0 1 0
503 58 14238 0 0 1 0
504 59 14469 0 0 1 0
505 59 14389 0 0 1 0
506 59 14343 0 0 1 0
507 60 14545 0 0 1 1
508 60 14395 0 0 1 0
509 60 14421 0 0 1 0
510 59 14335 0 0 1 0
511 59 14391 0 0 1 0
512 59 14335 0 0 1 0
513 59 14288 0 0 1 1
514 61 14367 0 0 1 0
515 62 14409 0 0 0 0
516 62 14337 0 0 0 0
517 62 14376 0 0 0 0
518 62 14500 0 0 0 0
519 61 14343 0 0 1 1
520 61 14473 0 0 1 0
521 62 14574 0 0 1 0
522 62 14417 0 0 0 0
523 62 14258 0 0 0 0
524 63 14434 0 0 0 0
525 64 14578 0 0 0 0
526 62 14292 0 0 0 0
527 63 14553 0 0 0 0
528 63 14419 0 0 0 0
529 64 14573 0 0 0 0
530 65 14506 0 0 0 0
531 65 14284 0 0 0 0
532 66 14322 0 0 0 0
533 66 14243 0 0 0 0
534 67 14331 0 0 0 0
535 68 14543 0 0 0 0
536 68 14462 0 0 0 0
537 68 14395 0 0 0 0
538 68 14432 0 0 0 0
539 67 14245 0 0 0 0
540 68 14558 0 0 0 0
541 67 14307 0 0 0 0
542 67 14276 0 0 0 0
543 67 14465 0 0 0 0
544 66 14570 0 0 0 0
545 64 14362 0 0 0 0
546 63 14461 0 0 0 0
547 62 14390 0 0 0 0
548 61 14286 0 0 0 0
549 60 14270 0 0 1 1
550 60 14438 0 0 1 0
551 59 14354 0 0 1 0
552 58 14278 0 0 1 0
553 58 14328 0 0 1 0
554 57 14382 0 0 1 0
555 57 14418 0 0 1 1
556 57 14240 0 0 1 0
557 59 14415 0 0 1 0
558 58 14130 1 0 1 0
559 57 14009 1 0 1 0
560 58 14371 1 0 1 0
561 57 14150 1 0 1 1
562 57 14208 1 0 1 0
563 57 14216 1 0 1 0
564 57 14126 1 0 1 0
565 57 14145 1 0 1 0
566 57 14094 1 0 1 0
567 59 14253 1 0 1 1
568 59 14318 1 0 1 0
569 58 14311 1 0 1 0
570 59 14421 0 0 1 0
571 61 14558 0 0 1 0
572 61 14261 0 0 0 0
573 63 14471 0 0 0 0
574 64 14299 0 0 0 0
575 65 14347 0 0 0 0
576 66 14564 0 0 0 0
577 66 14546 0 0 0 0
578 66 14419 0 0 0 0
579 65 14324 0 0 0 0
580 66 14387 0 0 0 0
581 66 14321 0 0 0 0
582 67 14481 0 0 0 0
583 67 14389 0 0 0 0
584 67 14390 0 0 0 0
585 66 14340 0 0 0 0
586 65 14398 0 0 0 0
587 65 14481 0 0 0 0
588 64 14313 0 0 0 0
589 64 14344 0 0 0 0
590 64 14423 0 0 0 0
591 63 14283 0 0 0 0
592 62 14249 0 0 0 0
593 62 14402 0 0 0 0
594 61 14341 0 0 1 1
595 60 14372 0 0 1 0
596 59 14368 0 0 1 0
597 60 14542 0 0 1 0
598 60 14484 0 0 1 0
599 59 14320 0 0 1 0
600 60 14483 0 0 1 1
601 61 14445 0 0 1 0
602 60 14186 1 0 1 0
603 60 14162 1 0 1 0
604 60 14110 1 0 1 0
605 60 14076 1 0 0 0
606 60 13998 1 0 0 0
607 60 14012 1 0 0 0
608 61 14196 1 0 0 0
609 60 13967 1 0 0 0
610 61 14185 1 0 0 0
611 62 14344 1 0 0 0
612 61 14177 1 0 0 0
613 59 14028 1 0 1 1
614 60 14318 0 0 1 0
615 61 14546 0 0 1 0
616 62 14588 0 0 1 0
617 62 14454 0 0 0 0
618 63 14630 0 0 0 0
619 63 14507 0 0 0 0
620 63 14420 0 0 0 0
621 63 14423 0 0 0 0
622 62 14214 0 0 0 0
623 63 14326 0 0 0 0
624 64 14309 0 0 0 0
625 66 14597 0 0 0 0
626 66 14545 0 0 0 0
627 65 14286 0 0 0 0
628 65 14360 0 0 0 0
629 65 14341 0 0 0 0
630 65 14338 0 0 0 0
631 65 14400 0 0 0 0
632 65 14360 0 0 0 0
633 66 14489 0 0 0 0
634 67 14553 0 0 0 0
635 67 14372 0 0 0 0
636 67 14350 0 0 0 0
637 67 14299 0 0 0 0
638 67 14248 0 0 0 0
639 68 14533 0 0 0 0
640 67 14359 0 0 0 0
641 67 14410 0 0 0 0
642 67 14418 0 0 0 0
643 67 14388 0 0 0 0
644 67 14431 0 0 0 0
645 67 14496 0 0 0 0
646 66 14362 0 0 0 0
647 65 14380 0 0 0 0
648 64 14332 0 0 0 0
649 63 14287 0 0 0 0
650 63 14409 0 0 0 0
651 63 14419 0 0 0 0
652 63 14453 0 0 0 0
653 63 14431 0 0 0 0
654 62 14247 0 0 0 0
655 63 14479 0 0 0 0
656 63 14438 0 0 0 0
657 62 14214 0 0 0 0
658 63 14460 0 0 0 0
659 63 14494 0 0 0 0
660 63 14530 0 0 0 0
661 63 14466 0 0 0 0
662 63 14397 0 0 0 0
663 62 14204 0 0 0 0
664 62 14249 0 0 0 0
665 63 14482 0 0 0 0
666 63 14486 0 0 0 0
667 62 14376 0 0 0 0
668 62 14501 0 0 0 0
669 62 14587 0 0 1 1
670 61 14416 0 0 1 0
671 61 14355 0 0 1 0
672 61 14411 0 0 1 0
673 60 14307 0 0 1 0
674 60 14451 0 0 1 0
675 60 14464 0 0 1 1
676 60 14525 0 0 1 0
677 59 14346 0 0 1 0
678 60 14512 0 0 1 0
679 60 14464 0 0 1 0
680 59 14217 0 0 1 0
681 59 14203 0 0 1 1
682 59 14284 0 0 1 0
683 59 14397 0 0 1 0
684 59 14447 0 0 1 0
685 60 14560 0 0 1 0
686 60 14396 0 0 1 0
687 60 14341 0 0 1 1
688 61 14484 0 0 1 0
689 60 14309 0 0 1 0
690 60 14403 0 0 1 0
691 60 14360 0 0 1 0
692 61 14547 0 0 1 0
693 61 14546 0 0 1 1
694 61 14456 0 0 1 0
695 61 14404 0 0 1 0
696 61 14318 0 0 0 0
697 61 14391 0 0 1 0
698 61 14440 0 0 1 0
699 61 14400 0 0 1 1
700 61 14328 0 0 1 0
701 62 14455 0 0 0 0
702 62 14347 0 0 0 0
703 62 14316 0 0 0 0
704 62 14257 0 0 0 0
705 63 14472 0 0 0 0
706 63 14436 0 0 0 0
707 63 14331 0 0 0 0
708 63 14396 0 0 0 0
709 63 14440 0 0 0 0
710 62 14310 0 0 0 0
711 62 14413 0 0 0 0
712 61 14379 0 0 1 1
713 61 14562 0 0 1 0
714 59 14292 0 0 1 0
715 59 14392 0 0 1 0
716 59 14507 0 0 1 0
717 58 14358 0 0 1 0
718 58 14368 0 0 1 1
719 58 14492 0 0 1 0
720 58 14495 0 0 1 0
721 58 14458 0 0 1 0
722 58 14431 0 0 1 0
723 58 14458 0 0 1 0
724 58 14420 0 0 1 1
725 58 14364 0 0 1 0
726 58 14365 0 0 1 0
727 58 14374 0 0 1 0
728 58 14393 0 0 1 0
729 58 14411 0 0 1 0
730 57 14306 0 0 1 1
731 57 14457 0 0 1 0
732 56 14215 0 0 1 0
733 56 14219 0 0 1 0
734 58 14512 0 0 1 0
735 58 14448 0 0 1 0
736 58 14377 0 0 1 1
737 58 14287 0 0 1 0
738 59 14413 0 0 1 0
739 59 14457 0 0 1 0
740 59 14490 0 0 1 0
741 58 14200 0 0 1 0
742 59 14421 0 0 1 1
743 59 14345 0 0 1 0
744 60 14611 0 0 1 0
745 59 14386 0 0 1 0
746 58 14334 0 0 1 0
747 58 14428 0 0 1 0
748 58 14464 0 0 1 1
749 57 14327 0 0 1 0
750 57 14435 0 0 1 0
751 57 14330 0 0 1 0
752 57 14256 0 0 1 0
753 58 14441 0 0 1 0
754 58 14361 0 0 1 1
755 58 14320 0 0 1 0
756 58 14265 0 0 1 0
757 59 14406 0 0 1 0
758 59 14387 0 0 1 0
759 59 14386 0 0 1 0
760 58 14187 0 0 1 1
761 60 14594 0 0 1 0
762 59 14340 0 0 1 0
763 59 14508 0 0 1 0
764 58 14311 0 0 1 0
765 58 14486 0 0 1 0
766 58 14547 0 0 1 1
767 57 14406 0 0 1 0
768 56 14273 0 0 1 0
769 56 14454 0 0 1 0
770 56 14544 0 0 1 0
771 55 14355 0 0 1 0
772 56 14650 0 0 1 1
773 54 14244 0 0 1 0
774 55 14493 0 0 1 0
775 55 14377 0 0 1 0
776 56 14643 0 0 1 0
777 55 14300 0 0 1 0
778 56 14306 0 0 1 1
779 57 14408 0 0 1 0
780 58 14509 0 0 1 0
781 58 14409 0 0 1 0
782 58 14286 0 0 1 0
783 59 14358 0 0 1 0
784 59 14265 0 0 1 1
785 60 14550 0 0 1 0
786 60 14493 0 0 1 0
787 60 14479 0 0 1 0
788 60 14229 0 0 1 0
789 62 14467 0 0 0 0
790 61 14331 0 0 1 1
791 61 14392 0 0 1 0
792 61 14385 0 0 1 0
793 61 14402 0 0 1 0
794 61 14535 0 0 1 0
795 61 14561 0 0 1 0
796 60 14307 0 0 1 1
797 60 14266 0 0 1 0
798 60 14290 0 0 1 0
799 60 14245 0 0 1 0
800 60 14546 0 0 1 0
801 58 14310 0 0 1 0
802 58 14476 0 0 1 1
803 58 14465 0 0 1 0
804 58 14522 0 0 1 0
805 57 14291 0 0 1 0
806 57 14247 0 0 1 0
807 57 14217 0 0 1 0
808 58 14427 0 0 1 1
809 58 14379 0 0 1 0
810 59 14528 0 0 1 0
811 59 14542 0 0 1 0
812 58 14219 0 0 1 0
813 59 14440 0 0 1 0
814 59 14333 0 0 1 1
815 59 14359 0 0 1 0
816 59 14318 0 0 1 0
817 60 14535 0 0 1 0
818 60 14498 0 0 1 0
819 60 14563 0 0 1 0
820 60 14536 0 0 1 1
821 61 14592 0 0 1 0
822 60 14397 0 0 1 0
823 59 14232 0 0 1 0
824 61 14499 0 0 1 0
825 61 14554 0 0 1 0
826 60 14400 0 0 1 1
827 60 14394 0 0 1 0
828 60 14425 0 0 1 0
829 60 14433 0 0 1 0
830 59 14255 0 0 1 0
831 59 14266 0 0 1 0
832 59 14360 0 0 1 1
833 58 14348 0 0 1 0
834 57 14154 0 0 1 0
835 58 14447 0 0 1 0
836 57 14472 0 0 1 0
837 57 14410 0 0 1 0
838 58 14567 0 0 1 1
839 57 14320 0 0 1 0
840 58 14488 0 0 1 0
841 58 14404 0 0 1 0
842 59 14515 0 0 1 0
843 59 14463 0 0 1 0
844 59 14331 0 0 1 1
845 59 14312 0 0 1 0
846 60 14626 0 0 1 0
847 59 14329 0 0 1 0
848 59 14338 0 0 1 0
849 59 14366 0 0 1 0
850 58 14212 0 0 1 1
851 59 14458 0 0 1 0
852 58 14307 0 0 1 0
853 58 14448 0 0 1 0
854 57 14327 0 0 1 0
855 57 14458 0 0 1 0
856 56 14420 0 0 1 1
857 56 14508 0 0 1 0
858 56 14423 0 0 1 0
859 56 14436 0 0 1 0
860 56 14370 0 0 1 0
861 56 14374 0 0 1 0
862 56 14365 0 0 1 1
863 56 14400 0 0 1 0
864 56 14421 0 0 1 0
865 56 14390 0 0 1 0
866 56 14340 0 0 1 0
867 56 14245 0 0 1 0
868 57 14344 0 0 1 1
869 57 14278 0 0 1 0
870 57 14278 0 0 1 0
871 58 14465 0 0 1 0
872 58 14481 0 0 1 0
873 58 14470 0 0 1 0
874 58 14431 0 0 1 1
875 58 14377 0 0 1 0
876 58 14356 0 0 1 0
877 59 14391 0 0 1 0
878 60 14333 1 0 1 0
879 60 14271 1 0 1 0
880 60 14356 1 0 1 1
881 59 14134 1 0 1 0
882 59 14173 1 0 1 0
883 59 14207 1 0 1 0
884 59 14197 1 0 1 0
885 58 13964 1 0 1 0
886 60 14290 1 0 1 1
887 61 14318 1 0 0 0
888 61 14225 1 0 0 0
889 60 14166 1 0 1 0
890 59 14255 0 0 1 0
891 59 14390 0 0 1 0
892 59 14386 0 0 1 1
893 60 14537 0 0 1 0
894 60 14447 0 0 1 0
895 60 14399 0 0 1 0
896 60 14408 0 0 1 0
897 61 14555 0 0 1 0
898 60 14380 0 0 1 1
899 59 14286 0 0 1 0
900 59 14325 0 0 1 0
901 59 14285 0 0 1 0
902 60 14488 0 0 1 0
903 60 14447 0 0 1 0
904 59 14207 0 0 1 1
905 59 14230 0 0 1 0
906 60 14407 0 0 1 0
907 60 14285 0 0 1 0
908 61 14341 0 0 1 0
909 61 14359 0 0 1 0
910 61 14420 0 0 1 1
911 61 14459 0 0 1 0
912 60 14272 0 0 1 0
913 60 14346 0 0 1 0
914 60 14394 0 0 1 0
915 60 14414 0 0 1 0
916 60 14437 0 0 1 1
917 60 14439 0 0 1 0
918 59 14324 0 0 1 0
919 59 14394 0 0 1 0
920 58 14349 0 0 1 0
921 58 14454 0 0 1 0
922 57 14311 0 0 1 1
923 57 14337 0 0 1 0
924 58 14517 0 0 1 0
925 58 14345 0 0 1 0
926 59 14474 0 0 1 0
927 58 14223 0 0 1 0
928 59 14534 0 0 1 1
929 58 14373 0 0 1 0
