block n60 sum_rr60 hold drowsy
118 71 14360 0 0
119 71 14394 0 0
120 71 14422 0 0
121 71 14388 0 0
122 71 14439 0 0
123 71 14418 0 0
124 71 14317 0 0
125 73 14557 0 0
126 73 14379 0 0
127 73 14414 0 0
128 73 14346 0 0
129 73 14372 0 0
130 73 14424 0 0
131 73 14453 0 0
132 73 14415 0 0
133 72 14273 0 0
134 72 14308 0 0
135 72 14353 0 0
136 72 14375 0 0
137 72 14403 0 0
138 73 14548 0 0
139 73 14410 0 0
140 73 14422 0 0
141 73 14361 0 0
142 73 14289 0 0
143 73 14242 0 0
144 74 14418 0 0
145 75 14572 0 0
146 75 14421 0 0
147 76 14530 0 0
148 76 14516 0 0
149 75 14283 0 0
150 75 14396 0 0
151 74 14312 0 0
152 75 14422 0 0
153 76 14487 0 0
154 76 14509 0 0
155 76 14526 0 0
156 75 14371 0 0
157 75 14403 0 0
158 75 14449 0 0
159 74 14302 0 0
160 74 14335 0 0
161 74 14415 0 0
162 73 14259 0 0
163 74 14468 0 0
164 73 14401 0 0
165 72 14406 0 0
166 72 14352 0 0
167 72 14392 0 0
168 72 14307 0 0
169 73 14401 0 0
170 72 14284 0 0
171 73 14449 0 0
172 73 14511 0 0
173 73 14454 0 0
174 73 14517 0 0
175 72 14355 0 0
176 72 14397 0 0
177 72 14402 0 0
178 71 14304 0 0
179 71 14406 0 0
180 71 14516 0 0
181 69 14260 0 0
182 71 14543 0 0
183 70 14329 0 0
184 70 14340 0 0
185 70 14439 0 0
186 70 14401 0 0
187 71 14506 0 0
188 71 14442 0 0
189 71 14433 0 0
190 71 14406 0 0
191 71 14286 0 0
192 71 14236 0 0
193 72 14439 0 0
194 71 14407 0 0
195 70 14349 0 0
196 70 14372 0 0
197 70 14427 0 0
198 69 14276 0 0
199 69 14443 0 0
200 68 14383 0 0
201 68 14413 0 0
202 68 14526 0 0
203 67 14400 0 0
204 67 14510 0 0
205 67 14500 0 0
206 66 14260 0 0
207 67 14450 0 0
208 67 14355 0 0
209 67 14274 0 0
210 68 14458 0 0
211 68 14264 0 0
212 69 14328 0 0
213 69 14306 0 0
214 70 14333 0 0
215 71 14514 0 0
216 71 14388 0 0
217 71 14299 0 0
218 72 14467 0 0
219 71 14386 0 0
220 71 14427 0 0
221 71 14461 0 0
222 71 14450 0 0
223 71 14500 0 0
224 71 14493 0 0
225 71 14407 0 0
226 71 14380 0 0
227 72 14472 0 0
228 72 14482 0 0
229 71 14319 0 0
230 72 14411 0 0
231 73 14348 0 0
232 73 14327 0 0
233 73 14304 0 0
234 73 14288 0 0
235 73 14280 0 0
236 74 14448 0 0
237 74 14480 0 0
238 74 14457 0 0
239 73 14274 0 0
240 73 14253 0 0
241 74 14465 0 0
242 73 14362 0 0
243 74 14517 0 0
244 74 14451 0 0
245 74 14468 0 0
246 74 14435 0 0
247 74 14508 0 0
248 72 14275 0 0
249 72 14400 0 0
250 71 14318 0 0
251 72 14515 0 0
252 71 14392 0 0
253 71 14386 0 0
254 71 14395 0 0
255 70 14349 0 0
256 70 14409 0 0
257 70 14454 0 0
258 70 14495 0 0
259 70 14426 0 0
260 71 14423 0 0
261 71 14361 0 0
262 71 14385 0 0
263 70 14314 0 0
264 70 14377 0 0
265 70 14406 0 0
266 70 14531 0 0
267 69 14400 0 0
268 69 14442 0 0
269 68 14233 0 0
270 68 14284 0 0
271 68 14395 0 0
272 67 14339 0 0
273 68 14465 0 0
274 69 14502 0 0
275 69 14432 0 0
276 70 14413 0 0
277 71 14510 0 0
278 70 14271 0 0
279 71 14370 0 0
280 72 14437 0 0
281 73 14500 0 0
282 73 14431 0 0
283 73 14340 0 0
284 74 14509 0 0
285 73 14362 0 0
286 73 14413 0 0
287 73 14390 0 0
288 73 14483 0 0
289 72 14354 0 0
290 73 14463 0 0
291 73 14489 0 0
292 72 14379 0 0
293 72 14464 0 0
294 72 14505 0 0
295 71 14315 0 0
296 71 14274 0 0
297 71 14268 0 0
298 71 14371 0 0
299 71 14413 0 0
300 71 14452 0 0
301 71 14462 0 0
302 71 14431 0 0
303 71 14332 0 0
304 72 14410 0 0
305 72 14313 0 0
306 72 14332 0 0
307 73 14509 0 0
308 73 14474 0 0
309 73 14472 0 0
310 73 14472 0 0
311 73 14420 0 0
312 73 14387 0 0
313 73 14380 0 0
314 73 14390 0 0
315 73 14502 0 0
316 71 14274 0 0
317 72 14514 0 0
318 72 14474 0 0
319 71 14308 0 0
320 72 14488 0 0
321 72 14436 0 0
322 72 14312 0 0
323 72 14256 0 0
324 72 14243 0 0
325 72 14243 0 0
326 72 14321 0 0
327 72 14380 0 0
328 72 14408 0 0
329 71 14388 0 0
330 70 14284 0 0
331 71 14477 0 0
332 69 14230 0 0
333 69 14321 0 0
334 69 14479 0 0
335 68 14405 0 0
336 68 14449 0 0
337 68 14477 0 0
338 68 14431 0 0
339 68 14333 0 0
340 70 14559 0 0
341 70 14324 0 0
342 71 14403 0 0
343 71 14318 0 0
344 73 14554 0 0
345 73 14531 0 0
346 73 14421 0 0
347 73 14379 0 0
348 74 14551 0 0
349 73 14361 0 0
350 73 14399 0 0
351 73 14406 0 0
352 72 14335 0 0
353 72 14425 0 0
354 72 14346 0 0
355 72 14440 0 0
356 71 14348 0 0
357 71 14322 0 0
358 71 14382 0 0
359 72 14482 0 0
360 71 14346 0 0
361 72 14551 0 0
362 72 14413 0 0
363 73 14448 0 0
364 74 14445 0 0
365 75 14462 0 0
366 75 14496 0 0
367 75 14453 0 0
368 75 14367 0 0
369 76 14495 0 0
370 76 14375 0 0
371 76 14355 0 0
372 77 14359 0 0
373 78 14391 0 0
374 78 14376 0 0
375 77 14298 0 0
376 77 14327 0 0
377 76 14331 0 0
378 76 14308 0 0
379 76 14319 0 0
380 76 14408 0 0
381 76 14396 0 0
382 76 14476 0 0
383 76 14532 0 0
384 75 14415 0 0
385 74 14240 0 0
386 75 14478 0 0
387 75 14535 0 0
388 73 14335 0 0
389 73 14320 0 0
390 74 14487 0 0
391 75 14520 0 0
392 76 14531 0 0
393 75 14288 0 0
394 75 14398 0 0
395 75 14341 0 0
396 75 14302 0 0
397 76 14455 0 0
398 76 14402 0 0
399 76 14344 0 0
400 77 14451 0 0
401 77 14416 0 0
402 76 14288 0 0
403 75 14272 0 0
404 74 14233 0 0
405 75 14462 0 0
406 75 14340 0 0
407 75 14423 0 0
408 75 14544 0 0
409 73 14330 0 0
410 72 14356 0 0
411 72 14430 0 0
412 72 14508 0 0
413 72 14542 0 0
414 72 14496 0 0
415 73 14522 0 0
416 73 14419 0 0
417 73 14436 0 0
418 73 14464 0 0
419 73 14439 0 0
420 73 14380 0 0
421 74 14508 0 0
422 75 14469 0 0
423 75 14354 0 0
424 75 14341 0 0
425 75 14347 0 0
426 75 14374 0 0
427 74 14273 0 0
428 75 14540 0 0
429 74 14364 0 0
430 74 14370 0 0
431 73 14238 0 0
432 74 14401 0 0
433 75 14438 0 0
434 74 14334 0 0
435 74 14408 0 0
436 74 14341 0 0
437 74 14349 0 0
438 74 14393 0 0
439 74 14417 0 0
440 74 14400 0 0
441 74 14395 0 0
442 75 14435 0 0
443 76 14462 0 0
444 76 14314 0 0
445 76 14305 0 0
446 78 14465 0 0
447 78 14431 0 0
448 78 14471 0 0
449 78 14397 0 0
450 78 14374 0 0
451 78 14423 0 0
452 77 14267 0 0
453 77 14304 0 0
454 76 14274 0 0
455 76 14394 0 0
456 75 14446 0 0
457 74 14479 0 0
458 72 14383 0 0
459 71 14309 0 0
460 71 14349 0 0
461 71 14429 0 0
462 71 14474 0 0
463 71 14505 0 0
464 71 14511 0 0
465 70 14399 0 0
466 70 14404 0 0
467 71 14527 0 0
468 70 14304 0 0
469 70 14311 0 0
470 70 14327 0 0
471 71 14553 0 0
472 70 14373 0 0
473 70 14397 0 0
474 70 14376 0 0
475 70 14364 0 0
476 70 14405 0 0
477 70 14374 0 0
478 70 14459 0 0
479 68 14268 0 0
480 69 14561 0 0
481 68 14372 0 0
482 68 14377 0 0
483 68 14287 0 0
484 69 14390 0 0
485 70 14428 0 0
486 70 14426 0 0
487 69 14286 0 0
488 69 14323 0 0
489 70 14543 0 0
490 69 14365 0 0
491 69 14359 0 0
492 69 14333 0 0
493 70 14567 0 0
494 69 14394 0 0
495 69 14343 0 0
496 70 14484 0 0
497 70 14426 0 0
498 70 14319 0 0
499 71 14443 0 0
500 72 14476 0 0
501 72 14355 0 0
502 73 14374 0 0
503 74 14455 0 0
504 74 14343 0 0
505 74 14219 0 0
506 75 14343 0 0
507 75 14401 0 0
508 74 14311 0 0
509 73 14325 0 0
510 73 14453 0 0
511 73 14415 0 0
512 72 14332 0 0
513 72 14360 0 0
514 72 14452 0 0
515 72 14469 0 0
516 71 14407 0 0
517 71 14429 0 0
518 71 14588 0 0
519 70 14474 0 0
520 70 14475 0 0
521 69 14314 0 0
522 69 14357 0 0
523 69 14476 0 0
524 69 14447 0 0
525 69 14454 0 0
526 69 14436 0 0
527 68 14252 0 0
528 69 14379 0 0
529 69 14416 0 0
530 69 14237 0 0
531 71 14457 0 0
532 71 14370 0 0
533 73 14586 0 0
534 73 14484 0 0
535 73 14374 0 0
536 73 14311 0 0
537 73 14371 0 0
538 73 14325 0 0
539 74 14528 0 0
540 74 14522 0 0
541 73 14327 0 0
542 73 14520 0 0
543 71 14309 0 0
544 71 14446 0 0
545 69 14236 0 0
546 69 14357 0 0
547 69 14437 0 0
548 68 14418 0 0
549 68 14467 0 0
550 67 14328 0 0
551 67 14389 0 0
552 67 14349 0 0
553 69 14582 0 0
554 68 14250 0 0
555 70 14500 0 0
556 70 14330 0 0
557 71 14470 0 0
558 72 14395 0 0
559 73 14428 0 0
560 73 14457 0 0
561 73 14439 0 0
562 73 14457 0 0
563 73 14390 0 0
564 73 14492 0 0
565 71 14364 0 0
566 71 14493 0 0
567 69 14262 0 0
568 68 14321 0 0
569 68 14430 0 0
570 66 14352 0 0
571 65 14385 0 0
572 65 14401 0 0
573 64 14262 0 0
574 64 14321 0 0
575 64 14445 0 0
576 64 14395 0 0
577 64 14302 0 0
578 65 14437 0 0
579 65 14402 0 0
580 66 14502 0 0
581 65 14261 0 0
582 66 14458 0 0
583 66 14417 0 0
584 66 14317 0 0
585 67 14489 0 0
586 67 14459 0 0
587 67 14425 0 0
588 66 14204 0 0
589 68 14556 0 0
590 68 14393 0 0
591 69 14516 0 0
592 69 14398 0 0
593 70 14612 0 0
594 69 14361 0 0
595 69 14265 0 0
596 69 14354 0 0
597 68 14263 0 0
598 68 14367 0 0
599 68 14391 0 0
600 68 14502 0 0
601 66 14213 0 0
602 66 14285 0 0
603 67 14426 0 0
604 67 14408 0 0
605 68 14385 0 0
606 69 14388 0 0
607 70 14454 0 0
608 71 14459 0 0
609 72 14440 0 0
610 74 14543 0 0
611 73 14249 0 0
612 74 14339 0 0
613 75 14450 0 0
614 76 14577 0 0
615 75 14382 0 0
616 75 14431 0 0
617 74 14332 0 0
618 74 14419 0 0
619 74 14455 0 0
620 74 14468 0 0
621 74 14432 0 0
622 73 14302 0 0
623 74 14441 0 0
624 74 14411 0 0
625 74 14402 0 0
626 74 14397 0 0
627 74 14379 0 0
628 74 14391 0 0
629 74 14396 0 0
630 74 14445 0 0
631 73 14343 0 0
632 73 14342 0 0
633 73 14360 0 0
634 73 14371 0 0
635 74 14410 0 0
636 76 14508 0 0
637 76 14416 0 0
638 76 14275 0 0
639 76 14299 0 0
640 76 14430 0 0
641 76 14425 0 0
642 76 14385 0 0
643 76 14356 0 0
644 76 14340 0 0
645 76 14407 0 0
646 76 14513 0 0
647 74 14347 0 0
648 72 14290 0 0
649 72 14421 0 0
650 71 14439 0 0
651 71 14494 0 0
652 71 14391 0 0
653 71 14352 0 0
654 71 14366 0 0
655 71 14461 0 0
656 70 14370 0 0
657 70 14437 0 0
658 70 14385 0 0
659 71 14532 0 0
660 71 14494 0 0
661 71 14429 0 0
662 71 14325 0 0
663 72 14438 0 0
664 72 14353 0 0
665 72 14403 0 0
666 72 14467 0 0
667 72 14396 0 0
668 73 14530 0 0
669 73 14403 0 0
670 73 14305 0 0
671 73 14332 0 0
672 74 14443 0 0
673 74 14466 0 0
674 74 14478 0 0
675 74 14407 0 0
676 75 14474 0 0
677 76 14485 0 0
678 76 14393 0 0
679 76 14372 0 0
680 76 14371 0 0
681 76 14398 0 0
682 76 14430 0 0
683 76 14388 0 0
684 75 14315 0 0
685 75 14376 0 0
686 75 14440 0 0
687 74 14379 0 0
688 73 14419 0 0
689 71 14263 0 0
690 71 14386 0 0
691 70 14300 0 0
692 70 14437 0 0
693 69 14339 0 0
694 69 14503 0 0
695 68 14430 0 0
696 68 14416 0 0
697 67 14263 0 0
698 67 14389 0 0
699 66 14268 0 0
700 66 14364 0 0
701 66 14401 0 0
702 66 14409 0 0
703 67 14550 0 0
704 67 14421 0 0
705 67 14362 0 0
706 67 14307 0 0
707 68 14430 0 0
708 68 14436 0 0
709 69 14520 0 0
710 69 14340 0 0
711 70 14403 0 0
712 71 14323 0 0
713 73 14406 0 0
714 73 14296 0 0
715 73 14349 0 0
716 73 14315 0 0
717 74 14438 0 0
718 74 14421 0 0
719 74 14403 0 0
720 74 14432 0 0
721 74 14401 0 0
722 74 14379 0 0
723 74 14398 0 0
724 73 14392 0 0
725 72 14395 0 0
726 72 14472 0 0
727 72 14410 0 0
728 72 14459 0 0
729 72 14422 0 0
730 73 14485 0 0
731 73 14438 0 0
732 72 14238 0 0
733 72 14303 0 0
734 72 14390 0 0
735 73 14571 0 0
736 73 14499 0 0
737 73 14482 0 0
738 72 14321 0 0
739 72 14420 0 0
740 72 14319 0 0
741 73 14517 0 0
742 72 14336 0 0
743 72 14292 0 0
744 74 14563 0 0
745 74 14409 0 0
746 75 14516 0 0
747 74 14273 0 0
748 74 14318 0 0
749 74 14338 0 0
750 76 14569 0 0
751 75 14284 0 0
752 75 14416 0 0
753 74 14247 0 0
754 75 14475 0 0
755 74 14374 0 0
756 73 14280 0 0
757 73 14360 0 0
758 72 14254 0 0
759 73 14482 0 0
760 73 14443 0 0
761 73 14517 0 0
762 72 14405 0 0
763 72 14403 0 0
764 72 14426 0 0
765 72 14531 0 0
766 71 14368 0 0
767 72 14569 0 0
768 71 14362 0 0
769 71 14377 0 0
770 71 14435 0 0
771 71 14412 0 0
772 71 14471 0 0
773 71 14316 0 0
774 72 14284 0 0
775 74 14534 0 0
776 74 14392 0 0
777 74 14295 0 0
778 74 14322 0 0
779 74 14272 0 0
780 75 14433 0 0
781 75 14416 0 0
782 76 14531 0 0
783 75 14322 0 0
784 75 14253 0 0
785 76 14489 0 0
786 75 14444 0 0
787 74 14288 0 0
788 75 14424 0 0
789 75 14434 0 0
790 75 14388 0 0
791 76 14479 0 0
792 76 14408 0 0
793 76 14447 0 0
794 75 14240 0 0
795 75 14333 0 0
796 76 14503 0 0
797 75 14277 0 0
798 75 14318 0 0
799 76 14467 0 0
800 75 14368 0 0
801 75 14384 0 0
802 75 14420 0 0
803 74 14369 0 0
804 74 14499 0 0
805 74 14478 0 0
806 74 14560 0 0
807 73 14433 0 0
808 72 14292 0 0
809 72 14476 0 0
810 72 14564 0 0
811 70 14375 0 0
812 70 14453 0 0
813 70 14513 0 0
814 70 14495 0 0
815 69 14311 0 0
816 69 14320 0 0
817 69 14422 0 0
818 69 14310 0 0
819 69 14443 0 0
820 68 14401 0 0
821 68 14394 0 0
822 68 14354 0 0
823 68 14331 0 0
824 68 14309 0 0
825 68 14244 0 0
826 68 14216 0 0
827 70 14571 0 0
828 70 14506 0 0
829 70 14430 0 0
830 70 14468 0 0
831 71 14485 0 0
832 72 14545 0 0
833 71 14288 0 0
834 71 14306 0 0
835 72 14431 0 0
836 73 14509 0 0
837 73 14414 0 0
838 73 14417 0 0
839 72 14247 0 0
840 72 14305 0 0
841 72 14305 0 0
842 72 14362 0 0
843 72 14353 0 0
844 72 14330 0 0
845 73 14504 0 0
846 73 14489 0 0
847 73 14533 0 0
848 72 14359 0 0
849 72 14388 0 0
850 73 14493 0 0
851 73 14501 0 0
852 73 14369 0 0
853 74 14486 0 0
854 73 14372 0 0
855 73 14427 0 0
856 73 14406 0 0
857 73 14454 0 0
858 72 14280 0 0
859 72 14306 0 0
860 72 14423 0 0
861 72 14536 0 0
862 71 14468 0 0
863 70 14306 0 0
864 70 14402 0 0
865 69 14358 0 0
866 70 14472 0 0
867 69 14245 0 0
868 69 14361 0 0
869 69 14411 0 0
870 69 14419 0 0
871 69 14337 0 0
872 69 14348 0 0
873 69 14375 0 0
874 68 14214 0 0
875 70 14534 0 0
876 70 14469 0 0
877 70 14370 0 0
878 70 14260 0 0
879 71 14554 0 0
880 71 14508 0 0
881 70 14256 0 0
882 71 14430 0 0
883 71 14441 0 0
884 71 14455 0 0
885 71 14402 0 0
886 71 14432 0 0
887 70 14335 0 0
888 70 14449 0 0
889 69 14299 0 0
890 69 14448 0 0
891 69 14329 0 0
892 69 14295 0 0
893 70 14453 0 0
894 70 14421 0 0
895 70 14469 0 0
896 70 14421 0 0
897 70 14320 0 0
898 71 14409 0 0
899 71 14378 0 0
900 71 14331 0 0
901 72 14529 0 0
902 72 14490 0 0
903 72 14457 0 0
904 72 14490 0 0
905 71 14366 0 0
906 71 14470 0 0
907 70 14332 0 0
908 70 14427 0 0
909 69 14389 0 0
910 68 14336 0 0
911 68 14438 0 0
912 67 14355 0 0
913 67 14399 0 0
914 66 14237 0 0
915 66 14316 0 0
916 67 14372 0 0
917 67 14369 0 0
918 68 14414 0 0
919 69 14400 0 0
920 69 14306 0 0
921 70 14462 0 0
922 71 14516 0 0
923 72 14396 0 0
924 73 14406 0 0
925 73 14404 0 0
926 73 14408 0 0
927 73 14387 0 0
928 72 14273 0 0
929 73 14444 0 0
930 72 14357 0 0
931 71 14366 0 0
932 71 14352 0 0
933 72 14484 0 0
934 72 14368 0 0
935 72 14323 0 0
936 72 14357 0 0
937 73 14414 0 0
938 74 14530 0 0
939 74 14500 0 0
940 73 14369 0 0
941 73 14371 0 0
942 73 14285 0 0
943 74 14439 0 0
944 74 14476 0 0
945 72 14210 0 0
946 72 14405 0 0
947 70 14320 0 0
948 70 14459 0 0
949 69 14407 0 0
950 68 14296 0 0
951 68 14386 0 0
952 68 14431 0 0
953 68 14404 0 0
954 69 14579 0 0
955 69 14507 0 0
956 69 14370 0 0
957 70 14416 0 0
958 71 14519 0 0
959 72 14549 0 0
960 72 14469 0 0
961 72 14371 0 0
962 73 14479 0 0
963 73 14439 0 0
964 73 14399 0 0
965 73 14403 0 0
966 72 14232 0 0
967 72 14270 0 0
968 72 14345 0 0
969 72 14490 0 0
970 71 14404 0 0
971 71 14465 0 0
972 70 14358 0 0
973 71 14401 0 0
974 71 14295 0 0
975 72 14406 0 0
976 72 14397 0 0
977 72 14474 0 0
978 71 14392 0 0
979 71 14482 0 0
980 70 14399 0 0
981 70 14481 0 0
982 69 14232 0 0
983 69 14259 0 0
984 70 14331 0 0
985 69 14327 0 0
986 69 14534 0 0
987 68 14422 0 0
988 68 14401 0 0
989 68 14290 0 0
990 70 14475 0 0
991 71 14394 0 0
992 72 14479 0 0
993 72 14344 0 0
994 73 14516 0 0
995 73 14495 0 0
996 72 14350 0 0
997 72 14380 0 0
998 72 14323 0 0
999 72 14262 0 0
1000 73 14485 0 0
1001 73 14531 0 0
1002 71 14320 0 0
1003 70 14378 0 0
1004 70 14500 0 0
1005 70 14449 0 0
1006 68 14252 0 0
1007 67 14245 0 0
1008 68 14476 0 0
1009 67 14393 0 0
1010 66 14363 0 0
1011 66 14520 0 0
1012 65 14448 0 0
1013 64 14329 0 0
1014 64 14427 0 0
1015 63 14282 0 1
1016 63 14340 0 1
1017 62 14260 0 1
1018 64 14508 0 1
1019 65 14480 0 0
1020 66 14504 0 0
1021 67 14425 0 0
1022 68 14406 0 0
1023 68 14291 0 0
1024 69 14382 0 0
1025 69 14353 0 0
1026 70 14454 0 0
1027 71 14577 0 0
1028 71 14441 0 0
1029 71 14357 0 0
1030 71 14339 0 0
1031 71 14441 0 0
1032 70 14420 0 0
1033 69 14460 0 0
1034 68 14442 0 0
1035 68 14504 0 0
1036 67 14278 0 0
1037 68 14499 0 0
1038 68 14468 0 0
1039 67 14327 0 0
1040 67 14356 0 0
1041 69 14550 0 0
1042 69 14409 0 0
1043 69 14357 0 0
1044 69 14377 0 0
1045 70 14464 0 0
1046 71 14414 0 0
1047 72 14385 0 0
1048 72 14401 0 0
1049 73 14401 0 0
1050 72 14221 0 0
1051 73 14406 0 0
1052 74 14384 0 0
1053 73 14375 0 0
1054 73 14506 0 0
1055 73 14491 0 0
1056 73 14396 0 0
1057 73 14286 0 0
1058 73 14360 0 0
1059 73 14432 0 0
1060 74 14456 0 0
1061 73 14413 0 0
1062 73 14443 0 0
1063 73 14356 0 0
1064 72 14447 0 0
1065 71 14373 0 0
1066 71 14347 0 0
1067 71 14326 0 0
1068 71 14360 0 0
1069 71 14524 0 0
1070 70 14452 0 0
1071 68 14237 0 0
1072 68 14465 0 0
1073 68 14381 0 0
1074 70 14544 0 0
1075 71 14542 0 0
1076 71 14272 0 0
1077 72 14352 0 0
1078 72 14346 0 0
1079 73 14512 0 0
1080 73 14447 0 0
1081 72 14253 0 0
1082 73 14373 0 0
1083 74 14407 0 0
1084 74 14326 0 0
1085 74 14352 0 0
1086 72 14211 0 0
1087 71 14402 0 0
1088 70 14542 0 0
1089 69 14513 0 0
1090 68 14512 0 0
1091 66 14283 0 0
1092 65 14299 0 0
1093 66 14548 0 0
1094 65 14382 0 0
1095 64 14367 0 0
1096 64 14486 0 1
1097 63 14374 0 1
1098 64 14605 0 1
1099 63 14376 0 1
1100 63 14340 0 1
1101 63 14264 0 1
1102 63 14213 0 0
1103 64 14414 0 0
1104 65 14445 0 0
1105 66 14366 0 0
1106 68 14541 0 0
1107 69 14547 0 0
1108 69 14394 0 0
1109 69 14357 0 0
1110 69 14240 0 0
1111 70 14348 0 0
1112 71 14428 0 0
1113 72 14399 0 0
1114 73 14493 0 0
1115 73 14372 0 0
1116 73 14356 0 0
1117 72 14311 0 0
1118 71 14245 0 0
1119 71 14327 0 0
1120 71 14268 0 0
1121 73 14590 0 0
1122 73 14440 0 0
1123 74 14395 0 0
1124 75 14369 0 0
1125 76 14537 0 0
1126 76 14458 0 0
1127 76 14492 0 0
1128 76 14487 0 0
1129 76 14359 0 0
1130 76 14379 0 0
1131 76 14332 0 0
1132 76 14474 0 0
1133 75 14357 0 0
1134 75 14373 0 0
1135 75 14427 0 0
1136 75 14460 0 0
1137 74 14407 0 0
1138 74 14390 0 0
1139 74 14366 0 0
1140 74 14307 0 0
1141 75 14500 0 0
1142 75 14555 0 0
1143 75 14574 0 0
1144 75 14476 0 0
1145 74 14322 0 0
1146 74 14452 0 0
1147 73 14416 0 0
1148 71 14297 0 0
1149 71 14389 0 0
1150 70 14309 0 0
1151 70 14403 0 0
1152 70 14468 0 0
1153 69 14368 0 0
1154 69 14335 0 0
1155 69 14356 0 0
1156 69 14404 0 0
1157 70 14444 0 0
1158 71 14504 0 0
1159 71 14420 0 0
1160 72 14472 0 0
1161 72 14428 0 0
1162 73 14560 0 0
1163 73 14368 0 0
1164 73 14362 0 0
1165 73 14324 0 0
1166 73 14306 0 0
1167 73 14299 0 0
1168 73 14265 0 0
1169 73 14328 0 0
1170 72 14246 0 0
1171 73 14395 0 0
1172 73 14356 0 0
1173 74 14401 0 0
1174 74 14251 0 0
1175 76 14506 0 0
1176 76 14351 0 0
1177 77 14519 0 0
1178 77 14522 0 0
1179 77 14491 0 0
1180 77 14527 0 0
1181 77 14536 0 0
1182 76 14356 0 0
1183 76 14403 0 0
1184 76 14326 0 0
1185 76 14281 0 0
1186 77 14560 0 0
1187 74 14246 0 0
1188 74 14477 0 0
1189 73 14457 0 0
1190 72 14309 0 0
1191 73 14463 0 0
1192 72 14273 0 0
1193 72 14347 0 0
1194 73 14556 0 0
1195 71 14270 0 0
1196 71 14489 0 0
1197 69 14325 0 0
1198 68 14317 0 0
1199 69 14538 0 0
1200 68 14371 0 0
1201 68 14321 0 0
1202 69 14480 0 0
1203 68 14401 0 0
1204 68 14416 0 0
1205 68 14313 0 0
1206 69 14408 0 0
1207 70 14425 0 0
1208 70 14319 0 0
1209 71 14429 0 0
1210 72 14476 0 0
1211 71 14247 0 0
1212 73 14485 0 0
1213 73 14454 0 0
1214 72 14286 0 0
1215 72 14286 0 0
1216 73 14498 0 0
1217 72 14374 0 0
1218 71 14337 0 0
1219 71 14467 0 0
1220 71 14511 0 0
1221 71 14541 0 0
1222 70 14367 0 0
1223 71 14464 0 0
1224 70 14237 0 0
1225 71 14427 0 0
1226 72 14577 0 0
1227 72 14465 0 0
1228 72 14318 0 0
1229 73 14453 0 0
1230 73 14362 0 0
1231 73 14372 0 0
1232 73 14448 0 0
1233 72 14247 0 0
1234 73 14429 0 0
1235 72 14305 0 0
1236 72 14472 0 0
1237 71 14370 0 0
1238 70 14215 0 0
1239 70 14368 0 0
1240 69 14337 0 0
1241 69 14393 0 0
1242 70 14515 0 0
1243 70 14373 0 0
1244 70 14383 0 0
1245 71 14489 0 0
1246 71 14364 0 0
