block n60 sum_rr60 bad60 hold drowsy alert
0 0 0 6 1 0 0
1 4 1148 6 1 0 0
2 8 2296 6 1 0 0
3 13 3585 6 1 0 0
4 18 4830 6 1 0 0
5 23 6067 6 1 0 0
6 27 7093 6 1 0 0
7 32 8361 6 1 0 0
8 37 9685 6 1 0 0
9 41 10811 6 1 0 0
10 45 11964 6 1 0 0
11 50 13259 6 1 0 0
12 54 14449 0 1 0 0
13 54 14441 0 1 0 0
14 55 14609 0 1 0 0
15 54 14506 0 1 0 0
16 53 14381 0 1 0 0
17 53 14307 0 1 0 0
18 54 14624 0 1 0 0
19 53 14379 0 1 0 0
20 53 14416 0 1 0 0
21 53 14468 0 1 0 0
22 53 14495 0 1 0 0
23 52 14415 0 1 0 0
24 52 14416 0 1 0 0
25 52 14502 0 1 0 0
26 51 14396 0 1 0 0
27 51 14431 0 1 0 0
28 50 14229 0 1 0 0
29 49 14267 0 1 0 0
30 48 14116 0 1 0 0
31 49 14579 0 1 0 0
32 48 14382 0 1 0 0
33 48 14302 0 1 0 0
34 49 14465 0 1 0 0
35 49 14373 0 1 0 0
36 49 14336 0 0 0 0
37 50 14419 0 0 0 0
38 50 14238 0 0 0 0
39 50 14188 0 0 0 0
40 51 14401 0 0 0 0
41 52 14679 0 0 0 0
42 52 14676 0 0 0 0
43 51 14381 0 0 0 0
44 51 14420 0 0 0 0
45 51 14512 0 0 0 0
46 50 14334 0 0 0 0
47 50 14346 0 0 0 0
48 50 14268 0 0 0 0
49 50 14345 0 0 0 0
50 50 14494 0 0 0 0
51 50 14415 0 0 0 0
52 51 14590 0 0 0 0
53 50 14203 0 0 0 0
54 50 14168 0 0 0 0
55 51 14347 0 0 0 0
56 52 14321 0 0 0 0
57 52 14256 0 0 0 0
58 52 14279 0 0 0 0
59 52 14295 0 0 0 0
60 53 14630 0 0 0 0
61 52 14302 0 0 0 0
62 53 14437 0 0 0 0
63 53 14405 0 0 0 0
64 53 14473 0 0 0 0
65 53 14389 0 0 0 0
66 54 14459 0 0 0 0
67 54 14421 0 0 0 0
68 53 14319 0 0 0 0
69 53 14333 0 0 0 0
70 54 14547 0 0 0 0
71 54 14536 0 0 0 0
72 53 14328 0 0 0 0
73 53 14471 0 0 0 0
74 52 14351 0 0 0 0
75 52 14501 0 0 0 0
76 51 14280 0 0 0 0
77 51 14412 0 0 0 0
78 50 14318 0 0 0 0
79 50 14446 0 0 0 0
80 50 14497 0 0 0 0
81 50 14475 0 0 0 0
82 49 14275 0 0 0 0
83 49 14325 0 0 0 0
84 49 14293 0 0 0 0
85 49 14263 0 0 0 0
86 49 14237 0 0 0 0
87 49 14231 0 0 0 0
88 49 14270 0 0 0 0
89 49 14338 0 0 0 0
90 49 14396 0 0 0 0
91 48 14119 0 0 0 0
92 49 14478 0 0 1 1
93 49 14517 0 0 1 0
94 49 14287 0 0 0 0
95 50 14563 0 0 0 0
96 50 14491 0 0 0 0
97 50 14419 0 0 0 0
98 51 14629 0 0 0 0
99 51 14512 0 0 0 0
100 51 14428 0 0 0 0
101 52 14648 0 0 0 0
102 52 14575 0 0 0 0
103 52 14591 0 0 0 0
104 51 14282 0 0 0 0
105 51 14239 0 0 0 0
106 51 14389 0 0 0 0
107 51 14340 0 0 0 0
108 51 14369 0 0 0 0
109 51 14451 0 0 0 0
110 50 14216 0 0 0 0
111 50 14269 0 0 0 0
112 51 14592 0 0 0 0
113 50 14289 0 0 0 0
114 50 14323 0 0 0 0
115 51 14480 0 0 0 0
116 51 14395 0 0 0 0
117 51 14397 0 0 0 0
118 52 14693 0 0 0 0
119 51 14346 0 0 0 0
120 51 14351 0 0 0 0
121 51 14318 0 0 0 0
122 52 14594 0 0 0 0
123 52 14596 0 0 0 0
124 51 14330 0 0 0 0
125 51 14386 0 0 0 0
126 51 14421 0 0 0 0
127 50 14256 0 0 0 0
128 50 14367 0 0 0 0
129 50 14431 0 0 0 0
130 49 14192 0 0 0 0
131 49 14275 0 0 0 0
132 50 14592 0 0 0 0
133 50 14633 0 0 0 0
134 49 14397 0 0 0 0
135 49 14337 0 0 0 0
136 49 14295 0 0 0 0
137 50 14392 0 0 0 0
138 50 14405 0 0 0 0
139 50 14398 0 0 0 0
140 50 14381 0 0 0 0
141 50 14372 0 0 0 0
142 50 14345 0 0 0 0
143 51 14647 0 0 0 0
144 50 14364 0 0 0 0
145 50 14265 0 0 0 0
146 50 14216 0 0 0 0
147 50 14284 0 0 0 0
148 51 14613 0 0 0 0
149 50 14486 0 0 0 0
150 50 14447 0 0 0 0
151 50 14438 0 0 0 0
152 50 14438 0 0 0 0
153 50 14427 0 0 0 0
154 50 14416 0 0 0 0
155 49 14132 0 0 0 0
156 49 14152 0 0 0 0
157 49 14263 0 0 0 0
158 49 14330 0 0 0 0
159 49 14379 0 0 0 0
160 49 14396 0 0 0 0
161 49 14423 0 0 0 0
162 49 14432 0 0 0 0
163 49 14369 0 0 0 0
164 49 14345 0 0 0 0
165 49 14368 0 0 0 0
166 49 14391 0 0 0 0
167 50 14616 0 0 0 0
168 50 14546 0 0 0 0
169 50 14428 0 0 0 0
170 51 14576 0 0 0 0
171 52 14625 0 0 0 0
172 51 14259 0 0 0 0
173 52 14442 0 0 0 0
174 52 14459 0 0 0 0
175 52 14486 0 0 0 0
176 52 14526 0 0 0 0
177 52 14482 0 0 0 0
178 52 14503 0 0 0 0
179 51 14237 0 0 0 0
180 52 14420 0 0 0 0
181 52 14416 0 0 0 0
182 51 14237 0 0 0 0
183 50 14185 0 0 0 0
184 50 14269 0 0 0 0
185 49 14102 0 0 0 0
186 50 14395 0 0 0 0
187 50 14432 0 0 0 0
188 50 14406 0 0 0 0
189 50 14423 0 0 0 0
190 50 14297 0 0 0 0
191 51 14529 0 0 0 0
192 50 14317 0 0 0 0
193 51 14561 0 0 0 0
194 51 14454 0 0 0 0
195 52 14560 0 0 0 0
196 53 14609 0 0 0 0
197 53 14459 0 0 0 0
198 53 14360 0 0 0 0
199 53 14365 0 0 0 0
200 53 14309 0 0 0 0
201 53 14326 0 0 0 0
202 53 14399 0 0 0 0
203 53 14494 0 0 0 0
204 53 14566 0 0 0 0
205 52 14449 0 0 0 0
206 52 14545 0 0 0 0
207 51 14372 0 0 0 0
208 51 14423 0 0 0 0
209 51 14496 0 0 0 0
210 50 14271 0 0 0 0
211 50 14267 0 0 0 0
212 50 14347 0 0 0 0
213 50 14379 0 0 0 0
214 50 14449 0 0 0 0
215 50 14348 0 0 0 0
216 51 14426 0 0 0 0
217 51 14326 0 0 0 0
218 51 14339 0 0 0 0
219 51 14377 0 0 0 0
220 50 14268 0 0 0 0
221 50 14319 0 0 0 0
222 51 14584 0 0 0 0
223 51 14584 0 0 0 0
224 51 14567 0 0 0 0
225 51 14531 0 0 0 0
226 51 14459 0 0 0 0
227 50 14248 0 0 0 0
228 50 14234 0 0 0 0
229 50 14268 0 0 0 0
230 50 14273 0 0 0 0
231 50 14288 0 0 0 0
232 51 14573 0 0 0 0
233 51 14586 0 0 0 0
234 50 14354 0 0 0 0
235 50 14322 0 0 0 0
236 50 14224 0 0 0 0
237 51 14376 0 0 0 0
238 52 14513 0 0 0 0
239 52 14394 0 0 0 0
240 52 14552 0 0 0 0
241 52 14494 0 0 0 0
242 52 14435 0 0 0 0
243 52 14430 0 0 0 0
244 52 14411 0 0 0 0
245 52 14361 0 0 0 0
246 52 14243 0 0 0 0
247 53 14311 0 0 0 0
248 53 14340 0 0 0 0
249 53 14426 0 0 0 0
