block n60 sum_rr60 bad60 hold drowsy
236 93 14360 0 0 0
237 94 14489 0 0 0
238 94 14495 0 0 0
239 93 14325 0 0 0
240 93 14335 0 0 0
241 94 14459 0 0 0
242 94 14414 0 0 0
243 95 14540 0 0 0
244 93 14262 0 0 0
245 93 14333 0 0 0
246 94 14526 0 0 0
247 93 14380 0 0 0
248 93 14373 0 0 0
249 93 14390 0 0 0
250 93 14382 0 0 0
251 93 14385 0 0 0
252 93 14391 0 0 0
253 93 14378 0 0 0
254 93 14412 0 0 0
255 92 14261 0 0 0
256 93 14450 0 0 0
257 93 14423 0 0 0
258 92 14288 0 0 0
259 93 14479 0 0 0
260 92 14377 0 0 0
261 92 14422 0 0 0
262 91 14303 0 0 0
263 92 14473 0 0 0
264 91 14329 0 0 0
265 91 14360 0 0 0
266 91 14329 0 0 0
267 92 14493 0 0 0
268 91 14369 0 0 0
269 91 14396 0 0 0
270 91 14398 0 0 0
271 91 14388 0 0 0
272 92 14513 0 0 0
273 92 14379 0 0 0
274 93 14484 0 0 0
275 92 14306 0 0 0
276 93 14450 0 0 0
277 93 14458 0 0 0
278 93 14486 0 0 0
279 92 14350 0 0 0
280 93 14503 0 0 0
281 92 14339 0 0 0
282 93 14514 0 0 0
283 92 14344 0 0 0
284 92 14413 0 0 0
285 91 14382 0 0 0
286 90 14291 0 0 0
287 91 14529 0 0 0
288 90 14438 0 0 0
289 89 14388 0 0 0
290 89 14379 0 0 0
291 89 14397 0 0 0
292 88 14264 0 0 0
293 89 14488 0 0 0
294 88 14280 0 0 0
295 89 14510 0 0 0
296 88 14358 0 0 0
297 88 14430 0 0 0
298 88 14427 0 0 0
299 87 14264 0 0 0
300 88 14447 0 0 0
301 88 14440 0 0 0
302 87 14425 0 0 0
303 87 14505 0 0 0
304 87 14507 0 0 0
305 86 14295 0 0 0
306 87 14522 0 0 0
307 86 14334 0 0 0
308 87 14416 0 0 0
309 87 14307 0 0 0
310 88 14474 0 0 0
311 88 14402 0 0 0
312 88 14398 0 0 0
313 88 14389 0 0 0
314 88 14361 0 0 0
315 88 14317 0 0 0
316 88 14325 0 0 0
317 89 14476 0 0 0
318 88 14315 0 0 0
319 88 14321 0 0 0
320 88 14375 0 0 0
321 88 14411 0 0 0
322 88 14393 0 0 0
323 88 14456 0 0 0
324 87 14258 0 0 0
325 88 14417 0 0 0
326 88 14375 0 0 0
327 88 14387 0 0 0
328 88 14382 0 0 0
329 88 14405 0 0 0
330 88 14343 0 0 0
331 89 14488 0 0 0
332 88 14317 0 0 0
333 89 14477 0 0 0
334 89 14419 0 0 0
335 89 14410 0 0 0
336 89 14457 0 0 0
337 88 14289 0 0 0
338 89 14455 0 0 0
339 89 14442 0 0 0
340 89 14437 0 0 0
341 88 14310 0 0 0
342 88 14396 0 0 0
343 88 14420 0 0 0
344 88 14455 0 0 0
345 87 14309 0 0 0
346 87 14340 0 0 0
347 88 14425 0 0 0
348 88 14337 0 0 0
349 89 14480 0 0 0
350 88 14323 0 0 0
351 89 14416 0 0 0
352 89 14390 0 0 0
353 90 14533 0 0 0
354 90 14515 0 0 0
355 89 14367 0 0 0
356 89 14369 0 0 0
357 89 14390 0 0 0
358 89 14471 0 0 0
359 88 14428 0 0 0
360 88 14511 0 0 0
361 87 14369 0 0 0
362 87 14376 0 0 0
363 86 14288 0 0 0
364 87 14483 0 0 0
365 86 14310 0 0 0
366 86 14297 0 0 0
367 87 14411 0 0 0
368 87 14425 0 0 0
369 87 14455 0 0 0
370 86 14259 0 0 0
371 87 14354 0 0 0
372 88 14430 0 0 0
373 88 14380 0 0 0
374 88 14406 0 0 0
375 88 14468 0 0 0
376 87 14310 0 0 0
377 87 14339 0 0 0
378 88 14499 0 0 0
379 87 14334 0 0 0
380 88 14445 0 0 0
381 88 14391 0 0 0
382 89 14548 0 0 0
383 88 14431 0 0 0
384 87 14314 0 0 0
385 87 14338 0 0 0
386 88 14471 0 0 0
387 88 14404 0 0 0
388 89 14491 0 0 0
389 90 14527 0 0 0
390 89 14303 0 0 0
391 90 14468 0 0 0
392 89 14309 0 0 0
393 90 14496 0 0 0
394 89 14359 0 0 0
395 89 14385 0 0 0
396 89 14430 0 0 0
397 89 14483 0 0 0
398 88 14311 0 0 0
399 89 14458 0 0 0
400 88 14363 0 0 0
401 87 14327 0 0 0
402 87 14442 0 0 0
403 86 14347 0 0 0
404 86 14404 0 0 0
405 85 14268 0 0 0
406 86 14444 0 0 0
407 86 14358 0 0 0
408 86 14315 0 0 0
409 87 14464 0 0 0
410 87 14516 0 0 0
411 85 14288 0 0 0
412 85 14342 0 0 0
413 85 14353 0 0 0
414 86 14483 0 0 0
415 86 14477 0 0 0
416 86 14453 0 0 0
417 86 14429 0 0 0
418 85 14241 0 0 0
419 86 14462 0 0 0
420 86 14458 0 0 0
421 85 14298 0 0 0
422 85 14279 0 0 0
423 86 14381 0 0 0
424 87 14505 0 0 0
425 87 14476 0 0 0
426 86 14331 0 0 0
427 86 14318 0 0 0
428 86 14340 0 0 0
429 86 14369 0 0 0
430 87 14557 0 0 0
431 86 14420 0 0 0
432 86 14449 0 0 0
433 86 14438 0 0 0
434 86 14420 0 0 0
435 87 14526 0 0 0
436 86 14333 0 0 0
437 86 14335 0 0 0
438 86 14347 0 0 0
439 86 14367 0 0 0
440 87 14541 0 0 0
441 87 14546 0 0 0
442 86 14382 0 0 0
443 86 14384 0 0 0
444 86 14375 0 0 0
445 86 14363 0 0 0
446 86 14375 0 0 0
447 85 14281 0 0 0
448 86 14473 0 0 0
449 86 14490 0 0 0
450 86 14455 0 0 0
451 87 14534 0 0 0
452 86 14252 0 0 0
453 87 14285 0 0 0
454 88 14367 0 0 0
455 88 14296 0 0 0
456 89 14450 0 0 0
457 90 14505 0 0 0
458 90 14438 0 0 0
459 91 14520 0 0 0
460 90 14320 0 0 0
461 90 14303 0 0 0
462 91 14488 0 0 0
463 90 14405 0 0 0
464 90 14525 0 0 0
465 89 14466 0 0 0
466 88 14357 0 0 0
467 88 14392 0 0 0
468 88 14335 0 0 0
469 88 14284 0 0 0
470 89 14434 0 0 0
471 88 14355 0 0 0
472 88 14437 0 0 0
473 88 14494 0 0 0
474 87 14367 0 0 0
475 87 14413 0 0 0
476 87 14402 0 0 0
477 87 14434 0 0 0
478 87 14461 0 0 0
479 87 14506 0 0 0
480 86 14468 0 0 0
481 85 14480 0 0 0
482 84 14388 0 0 0
483 84 14413 0 0 0
484 84 14372 0 0 0
485 85 14427 0 0 0
486 85 14289 0 0 0
487 86 14385 0 0 0
488 86 14371 0 0 0
489 86 14350 0 0 0
490 86 14310 0 0 0
491 87 14418 0 0 0
492 87 14348 0 0 0
493 87 14318 0 0 0
494 87 14316 0 0 0
495 87 14297 0 0 0
496 88 14422 0 0 0
497 87 14281 0 0 0
498 88 14538 0 0 0
499 87 14381 0 0 0
500 87 14355 0 0 0
501 88 14470 0 0 0
502 88 14505 0 0 0
503 87 14405 0 0 0
504 87 14419 0 0 0
505 87 14416 0 0 0
506 87 14415 0 0 0
507 88 14554 0 0 0
508 87 14439 0 0 0
509 87 14481 0 0 0
510 86 14322 0 0 0
511 86 14305 0 0 0
512 87 14466 0 0 0
513 85 14246 0 0 0
514 85 14284 0 0 0
515 85 14283 0 0 0
516 85 14316 0 0 0
517 85 14379 0 0 0
518 85 14417 0 0 0
519 85 14409 0 0 0
520 85 14375 0 0 0
521 85 14389 0 0 0
522 85 14414 0 0 0
523 85 14451 0 0 0
524 84 14355 0 0 0
525 85 14483 0 0 0
526 85 14483 0 0 0
527 85 14474 0 0 0
528 85 14470 0 0 0
529 85 14436 0 0 0
530 85 14396 0 0 0
531 84 14240 0 0 0
532 84 14302 0 0 0
533 84 14342 0 0 0
534 84 14367 0 0 0
535 84 14451 0 0 0
536 83 14328 0 0 0
537 83 14359 0 0 1
538 83 14353 0 0 1
539 83 14388 0 0 1
540 83 14411 0 0 1
541 83 14484 0 0 1
542 82 14376 0 0 1
543 82 14475 0 0 1
544 82 14479 0 0 1
545 82 14475 0 0 1
546 81 14340 0 0 1
547 81 14273 0 0 1
548 83 14544 0 0 1
549 83 14509 0 0 1
550 83 14482 0 0 1
551 83 14449 0 0 1
552 83 14389 0 0 1
553 84 14360 0 0 0
554 85 14430 0 0 0
555 86 14476 0 0 0
556 86 14392 0 0 0
557 86 14317 0 0 0
558 88 14555 0 0 0
559 88 14509 0 0 0
560 87 14318 0 0 0
561 87 14264 0 0 0
562 88 14406 0 0 0
563 88 14362 0 0 0
564 89 14467 0 0 0
565 88 14405 0 0 0
566 88 14462 0 0 0
567 87 14323 0 0 0
568 87 14327 0 0 0
569 88 14487 0 0 0
570 88 14358 0 0 0
571 89 14401 0 0 0
572 89 14385 0 0 0
573 89 14433 0 0 0
574 88 14293 0 0 0
575 88 14323 0 0 0
576 88 14360 0 0 0
577 88 14362 0 0 0
578 89 14386 0 0 0
579 89 14356 0 0 0
580 90 14507 0 0 0
581 89 14384 0 0 0
582 88 14349 0 0 0
583 88 14450 0 0 0
584 88 14441 0 0 0
585 88 14386 0 0 0
586 89 14520 0 0 0
587 89 14469 0 0 0
588 88 14290 0 0 0
589 89 14387 0 0 0
590 89 14457 0 0 0
591 89 14439 0 0 0
592 89 14432 0 0 0
593 89 14346 0 0 0
594 90 14441 0 0 0
595 90 14339 0 0 0
596 91 14447 0 0 0
597 91 14435 0 0 0
598 91 14402 0 0 0
599 91 14419 0 0 0
600 92 14519 0 0 0
601 91 14370 0 0 0
602 91 14379 0 0 0
603 91 14377 0 0 0
604 91 14384 0 0 0
605 92 14468 0 0 0
606 91 14346 0 0 0
607 91 14411 0 0 0
608 90 14329 0 0 0
609 90 14384 0 0 0
610 89 14284 0 0 0
611 90 14454 0 0 0
612 89 14404 0 0 0
613 89 14444 0 0 0
614 88 14320 0 0 0
615 89 14510 0 0 0
616 88 14399 0 0 0
617 87 14376 0 0 0
618 87 14385 0 0 0
619 86 14296 0 0 0
620 87 14437 0 0 0
621 87 14409 0 0 0
622 88 14512 0 0 0
623 87 14293 0 0 0
624 88 14421 0 0 0
625 88 14422 0 0 0
626 88 14420 0 0 0
627 87 14257 0 0 0
628 88 14409 0 0 0
629 88 14389 0 0 0
630 88 14431 0 0 0
631 88 14465 0 0 0
632 87 14349 0 0 0
633 87 14374 0 0 0
634 86 14322 0 0 0
635 86 14449 0 0 0
636 85 14348 0 0 0
637 85 14393 0 0 0
638 85 14407 0 0 0
639 85 14410 0 0 0
640 85 14402 0 0 0
641 85 14441 0 0 0
642 85 14436 0 0 0
643 85 14420 0 0 0
644 85 14434 0 0 0
645 85 14451 0 0 0
646 85 14395 0 0 0
647 85 14347 0 0 0
648 86 14454 0 0 0
649 86 14408 0 0 0
650 86 14393 0 0 0
651 87 14516 0 0 0
652 86 14378 0 0 0
653 86 14305 0 0 0
654 88 14409 0 0 0
655 89 14448 0 0 0
656 89 14373 0 0 0
657 89 14334 0 0 0
658 90 14480 0 0 0
659 90 14455 0 0 0
660 89 14292 0 0 0
661 90 14408 0 0 0
662 91 14474 0 0 0
663 90 14296 0 0 0
664 91 14392 0 0 0
665 91 14443 0 0 0
666 90 14450 0 0 0
667 89 14367 0 0 0
668 89 14361 0 0 0
669 90 14502 0 0 0
670 89 14311 0 0 0
671 90 14445 0 0 0
672 90 14438 0 0 0
673 89 14301 0 0 0
674 89 14421 0 0 0
675 89 14447 0 0 0
676 89 14374 0 0 0
677 90 14498 0 0 0
678 89 14334 0 0 0
679 89 14330 0 0 0
680 90 14510 0 0 0
681 89 14364 0 0 0
682 89 14460 0 0 0
683 88 14367 0 0 0
684 88 14376 0 0 0
685 88 14418 0 0 0
686 88 14384 0 0 0
687 88 14412 0 0 0
688 87 14370 0 0 0
689 86 14274 0 0 0
690 86 14314 0 0 0
691 87 14507 0 0 0
692 86 14383 0 0 0
693 86 14406 0 0 0
694 86 14345 0 0 0
695 86 14306 0 0 0
696 87 14485 0 0 0
697 87 14480 0 0 0
698 86 14321 0 0 0
699 87 14453 0 0 0
700 87 14368 0 0 0
701 88 14480 0 0 0
702 88 14462 0 0 0
703 87 14313 0 0 0
704 87 14290 0 0 0
705 87 14301 0 0 0
706 88 14473 0 0 0
707 88 14509 0 0 0
708 87 14366 0 0 0
709 87 14379 0 0 0
710 87 14405 0 0 0
711 86 14307 0 0 0
712 86 14445 0 0 0
713 85 14343 0 0 0
714 85 14374 0 0 0
715 85 14348 0 0 0
716 86 14477 0 0 0
717 87 14558 0 0 0
718 86 14366 0 0 0
719 86 14326 0 0 0
720 86 14296 0 0 0
721 87 14451 0 0 0
722 87 14409 0 0 0
723 87 14382 0 0 0
724 88 14488 0 0 0
725 88 14459 0 0 0
726 88 14440 0 0 0
727 88 14437 0 0 0
728 88 14457 0 0 0
729 87 14373 0 0 0
730 87 14367 0 0 0
731 87 14396 0 0 0
732 88 14517 0 0 0
733 87 14283 0 0 0
734 88 14418 0 0 0
735 88 14366 0 0 0
736 88 14335 0 0 0
737 88 14311 0 0 0
738 89 14447 0 0 0
739 89 14398 0 0 0
740 89 14404 0 0 0
741 89 14350 0 0 0
742 89 14351 0 0 0
743 90 14452 0 0 0
744 89 14301 0 0 0
745 90 14540 0 0 0
746 89 14438 0 0 0
747 89 14462 0 0 0
748 88 14382 0 0 0
749 88 14391 0 0 0
750 88 14399 0 0 0
751 88 14456 0 0 0
752 87 14278 0 0 0
753 88 14415 0 0 0
754 88 14397 0 0 0
755 88 14415 0 0 0
756 88 14461 0 0 0
757 87 14308 0 0 0
758 87 14307 0 0 0
759 88 14492 0 0 0
760 88 14450 0 0 0
761 88 14444 0 0 0
762 87 14280 0 0 0
763 88 14403 0 0 0
764 88 14414 0 0 0
765 88 14461 0 0 0
766 88 14467 0 0 0
767 88 14425 0 0 0
768 88 14353 0 0 0
769 89 14447 0 0 0
770 89 14429 0 0 0
771 88 14244 0 0 0
772 89 14379 0 0 0
773 89 14432 0 0 0
774 89 14466 0 0 0
775 88 14353 0 0 0
776 88 14408 0 0 0
777 87 14270 0 0 0
778 88 14459 0 0 0
779 87 14370 0 0 0
780 87 14431 0 0 0
781 87 14433 0 0 0
782 87 14440 0 0 0
783 87 14442 0 0 0
784 87 14454 0 0 0
785 87 14379 0 0 0
786 87 14357 0 0 0
787 88 14495 0 0 0
788 88 14399 0 0 0
789 89 14526 0 0 0
790 88 14370 0 0 0
791 88 14375 0 0 0
792 88 14405 0 0 0
793 87 14367 0 0 0
794 87 14402 0 0 0
795 87 14438 0 0 0
796 86 14278 0 0 0
797 87 14481 0 0 0
798 87 14479 0 0 0
799 86 14329 0 0 0
800 86 14441 0 0 0
801 85 14344 0 0 0
802 85 14361 0 0 0
803 85 14366 0 0 0
804 85 14384 0 0 0
805 85 14339 0 0 0
806 85 14332 0 0 0
807 85 14336 0 0 0
808 86 14475 0 0 0
809 85 14327 0 0 0
810 85 14336 0 0 0
811 85 14333 0 0 0
812 85 14314 0 0 0
813 86 14457 0 0 0
814 86 14444 0 0 0
815 86 14453 0 0 0
816 86 14412 0 0 0
817 86 14396 0 0 0
818 86 14391 0 0 0
819 86 14424 0 0 0
820 85 14331 0 0 0
821 85 14354 0 0 0
822 85 14409 0 0 0
823 85 14457 0 0 0
824 85 14460 0 0 0
825 84 14311 0 0 0
826 84 14340 0 0 0
827 84 14359 0 0 0
828 84 14433 0 0 0
829 84 14485 0 0 0
830 84 14529 0 0 1
831 83 14352 0 0 1
832 84 14505 0 0 0
833 84 14524 0 0 1
834 83 14361 0 0 1
835 83 14353 0 0 1
836 83 14351 0 0 1
837 83 14348 0 0 0
838 83 14359 0 0 1
839 84 14486 0 0 0
840 84 14316 0 0 0
841 85 14304 0 0 0
842 86 14375 0 0 0
843 87 14487 0 0 0
844 86 14274 0 0 0
845 87 14399 0 0 0
846 88 14515 0 0 0
847 88 14460 0 0 0
848 88 14397 0 0 0
849 89 14510 0 0 0
850 89 14509 0 0 0
851 88 14348 0 0 0
852 88 14463 0 0 0
853 87 14416 0 0 0
854 86 14317 0 0 0
855 86 14359 0 0 0
856 86 14401 0 0 0
857 85 14269 0 0 0
858 85 14300 0 0 0
859 85 14371 0 0 0
860 85 14452 0 0 0
861 84 14362 0 0 0
862 84 14360 0 0 0
863 84 14434 0 0 0
864 84 14472 0 0 0
865 83 14344 0 0 0
866 84 14503 0 0 0
867 84 14498 0 0 0
868 84 14509 0 0 0
869 84 14497 0 0 0
870 84 14518 0 0 0
871 83 14340 0 0 0
872 83 14371 0 0 1
873 83 14355 0 0 1
874 83 14395 0 0 1
875 83 14336 0 0 0
876 83 14340 0 0 0
877 84 14526 0 0 1
878 83 14367 0 0 1
879 83 14399 0 0 1
880 83 14419 0 0 1
881 83 14410 0 0 1
882 83 14359 0 0 1
883 84 14470 0 0 0
884 84 14397 0 0 0
885 84 14376 0 0 0
886 84 14329 0 0 0
887 84 14338 0 0 0
888 85 14452 0 0 0
889 85 14384 0 0 0
890 85 14374 0 0 0
891 85 14336 0 0 0
892 85 14299 0 0 0
893 85 14300 0 0 0
894 85 14307 0 0 0
895 86 14486 0 0 0
896 86 14435 0 0 0
897 87 14476 0 0 0
898 88 14534 0 0 0
899 88 14445 0 0 0
900 88 14386 0 0 0
901 88 14380 0 0 0
902 88 14323 0 0 0
903 89 14472 0 0 0
904 89 14447 0 0 0
905 89 14405 0 0 0
906 89 14385 0 0 0
907 89 14377 0 0 0
908 89 14419 0 0 0
909 88 14369 0 0 0
910 87 14302 0 0 0
911 87 14374 0 0 0
912 86 14317 0 0 0
913 87 14458 0 0 0
914 87 14408 0 0 0
915 87 14304 0 0 0
916 88 14425 0 0 0
917 88 14405 0 0 0
918 88 14415 0 0 0
919 87 14283 0 0 0
920 88 14435 0 0 0
921 88 14384 0 0 0
922 89 14412 0 0 0
923 90 14447 0 0 0
924 91 14422 0 0 0
925 91 14355 0 0 0
926 91 14434 0 0 0
927 91 14504 0 0 0
928 90 14386 0 0 0
929 90 14425 0 0 0
930 90 14429 0 0 0
931 91 14548 0 0 0
932 90 14369 0 0 0
933 91 14515 0 0 0
934 90 14461 0 0 0
935 89 14367 0 0 0
936 89 14482 0 0 0
937 88 14393 0 0 0
938 88 14397 0 0 0
939 88 14405 0 0 0
940 88 14389 0 0 0
941 88 14334 0 0 0
942 89 14478 0 0 0
943 88 14321 0 0 0
944 88 14347 0 0 0
945 88 14397 0 0 0
946 88 14410 0 0 0
947 88 14466 0 0 0
948 87 14374 0 0 0
949 87 14425 0 0 0
950 87 14424 0 0 0
951 87 14325 0 0 0
952 87 14307 0 0 0
953 88 14509 0 0 0
954 87 14345 0 0 0
955 87 14360 0 0 0
956 88 14506 0 0 0
957 87 14355 0 0 0
958 87 14331 0 0 0
959 87 14324 0 0 0
960 88 14382 0 0 0
961 88 14379 0 0 0
962 88 14381 0 0 0
963 87 14361 0 0 0
964 88 14530 0 0 0
965 87 14374 0 0 0
966 87 14395 0 0 0
967 87 14383 0 0 0
968 86 14259 0 0 0
969 87 14433 0 0 0
970 87 14414 0 0 0
971 87 14395 0 0 0
972 87 14389 0 0 0
973 87 14336 0 0 0
974 88 14497 0 0 0
975 88 14475 0 0 0
976 87 14348 0 0 0
977 87 14367 0 0 0
978 87 14365 0 0 0
979 87 14381 0 0 0
980 88 14503 0 0 0
981 87 14310 0 0 0
982 88 14462 0 0 0
983 88 14475 0 0 0
984 87 14373 0 0 0
985 87 14391 0 0 0
986 87 14400 0 0 0
987 87 14415 0 0 0
988 87 14421 0 0 0
989 87 14391 0 0 0
990 88 14462 0 0 0
991 89 14463 0 0 0
992 89 14406 0 0 0
993 89 14399 0 0 0
994 88 14287 0 0 0
995 89 14384 0 0 0
996 89 14368 0 0 0
997 90 14531 0 0 0
998 89 14370 0 0 0
999 89 14353 0 0 0
1000 89 14353 0 0 0
1001 89 14375 0 0 0
1002 89 14403 0 0 0
1003 88 14381 0 0 0
1004 88 14447 0 0 0
1005 88 14473 0 0 0
1006 88 14457 0 0 0
1007 87 14373 0 0 0
1008 87 14384 0 0 0
1009 87 14343 0 0 0
1010 88 14372 0 0 0
1011 89 14378 0 0 0
1012 89 14349 0 0 0
1013 89 14383 0 0 0
1014 89 14442 0 0 0
1015 89 14496 0 0 0
1016 88 14359 0 0 0
1017 88 14373 0 0 0
1018 89 14473 0 0 0
1019 89 14365 0 0 0
1020 90 14436 0 0 0
1021 89 14340 0 0 0
1022 88 14334 0 0 0
1023 87 14337 0 0 0
1024 88 14478 0 0 0
1025 88 14443 0 0 0
1026 87 14303 0 0 0
1027 87 14274 0 0 0
1028 87 14307 0 0 0
1029 87 14343 0 0 0
1030 86 14286 0 0 0
1031 86 14449 0 0 0
1032 85 14432 0 0 0
1033 85 14456 0 0 0
1034 85 14480 0 0 0
1035 85 14505 0 0 0
1036 84 14417 0 0 0
1037 84 14396 0 0 0
1038 85 14522 0 0 0
1039 85 14469 0 0 0
1040 86 14522 0 0 0
1041 86 14455 0 0 0
1042 86 14423 0 0 0
1043 86 14384 0 0 0
1044 86 14365 0 0 0
1045 86 14342 0 0 0
1046 86 14326 0 0 0
1047 86 14352 0 0 0
1048 86 14379 0 0 0
1049 86 14423 0 0 0
1050 85 14326 0 0 0
1051 85 14408 0 0 0
1052 84 14397 0 0 0
1053 83 14328 0 0 0
1054 83 14356 0 0 1
1055 84 14458 0 0 0
1056 84 14423 0 0 0
1057 84 14426 0 0 0
1058 84 14444 0 0 0
1059 84 14429 0 0 0
1060 84 14404 0 0 0
1061 84 14453 0 0 0
1062 84 14449 0 0 0
1063 84 14455 0 0 0
1064 84 14406 0 0 0
1065 85 14509 0 0 0
1066 85 14526 0 0 0
1067 84 14437 0 0 0
