block n60 sum_rr60 hold drowsy
1087 77 14436 0 0
1088 77 14470 0 0
1089 78 14544 0 0
1090 77 14304 0 0
1091 78 14448 0 0
1092 78 14422 0 0
1093 78 14382 0 0
1094 77 14252 0 0
1095 77 14376 0 0
1096 76 14420 0 0
1097 74 14358 0 1
1098 73 14472 0 1
1099 72 14319 0 1
1100 72 14268 0 1
1101 72 14316 0 1
1102 74 14483 0 1
1103 74 14434 0 1
1104 73 14403 0 1
1105 72 14264 0 1
1106 73 14476 0 1
1107 73 14517 0 1
1108 72 14422 0 1
1109 72 14460 0 1
1110 72 14398 0 1
1111 72 14497 0 1
1112 72 14490 0 1
1113 72 14437 0 1
1114 70 14294 0 1
1115 70 14443 0 1
1116 71 14356 0 1
1117 72 14522 0 1
1118 71 14340 0 1
1119 71 14294 0 1
1120 71 14342 0 1
1121 71 14356 0 1
1122 70 14332 0 1
1123 69 14244 0 1
1124 69 14378 0 1
1125 69 14511 0 1
1126 68 14400 0 1
1127 68 14436 0 1
1128 66 14281 0 1
1129 66 14317 0 1
1130 67 14523 0 1
1131 67 14503 0 1
1132 67 14411 0 1
1133 67 14400 0 1
1134 68 14490 0 1
1135 69 14588 0 1
1136 68 14350 0 1
1137 68 14306 0 1
1138 69 14455 0 1
1139 69 14428 0 1
1140 70 14469 0 1
1141 71 14472 0 1
1142 72 14436 0 1
1143 72 14281 0 1
1144 73 14410 0 1
1145 73 14356 0 1
1146 73 14326 0 1
1147 73 14271 0 1
1148 74 14417 0 1
1149 74 14438 0 1
1150 74 14435 0 1
1151 74 14369 0 1
1152 73 14323 0 1
1153 72 14280 0 1
1154 71 14274 0 1
1155 71 14369 0 1
1156 72 14410 0 1
1157 73 14437 0 1
1158 73 14431 0 1
1159 73 14436 0 1
1160 73 14469 0 1
1161 73 14441 0 1
1162 73 14400 0 1
1163 73 14344 0 1
1164 74 14439 0 1
1165 75 14479 0 1
1166 77 14552 0 0
1167 77 14437 0 0
1168 76 14507 0 0
1169 74 14363 0 1
1170 74 14472 0 1
1171 73 14377 0 1
1172 73 14385 0 1
1173 73 14316 0 1
1174 72 14272 0 1
1175 72 14390 0 1
1176 72 14490 0 1
1177 70 14342 0 1
1178 68 14272 0 1
1179 68 14418 0 1
1180 68 14362 0 1
1181 69 14407 0 1
1182 69 14368 0 1
1183 70 14419 0 1
1184 70 14396 0 1
1185 70 14483 0 1
1186 71 14384 0 1
1187 71 14289 0 1
1188 71 14307 0 1
1189 72 14487 0 1
1190 72 14502 0 1
1191 72 14481 0 1
1192 72 14437 0 1
1193 72 14468 0 1
1194 72 14466 0 1
1195 71 14335 0 1
1196 72 14382 0 1
1197 73 14378 0 1
1198 73 14412 0 1
1199 73 14436 0 1
1200 73 14379 0 1
1201 74 14429 0 1
1202 74 14362 0 1
1203 75 14398 0 0
1204 75 14313 0 0
1205 75 14336 0 0
1206 75 14277 0 0
1207 76 14517 0 0
1208 74 14319 0 1
1209 73 14402 0 1
1210 72 14416 0 1
1211 72 14567 0 1
1212 71 14460 0 1
1213 70 14427 0 1
1214 69 14351 0 1
1215 67 14225 0 1
1216 67 14364 0 1
1217 67 14437 0 1
1218 67 14436 0 1
1219 67 14368 0 1
1220 68 14545 0 1
1221 68 14361 0 1
1222 69 14526 0 1
1223 68 14243 0 1
1224 69 14406 0 1
1225 69 14394 0 1
1226 69 14380 0 1
1227 70 14548 0 1
1228 69 14373 0 1
1229 69 14406 0 1
1230 69 14382 0 1
1231 69 14352 0 1
1232 70 14306 0 1
1233 70 14391 0 1
1234 70 14282 0 1
1235 71 14373 0 1
1236 71 14288 0 1
1237 71 14260 0 1
1238 72 14366 0 1
1239 72 14356 0 1
1240 73 14463 0 1
1241 73 14328 0 1
1242 73 14388 0 1
1243 73 14503 0 1
1244 72 14520 0 1
1245 71 14311 0 1
1246 72 14546 0 1
